condition,n_replicates,drift_ev_per_atom_mev_mean,drift_ev_per_atom_mev_std,drift_fraction_pct_mean,drift_fraction_pct_std,plateau_temperature_mean_mean,plateau_temperature_mean_std,plateau_temperature_std_mean,plateau_temperature_std_std
water_absolute,5,-0.032303601600839706,0.02137529529957584,-2.066363978658235e-05,1.3672299635195943e-05,843.2619211319148,144.68136130498226,34.65594997448986,9.080973948455732
water_absolute+momentum,5,-0.0036652544849857817,0.04146265617025586,-2.3470930838869023e-06,2.6525829580777826e-05,790.0986017347673,152.19709098511584,34.7710585590253,3.5152475847931592
