condition,n_replicates,drift_ev_per_atom_mev_mean,drift_ev_per_atom_mev_std,drift_fraction_pct_mean,drift_fraction_pct_std,plateau_temperature_mean_mean,plateau_temperature_mean_std,plateau_temperature_std_mean,plateau_temperature_std_std
water_absolute,5,0.5209846766206283,1.20472120795811,0.0003333149025297127,0.0007707541750228591,1341.5654960743555,16.260491155524054,54.91442955785299,3.184826688244776
water_absolute+momentum,5,0.16892976921856945,0.5611519460026042,0.00010810017062216524,0.0003590868158067107,1226.8158132693327,39.243449876005315,53.775970004777065,4.766453301637849
