condition,n_replicates,drift_ev_per_atom_mev_mean,drift_ev_per_atom_mev_std,drift_fraction_pct_mean,drift_fraction_pct_std,plateau_temperature_mean_mean,plateau_temperature_mean_std,plateau_temperature_std_mean,plateau_temperature_std_std
water_absolute,5,-0.24533680127660773,0.1373363264001416,-0.0001569024048003578,8.782223043731613e-05,5065.766222631329,159.25745510384334,199.9764751213113,10.491990108124023
water_absolute+momentum,5,-0.19940176851681218,0.12150902751496133,-0.00012753782372131785,7.77234418311234e-05,5375.385311254637,181.723371659302,225.37640896393216,7.964088017393066
