r_angstrom,O-O_rollout,O-O_reference,O-H_rollout,O-H_reference,H-H_rollout,H-H_reference
0.010413841724395786,0.0,0.0,0.0,0.0,0.0,0.0
0.03124152517318736,0.0,0.0,0.0,0.0,0.0,0.0
0.05206920862197893,0.0,0.0,0.0,0.0,0.0,0.0
0.0728968920707705,0.0,0.0,0.0,0.0,0.0,0.0
0.09372457551956208,0.0,0.0,0.0,0.0,0.0,0.0
0.11455225896835365,0.0,0.0,0.0,0.0,0.0,0.0
0.13537994241714524,0.0,0.0,0.0,0.0,0.43597360538541585,0.0
0.15620762586593678,0.0,0.0,0.0,0.0,0.491437703111963,0.0
0.17703530931472838,0.2551550593730314,0.0,0.1275775296865157,0.0,0.38273258905954716,0.0
0.19786299276351993,0.0,0.0,0.3064685307229585,0.0,0.10215617690765283,0.0
0.21869067621231153,0.0,0.0,0.08363844091230788,0.0,0.25091532273692363,0.0
0.23951835966110308,0.0,0.0,0.3486690672792685,0.0,0.0697338134558537,0.0
0.2603460431098947,0.0,0.0,0.11805681851588021,0.0,0.47222727406352083,0.0
0.2811737265586863,0.0,0.0,0.2024447820254033,0.0,0.2024447820254033,0.0
0.3020014100074778,0.0,0.0,0.13162119148323567,0.0,0.2193686524720595,0.0
0.32282909345626937,0.0,0.0,0.11519136175578604,0.0,0.23038272351157207,0.0
0.34365677690506097,0.0,0.0,0.10165602426673406,0.0,0.3049680728002021,0.0
0.36448446035385257,0.06024880074423048,0.0,0.21087080260480667,0.0,0.24099520297692192,0.0
0.3853121438026441,0.10782599393173871,0.0,0.21565198786347745,0.0,0.2426084863464121,0.0
0.40613982725143566,0.0,0.0,0.09705284466949665,0.0,0.29115853400848984,0.0
0.42696751070022726,0.04390852330209979,0.0,0.21954261651049892,0.0,0.19758835485944903,0.0
0.44779519414901886,0.0399197172919595,0.0,0.159678869167838,0.0,0.13971901052185826,0.0
0.4686228775978104,0.0,0.0,0.18225361383787958,0.0,0.2551550593730314,0.0
0.48945056104660195,0.03341499570546037,0.0,0.15036748067457162,0.0,0.15036748067457162,0.0
0.5102782444953935,0.030743280335340274,0.0,0.1537164016767014,0.0,0.29206116318573255,0.0
0.5311059279441851,0.028379624748307443,0.0,0.17027774848984464,0.0,0.18446756086399835,0.0
0.5519336113929767,0.05255685608348156,0.0,0.19708821031305582,0.0,0.3678979925843708,0.0
0.5727612948417682,0.024402224717473702,0.0,0.23182113481600017,0.0,0.2806255842509476,0.0
0.5935889782905598,0.06816000970531123,0.0,0.17040002426327808,0.0,0.21584003073348562,0.0
0.6144166617393514,0.0,0.0,0.10602958231319001,0.0,0.24386803932033704,0.0
0.6352443451881429,0.05951484903326532,0.0,0.2182211131219728,0.0,0.32733166968295907,0.007960105929248885
0.6560720286369345,0.03719761362710637,0.0,0.23248508516941482,0.0,0.2696826987965212,0.008615301810576344
0.6768997120857261,0.06988784838617587,0.0,0.2358714883033435,0.0,0.4193270903170549,0.0
0.6977273955345177,0.06577801946414948,0.0,0.27955658272263517,0.0,0.3946681167848967,0.0
0.7185550789833093,0.07752541008673737,0.0,0.29459655832960197,0.0,0.4418948374944026,0.005076760531221564
0.7393827624321008,0.07321958196766443,0.0,0.35145399344478934,0.0,0.36609790983832224,0.0
0.7602104458808924,0.027705102769050704,0.0,0.3532400603053968,0.1092557287569328,0.5541020553810146,0.0
0.781038129329684,0.05249457016728878,0.0,0.5052602378601545,0.3020782984983288,0.7086766972583985,0.0046358294383638254
0.8018658127784755,0.07470471942965752,0.0,0.3361712374334587,0.6310814913442344,0.5727361822940407,0.0059441888822656715
0.8226934962272671,0.09462704188668719,0.0,0.6978744339143177,0.8715594442437995,0.6978744339143179,0.0
0.8435211796760587,0.10126352996454593,0.0,0.8044824880516696,1.3685184535515516,0.7313477164106087,0.0
0.8643488631248503,0.08572656920293836,0.0,1.119803310213384,2.494248981807968,0.7608233016760787,0.00435290165153889
0.8851765465736419,0.07152251987223376,0.0,1.4866466630585735,4.370445406841122,0.6539201816889945,0.0
0.9060042300224334,0.029259458103195964,0.0,2.7016232981950914,5.787027165398804,0.8192648268894869,0.003055531024432
0.926831913471225,0.0931975221073015,0.0,4.85093102568505,7.249496422330054,0.8620770794925388,0.0
0.9476595969200166,0.08023149749726781,0.0,8.718489394703102,10.707988671319054,0.8156868912222222,0.003714351057428335
0.968487280368808,0.02560597250683575,0.0,10.169838747298263,18.372504033780125,0.823658782303218,0.0
0.9893149638175996,0.09815685841444438,0.0,7.104102627745428,10.235940435665793,0.8138839510197675,0.0
1.0101426472663912,0.11768877968814191,0.0,4.228950150127222,7.979710170406513,0.717901556097666,0.006017603456619757
1.0309703307151827,0.07532124593109485,0.0,2.636243607588317,5.895018169144168,0.745680334717839,0.002843668117767379
1.0517980141639744,0.10131500070255776,0.0,1.7838676909414621,3.9720363358520245,0.6078900042153462,0.0
1.072625697612766,0.09046027679921098,0.0,1.436926704541314,2.7907645401069328,0.6680143517480195,0.0
1.0934533810615576,0.16739825820518758,0.0,1.1048285041542365,1.872453796210836,0.6327654160156082,0.0030989671097597852
1.1142810645103491,0.14185515936262402,0.0,0.8865947460164012,1.2094373564881882,0.5029410195583948,0.0
1.1351087479591406,0.14912440233584875,0.0,0.6928071191852959,0.8013854578303206,0.4908678243555017,0.007842126733362815
