step,time_fs,temperature_k,min_dist_O-O,n_below_floor_O-O,min_dist_O-H,n_below_floor_O-H,min_dist_H-H,n_below_floor_H-H
0,0.0,299.9381048479943,2.6029534726513144,0,1.0623895514770993,2,1.3689245149207059,2
10,5.0,590.9991307787903,2.6322838017804324,0,0.8120043012380391,3,0.9559046715344289,20
20,10.0,908.0101363822432,2.612124487291172,0,1.0283163170528502,4,1.0125504550715951,20
30,15.0,937.9619177180426,2.57902920112341,0,0.789174440814637,4,0.9192776853841003,28
40,20.0,757.6710761963442,2.5398657258820387,0,0.8063145050900032,3,0.8142595649067399,26
50,25.0,789.3236642966732,2.4991783999410098,2,0.8609355033031347,4,0.9710418946708758,28
60,30.0,826.2291370665768,2.421804354630002,4,1.0377135563053912,4,0.9187289902144403,36
70,35.0,780.2936093905133,2.3491596219707023,6,0.8525057162025066,4,0.8740717102218208,36
80,40.0,798.7081394557534,2.2320159409125364,6,1.0101008394113105,4,0.9712470325165429,34
90,45.0,864.9233909162892,2.0940814800289522,10,0.8768498178509749,5,0.8972773912299679,38
100,50.0,816.8614417082812,1.9210178803880715,10,0.9650512101346672,6,0.8484649789650378,42
110,55.0,851.071912875674,1.7895535032708332,14,0.9781288158671967,7,1.019573518908732,30
120,60.0,815.1061606803286,1.6570725754871356,16,0.8783817674288092,6,0.8479941460712176,38
130,65.0,888.9331776788475,1.5588440954741838,22,1.014180709228267,7,0.8677217899153827,26
140,70.0,894.8332056080607,1.4917014322703839,24,0.8534744845530349,9,0.9610108471456535,38
150,75.0,861.40607784004,1.4398738299212896,24,0.9520853822965739,8,0.9153975423838098,44
160,80.0,907.3342634183815,1.4292267302814288,24,0.9021492750463344,8,0.8351103410908511,38
170,85.0,800.3206677618806,1.4374589458961156,28,0.9865799804269718,8,0.8481922893503869,34
180,90.0,849.6293326109562,1.4777057863751228,30,0.8829857970365553,10,0.8269044582036081,34
190,95.0,904.0789165674119,1.5677301461010726,28,0.92793077372794,9,0.8670856140519434,36
200,100.0,892.4917113389429,1.6964181962607716,28,0.8472617647158472,10,0.9785532819058506,34
210,105.0,820.6447246658875,1.7084454799649251,26,0.9178496846033766,8,0.8789348218545525,34
