condition,n_replicates,drift_ev_per_atom_mev_mean,drift_ev_per_atom_mev_std,drift_fraction_pct_mean,drift_fraction_pct_std,plateau_temperature_mean_mean,plateau_temperature_mean_std,plateau_temperature_std_mean,plateau_temperature_std_std
water_absolute,5,-0.03291758776337398,0.08526091536679761,-2.1055975136394356e-05,5.4537428722582246e-05,783.2644615186077,32.381147248641106,32.63387971967085,4.633015927275252
water_absolute+momentum,5,0.06475924476111079,0.08559117032196158,4.142928981900699e-05,5.475639003215838e-05,765.0665919315252,13.119917550721407,28.592163217985178,2.8295638098678375
