condition,velocity_seed,test_config_index,drift_ev_per_atom_mev,drift_fraction_pct,plateau_temperature_mean,plateau_temperature_std
water_absolute,0,0,-0.032814990182335656,-2.0990239597661593e-05,773.5508113636067,32.24147424357316
water_absolute,1,0,0.11435418256648215,7.314685678281896e-05,794.0839380386006,30.90226834676313
water_absolute,2,0,-0.07700553771883278,-4.9257698185827674e-05,764.7257931753877,33.410025703676304
water_absolute,3,0,-0.09200796049905573,-5.885361374610991e-05,833.7367473855653,39.67947528914628
water_absolute,4,0,-0.0771136329831279,-4.932518093519156e-05,750.2250176298785,26.93615501519537
water_absolute+momentum,0,0,-0.007383579183321369,-4.723643477864656e-06,780.8517210473043,29.840622862129965
water_absolute+momentum,1,0,0.08989575115947446,5.751060690335193e-05,761.8225046457441,29.600061183352132
water_absolute+momentum,2,0,-0.03233714763458314,-2.0688026538426664e-05,776.5334141824497,31.349355715931654
water_absolute+momentum,3,0,0.09405280614297833,6.017063607446542e-05,755.2024918042063,28.239600643803602
water_absolute+momentum,4,0,0.17956839332100571,0.0001148768761335089,750.9228279779217,23.93117568470853
