step,time_fs,temperature_k,min_dist_O-O,n_below_floor_O-O,min_dist_O-H,n_below_floor_O-H,min_dist_H-H,n_below_floor_H-H
0,0.0,323.80145368338884,2.6029534726513144,0,1.0623895514770993,2,1.3689245149207059,2
10,5.0,625.038358248114,2.592470880864615,0,0.9144221020806702,3,0.8679088810421172,12
20,10.0,909.5231384443707,2.5840750071177583,0,0.759103535100504,5,0.8943699460695579,34
30,15.0,1011.868673990785,2.5614075358883057,0,0.6208586614358903,4,0.8331222708844218,38
40,20.0,1015.724056192902,2.5236967890709434,2,0.9079679975488303,5,0.864235331526209,40
50,25.0,960.7377990913477,2.4773346121342823,4,0.8212191840372368,2,0.8407886548499454,34
60,30.0,1049.1147399769404,2.430065147810323,4,0.9336998254201121,5,0.7700536408025662,42
70,35.0,1093.7342717690635,2.3591343545533627,6,0.5007432260550845,8,0.7909637031753456,54
80,40.0,1086.3846361548078,2.308721692779478,8,0.853060293011107,7,0.8282715973551275,46
90,45.0,1110.7670909926283,2.2856858797848516,8,0.8477558150037918,8,0.796882528035338,50
100,50.0,1061.265823875916,2.2711915350622305,12,1.1160432136409495,6,0.8148356337025399,58
110,55.0,1050.7446476410794,2.2839163848878825,14,0.8231286199550132,5,0.8303192345507904,60
120,60.0,1163.453731828689,2.274416545553863,20,0.8834761900479677,5,0.8046857944630609,52
130,65.0,1120.1729420222584,2.2044517796485863,22,1.0449200840378168,7,0.7793789487775908,56
140,70.0,1144.477880377584,2.0934341985895424,30,0.9095120745336415,8,0.767750075062715,62
150,75.0,1172.030543128583,1.9932467572180572,34,1.0750896767350913,8,0.8255906122523312,62
160,80.0,1123.2024772484901,1.8980831888334901,34,0.8985175078985438,9,0.7976373803260476,52
170,85.0,1183.0483200829515,1.8228066480655492,38,0.7692931084658388,9,0.7964673454325227,62
180,90.0,1233.914518770833,1.7851031775563189,40,0.7980000775860836,10,0.782436779807516,68
190,95.0,1250.054723211238,1.7730973210685448,40,0.890522722365367,9,0.8180035858565702,64
200,100.0,1335.4757386112537,1.7463492904929585,32,0.842556492571235,11,0.8258975829659272,60
210,105.0,1354.5261836451918,1.6964814816057732,38,0.8385407305332957,10,0.4653378272165756,66
220,110.0,1367.0912209405687,1.6723912668598813,36,0.820054426168613,12,0.550716939952395,66
230,115.0,1339.1411246248065,1.6995129101039088,38,0.998614510316031,13,0.7923186326351479,70
240,120.0,1279.8366533441056,1.7595751876734553,44,0.8740563163430403,13,0.7923230286687223,62
250,125.0,1400.1745211949603,1.6847740090684828,46,0.9170619445270569,12,0.7423951706636461,62
260,130.0,1379.233008096747,1.6062549797815642,48,0.9230227805043213,10,0.7912501946889385,70
270,135.0,1367.5737157998844,1.5441146155339547,46,0.9400792119755472,14,0.8100744391079611,72
280,140.0,1467.731533138192,1.5503430289247406,46,0.9900745172157589,11,0.7976615210615348,70
290,145.0,1383.0926407556717,1.624207285423548,44,0.8296383771379099,11,0.8014685230654304,72
300,150.0,1389.226872592572,1.717848499630633,42,0.7903151000185107,12,0.7613641056146726,68
310,155.0,1481.4317159775458,1.730363014241144,42,0.8318216137315543,13,0.8252993067980474,78
320,160.0,1440.0935035348662,1.7661002732392028,54,0.8498144534843298,12,0.5644943677283057,78
330,165.0,1516.8791838771758,1.7835994296837372,54,0.8509317201529808,11,0.5479470244312806,74
340,170.0,1614.020623176772,1.8253891133546198,48,0.8149900234071601,10,0.7456704997292583,86
350,175.0,1441.8051476699632,1.8778948634237658,46,0.8127014929511872,11,0.6254699247010415,84
360,180.0,1542.7030720571247,1.8811534718472733,48,0.897785021784151,14,0.6102961590463369,84
370,185.0,1544.0011786735622,1.762128841911279,50,0.9255558850758097,15,0.4502906789528845,92
380,190.0,1602.7471337665302,1.6470113902430428,50,0.8646591326642854,14,0.812977516832065,92
390,195.0,1597.3748032051835,1.5737439933403918,54,0.8060168089711732,13,0.7926777030064103,94
400,200.0,1532.2163218477328,1.537044809865072,58,0.8431861205443297,11,0.8092612783630111,92
410,205.0,1575.6172948505443,1.512473428937194,60,0.9889883479575134,13,0.7728842424878912,94
420,210.0,1610.3723271913893,1.4929597063508369,62,0.8844700436960111,15,0.784044104020492,100
430,215.0,1569.6174261464494,1.4965223685213915,60,0.9383977340159381,15,0.7565792471789101,98
440,220.0,1539.0378684217064,1.492470006477419,56,0.9125487385337265,13,0.5188952960350062,102
450,225.0,1553.9837846565665,1.504462461121019,56,0.8529238511237615,14,0.2237026301789566,98
460,230.0,1589.9140060274506,1.5596525447208185,56,0.8601577397475398,14,0.20144388753600495,92
470,235.0,1592.1911932741891,1.5073798972603354,54,0.8784673672481467,13,0.34207041873184146,98
480,240.0,1657.1836191902646,1.378277020053921,52,0.8754945316627448,16,0.35853625518303855,106
490,245.0,1719.519984222938,1.33007586972827,54,0.9285250414394697,15,0.35695152648814743,98
500,250.0,1737.4270038084933,1.3138869461879585,54,0.9053697104017937,14,0.6087623728476848,98
510,255.0,1621.2405070420198,1.3598709174235069,52,0.8399693817469153,15,0.5641963970294764,102
520,260.0,1662.8779921908447,1.406608528573903,52,0.8915066572889842,14,0.36396812676478496,104
530,265.0,1738.1075161553615,1.5128980346136676,52,0.8047995122290119,11,0.37983385968113603,100
540,270.0,1844.280854648998,1.629848713706607,50,0.9228875256154796,16,0.5273577819109643,96
550,275.0,1820.2049458553267,1.6086609151778972,52,0.9590849243465613,13,0.7941858617977705,102
560,280.0,1874.693045374539,1.6143675238308761,54,0.9091276386673273,10,0.7953049156386531,106
570,285.0,1832.0015625184617,1.55048651589365,52,0.9509683285203411,10,0.7882477033583941,106
580,290.0,1947.5639340878597,1.5137150913803148,54,0.9366402315243127,10,0.8219435307111801,106
590,295.0,1934.8088941243236,1.5356614429490392,54,0.8099531609582656,10,0.8030207031174631,106
600,300.0,1808.8700278199613,1.5284562518523142,52,0.983667147407197,13,0.7941441805167408,104
610,305.0,1909.609252844857,1.4830503554338401,54,0.8278812542243639,11,0.7603185512457913,104
620,310.0,1895.8311725521357,1.4659476387642716,58,1.052141704048531,13,0.7772836714168554,98
630,315.0,1913.3331407014948,1.4565468868145215,54,0.8640854815285908,11,0.8547199973376342,104
640,320.0,1878.4957976713797,1.4629657448072837,56,0.9539887761303694,9,0.8028297808760343,110
650,325.0,1794.863475783137,1.541189394918563,64,0.9047762905809893,12,0.7665936107529642,114
660,330.0,1789.8740394227325,1.6741442572566463,68,0.837277044714535,14,0.7585088191362258,110
670,335.0,1938.9226136744599,1.5844328851098743,68,0.9501031493121161,11,0.824306800093488,118
680,340.0,1887.226317725204,1.484708671048673,70,0.8785364589367242,14,0.7110834637238321,110
690,345.0,1903.7432113118803,1.402696423198317,76,0.9229968700305843,16,0.38543896211910217,110
700,350.0,1672.4925745189548,1.372589289481785,84,0.8555507522182637,14,0.4138101025575622,110
710,355.0,1810.3511225629372,1.4295821984407455,86,0.8345627695295095,16,0.7872852787005484,110
720,360.0,1663.1545347871916,1.5412660224528305,84,0.8894961842148026,15,0.8115107955363541,120
730,365.0,1770.1090517613711,1.646537344627955,74,0.9178341540604974,17,0.7646812233796673,118
740,370.0,1903.613323859876,1.7052536825115256,74,0.9283632888954538,13,0.8223301624405256,120
750,375.0,1976.5213713553771,1.7788093595287344,72,0.8616538325913954,12,0.7965662763033766,120
760,380.0,1998.799539131965,1.7612723701069946,70,0.8710655085368252,13,0.837035570843855,124
770,385.0,1793.4698348565244,1.7437361328568761,74,0.8594154978503831,13,0.799852504703137,122
780,390.0,1966.1396873007664,1.6398311985603464,74,0.8922212617301444,17,0.8331485376554081,122
790,395.0,1993.8276592349682,1.4876304157076092,72,0.9399357469526167,15,0.8097867637684342,122
800,400.0,1812.3454536028657,1.3753361423883754,62,0.8293448040472203,14,0.827422356549542,118
810,405.0,1963.5873914728675,1.3429513938909123,58,0.8890471723945083,15,0.791936519817563,118
820,410.0,1922.1069191435172,1.3806829210161917,56,0.9130026781358144,12,0.8727038980714328,112
830,415.0,1874.64250643912,1.4628634822689464,64,0.8789388378248466,13,0.7402700436470052,120
840,420.0,1937.4525385951795,1.5070515582615271,64,0.902863030956008,15,0.7616117632345294,112
850,425.0,1850.300635382841,1.4424695124685762,56,0.9545205121742986,15,0.7514476618785613,114
860,430.0,1848.4017084224633,1.421985457210499,56,0.9006354987688417,13,0.7550592001461595,118
870,435.0,1892.272371884374,1.4399168793044168,50,0.9529068646088462,14,0.8325552373083746,114
880,440.0,1793.2395236857767,1.4809395884031378,52,0.8539224243271,15,0.8194848464641933,114
890,445.0,1762.6537076777981,1.4875350709776491,50,0.8496268058552041,14,0.7860208740916824,116
900,450.0,1766.6261096772187,1.5451393094636452,54,0.9616412594355334,14,0.5789038086350122,110
910,455.0,1859.4482752293918,1.638720035743906,54,0.8928846813563647,14,0.5906696988830696,114
920,460.0,1937.9432659002491,1.679423453505654,56,0.9307320073235308,15,0.7030018171772767,122
930,465.0,1905.3741046411903,1.6908805721990556,54,0.9284266561201191,16,0.7794657033337257,116
940,470.0,1925.0127341882887,1.6558874886145056,60,0.8964160053781313,16,0.7804373127909999,112
950,475.0,1822.9891178297569,1.6389302515696857,62,0.7577104500361354,14,0.8254258609070572,114
960,480.0,1903.972079161393,1.687629091839531,58,0.8610635304038942,11,0.825391843780018,110
970,485.0,1911.2834806643987,1.7312999414662025,56,0.9277629738153227,10,0.8229792575302274,112
980,490.0,2034.6758402120267,1.7399013581430243,58,0.9145383195506084,9,0.8105243236309113,116
990,495.0,1950.5986182849238,1.5833107508027071,56,0.8953581227341282,10,0.8094066906406394,120
1000,500.0,1939.5326310191901,1.4697045177149677,60,0.9056532297250075,13,0.8032005044474065,118
1010,505.0,1932.5720792551238,1.3481045183734544,54,0.8343488711890872,14,0.8073502205727678,116
1020,510.0,1906.5914418917928,1.3190178234416337,56,0.868453238447304,14,0.8562130799780286,114
1030,515.0,1941.7603226544127,1.3692253482719543,52,0.914687917831453,12,0.8383723784744382,126
1040,520.0,1828.4891588770304,1.4174184292367693,56,0.8555777274514346,12,0.17858267766649497,118
1050,525.0,1823.8115015177077,1.5486272342619656,56,0.9351344531528236,13,0.7331065406160271,114
1060,530.0,1656.3763369769615,1.5623332931831306,58,0.9237721926773091,13,0.8356381540934945,106
1070,535.0,1673.7900768899917,1.5606363291918917,60,0.9570956531461801,14,0.8346837976993233,108
1080,540.0,1747.5836396576947,1.6042237379064705,56,0.8481128901784661,12,0.7512894459556919,114
1090,545.0,1730.4921283048336,1.6518776349636115,66,0.8986606937808712,11,0.8309342244871508,112
1100,550.0,1861.5142605929009,1.5968093478452128,60,0.8297633771110502,16,0.7875276925183262,118
1110,555.0,1877.2341372102153,1.4438569730351651,60,0.8763778345887188,15,0.7866671819940104,120
1120,560.0,1909.5977047413837,1.3711033363946685,58,0.8139461624993877,19,0.7795271208211676,122
1130,565.0,1773.1777523166527,1.3412179469195906,66,0.9128076496858903,18,0.8066201062922848,122
1140,570.0,1720.225170610722,1.4339253236490956,58,0.8442991528137493,18,0.8156740360875924,124
1150,575.0,1922.3110489965359,1.4847189550439397,58,0.7829794251502439,20,0.773062251813265,124
1160,580.0,1952.0440533312335,1.4359884932654146,62,0.9286023212029367,21,0.7730457937267898,122
1170,585.0,1852.5108420213062,1.4651695444406074,64,0.9330250576354379,20,0.8320995947872751,126
1180,590.0,1871.456227217231,1.525535014207111,64,0.9035640465550461,21,0.8097621621962808,128
1190,595.0,1753.7942652113145,1.6363302204146835,68,0.8691241785474644,23,0.7482594118595001,128
1200,600.0,1711.5892328452535,1.6220109705662868,70,0.9180999891024942,18,0.7600478842631859,126
1210,605.0,1833.2195940316753,1.5355765238861456,70,0.8493027209150341,16,0.8024837919051587,130
1220,610.0,1912.7726907766062,1.5043432783382022,68,0.8192692795012253,17,0.40671853191766044,126
1230,615.0,1901.8184523422522,1.4838622319247323,64,0.8554320699099598,18,0.4018671086846303,136
1240,620.0,1956.8385481254784,1.5016804001107615,68,0.9033979756840737,17,0.4406917636744491,134
1250,625.0,2067.4552774397303,1.5343353607779615,68,0.9138206597217591,13,0.4700376889202701,132
1260,630.0,1918.1672991074781,1.5777663697688753,70,0.8518246234162438,15,0.24140677867748092,130
