cumulative_wall_seconds,epoch,epoch_wall_seconds,global_step,lr,train_loss_momentum_per_molecule,train_loss_momentum_per_molecule_weighted,train_neg_dy_mse_loss,train_neg_dy_weight,train_total_mse_loss,train_total_with_momentum,train_y_mse_loss,train_y_weight,val_checkpoint_score,val_checkpoint_score_raw,val_neg_dy_l1_loss,val_neg_dy_mse_loss,val_total_l1_loss,val_total_mse_loss,val_y_l1_loss,val_y_mse_loss
1037.045234510675,0.0,1037.045234510675,80,9.999999747378752e-05,27.077613830566406,0.27077600359916687,4.433845520019531,0.949999988079071,39261324.0,39261296.0,785226368.0,0.05000000074505806,inf,29829762.0,1.3644810914993286,4.092126369476318,1222.560546875,29829760.0,24425.283203125,596595136.0
1551.1819678097963,1.0,514.1367332991213,120,9.999999747378752e-05,137.37686157226562,1.3737698793411255,13.238116264343262,0.949999988079071,18086226.0,18086218.0,361724256.0,0.05000000074505806,inf,6684786.5,3.825361728668213,30.285118103027344,581.7637329101562,6684786.5,11562.5927734375,133695152.0
2062.306880120188,2.0,511.12491231039166,160,9.999999747378752e-05,858.557861328125,8.58558177947998,123.48291015625,0.949999988079071,1672873.375,1672881.375,33455120.0,0.05000000074505806,inf,6788.91796875,10.702163696289062,200.7292022705078,25.120296478271484,6788.91796875,299.0648498535156,131964.5
2573.116923348978,3.0,510.81004322879016,200,9.999999747378752e-05,259.8396911621094,2.5983989238739014,30.672863006591797,0.949999988079071,2072.513671875,2075.111328125,40867.48828125,0.05000000074505806,inf,1357.7349853515625,2.2196342945098877,12.965951919555664,10.247249603271484,1357.73486328125,162.77194213867188,26908.345703125
3085.470207920298,4.0,512.3532845713198,240,9.999999747378752e-05,126.89873504638672,1.2689865827560425,11.284294128417969,0.949999988079071,349.0594482421875,350.32818603515625,6766.78662109375,0.05000000074505806,inf,14.703964233398438,1.8584626913070679,9.611804962158203,2.1957085132598877,14.70396614074707,8.60338020324707,111.45500946044922
3593.1654917057604,5.0,507.6952837854624,280,9.999999747378752e-05,103.60525512695312,1.0360519886016846,8.520058631896973,0.949999988079071,178.07705688476562,179.11322021484375,3399.659912109375,0.05000000074505806,inf,689.47412109375,1.5603246688842773,7.177300930023193,7.307712078094482,689.4742431640625,116.508056640625,13653.1142578125
4107.179355699569,6.0,514.0138639938086,320,9.999999747378752e-05,92.21929931640625,0.9221940636634827,6.861584186553955,0.949999988079071,537.1492919921875,538.0711669921875,10612.615234375,0.05000000074505806,inf,10.31795883178711,1.4584760665893555,6.456753253936768,1.7186541557312012,10.31795883178711,6.6620354652404785,83.68087768554688
4619.011052289978,7.0,511.8316965904087,360,9.999999747378752e-05,82.89527893066406,0.8289528489112854,5.932468414306641,0.949999988079071,131.39361572265625,132.22268676757812,2515.155517578125,0.05000000074505806,inf,244.55828857421875,1.3161451816558838,5.637454032897949,4.690330505371094,244.55831909179688,68.79984283447266,4784.05419921875
5129.497178658843,8.0,510.48612636886537,400,9.999999747378752e-05,79.9122543334961,0.7991223335266113,5.192891597747803,0.949999988079071,133.0926055908203,133.89173889160156,2563.18701171875,0.05000000074505806,inf,9.408178329467773,1.1967114210128784,4.767970085144043,1.5495742559432983,9.408178329467773,8.25396728515625,97.57213592529297
5639.51339395158,9.0,510.0162152927369,440,9.999999747378752e-05,73.47886657714844,0.7347880601882935,4.101722717285156,0.949999988079071,760.7508544921875,761.4852905273438,15137.083984375,0.05000000074505806,inf,555.4888305664062,1.1315348148345947,4.23606538772583,6.315101623535156,555.48876953125,104.80286407470703,11029.2900390625
6153.328574940562,10.0,513.8151809889823,480,9.999999747378752e-05,65.2972412109375,0.6529731154441833,3.613246440887451,0.949999988079071,310.6173095703125,311.2700500488281,6143.6943359375,0.05000000074505806,inf,6.247049331665039,0.9944644570350647,3.538161039352417,1.2523787021636963,6.247049331665039,6.152749061584473,57.71592330932617
6664.7265065684915,11.0,511.3979316279292,520,9.999999747378752e-05,62.55494689941406,0.6255499124526978,3.267428398132324,0.949999988079071,521.600341796875,522.2260131835938,10369.9248046875,0.05000000074505806,inf,68.37474822998047,0.9733671545982361,3.422297239303589,2.704223155975342,68.37474822998047,35.59048080444336,1302.4713134765625
7177.1705633644015,12.0,512.44405679591,560,9.999999747378752e-05,65.4822006225586,0.654821515083313,3.197664976119995,0.949999988079071,412.299072265625,412.9535827636719,8185.2255859375,0.05000000074505806,inf,23.85082244873047,0.9392843842506409,3.3106086254119873,1.8674461841583252,23.850818634033203,19.502517700195312,414.1148681640625
7690.848249871284,13.0,513.6776865068823,600,9.999999747378752e-05,64.3371810913086,0.6433718800544739,2.94789981842041,0.949999988079071,132.64332580566406,133.2865753173828,2596.8564453125,0.05000000074505806,inf,357.0511779785156,0.8730969429016113,3.0240564346313477,5.025553226470947,357.0511779785156,83.92222595214844,7083.56640625
8207.637861762196,14.0,516.789611890912,640,9.999999747378752e-05,65.24776458740234,0.652476966381073,2.6786258220672607,0.949999988079071,154.7473907470703,155.39990234375,3044.053955078125,0.05000000074505806,inf,239.626953125,0.8308383226394653,2.788722276687622,4.222210884094238,239.626953125,68.65828704833984,4739.55322265625
8727.10677737929,15.0,519.4689156170934,680,9.999999747378752e-05,59.360164642333984,0.5936017632484436,2.385150909423828,0.949999988079071,396.6836242675781,397.2772521972656,7888.353515625,0.05000000074505806,inf,198.1827392578125,0.8008525967597961,2.6745803356170654,3.8778812885284424,198.18275451660156,62.341426849365234,3912.837890625
9265.110316785052,16.0,538.0035394057631,720,9.999999747378752e-05,57.986000061035156,0.5798592567443848,2.268986225128174,0.949999988079071,134.88800048828125,135.46800231933594,2654.649169921875,0.05000000074505806,inf,20.74301528930664,0.7681247591972351,2.507486343383789,1.6581228971481323,20.74301528930664,18.56808853149414,367.2180480957031
9798.608299706131,17.0,533.4979829210788,760,9.999999747378752e-05,57.87269973754883,0.5787268877029419,2.1336324214935303,0.949999988079071,124.24090576171875,124.81961059570312,2444.27880859375,0.05000000074505806,inf,173.39134216308594,0.7192410230636597,2.3404786586761475,3.597050428390503,173.391357421875,58.27542495727539,3423.35791015625
10335.49328873679,18.0,536.8849890306592,800,9.999999747378752e-05,53.07988357543945,0.5307994484901428,1.9329136610031128,0.949999988079071,124.82852172851562,125.359375,2459.844970703125,0.05000000074505806,inf,22.443260192871094,0.7046757340431213,2.308199167251587,1.6500886678695679,22.443260192871094,19.61293601989746,405.0094299316406
10870.53999280557,19.0,535.04670406878,840,9.999999747378752e-05,51.85628890991211,0.5185624957084656,1.856860637664795,0.949999988079071,103.83425903320312,104.35282897949219,2041.4046630859375,0.05000000074505806,inf,7.771056652069092,0.6868622899055481,2.239090919494629,1.1237112283706665,7.77105712890625,9.423840522766113,112.87841033935547
11389.54173155129,20.0,519.0017387457192,880,9.999999747378752e-05,53.59586715698242,0.5359583497047424,1.8203355073928833,0.949999988079071,112.07093048095703,112.60691833496094,2206.83203125,0.05000000074505806,inf,153.90036010742188,0.6813202500343323,2.1927506923675537,3.391427516937256,153.9003448486328,54.883460998535156,3036.3447265625
11901.260608792305,21.0,511.71887724101543,920,9.999999747378752e-05,52.068382263183594,0.5206844210624695,1.769516110420227,0.949999988079071,115.08888244628906,115.60955810546875,2268.15673828125,0.05000000074505806,inf,50.90455627441406,0.6690881252288818,2.141906261444092,2.1777985095977783,50.9045524597168,30.843294143676758,977.3948364257812
12416.099946435541,22.0,514.8393376432359,960,9.999999747378752e-05,49.81942367553711,0.4981948137283325,1.6729899644851685,0.949999988079071,100.73603057861328,101.2342300415039,1982.9337158203125,0.05000000074505806,inf,3.982642650604248,0.6559537649154663,2.054258346557617,0.851803719997406,3.982642889022827,4.572953224182129,40.621944427490234
12925.38212527521,23.0,509.28217883966863,1000,9.999999747378752e-05,50.62265396118164,0.5062265396118164,1.6066337823867798,0.949999988079071,104.01889038085938,104.52509307861328,2049.851806640625,0.05000000074505806,inf,239.009033203125,0.6524366140365601,2.0176706314086914,4.054715156555176,239.009033203125,68.697998046875,4741.8447265625
13437.680288545787,24.0,512.2981632705778,1040,9.999999747378752e-05,50.24984359741211,0.5024986863136292,1.5898751020431519,0.949999988079071,98.03399658203125,98.53646087646484,1930.47216796875,0.05000000074505806,inf,64.28215789794922,0.622947633266449,1.920635461807251,2.343475103378296,64.28215789794922,35.03349685668945,1249.151123046875
13948.423924608156,25.0,510.74363606236875,1080,9.999999747378752e-05,47.21403503417969,0.472140371799469,1.482194185256958,0.949999988079071,222.5248260498047,222.99705505371094,4422.33447265625,0.05000000074505806,inf,142.36497497558594,0.6080803871154785,1.855851650238037,3.2189621925354004,142.36497497558594,52.825714111328125,2812.0380859375
14452.87710243836,26.0,504.45317783020437,1120,9.999999747378752e-05,48.817203521728516,0.4881725609302521,1.4321249723434448,0.949999988079071,295.850341796875,296.3385314941406,5889.796875,0.05000000074505806,inf,116.25732421875,0.598196804523468,1.8426562547683716,2.9478988647460938,116.25731658935547,47.59223556518555,2290.135986328125
14965.602525463328,27.0,512.7254230249673,1160,9.999999747378752e-05,46.568695068359375,0.4656873643398285,1.4145170450210571,0.949999988079071,252.86647033691406,253.33229064941406,5030.453125,0.05000000074505806,inf,771.778564453125,0.5953748822212219,1.775276780128479,6.766575336456299,771.778564453125,124.01937866210938,15401.8408203125
15481.680252065882,28.0,516.0777266025543,1200,9.999999747378752e-05,47.69448471069336,0.47694477438926697,1.390732765197754,0.949999988079071,387.3340759277344,387.81060791015625,7720.2578125,0.05000000074505806,inf,789.793212890625,0.591400682926178,1.7632557153701782,6.834592342376709,789.793212890625,125.45523071289062,15762.3623046875
15995.28189610131,29.0,513.6016440354288,1240,9.999999747378752e-05,44.907196044921875,0.44907158613204956,1.401832938194275,0.949999988079071,353.9371032714844,354.3861999511719,7052.10693359375,0.05000000074505806,inf,595.807373046875,0.6020015478134155,1.7814980745315552,6.015089511871338,595.807373046875,108.86376953125,11882.2978515625
16505.473738066852,30.0,510.19184196554124,1280,9.999999747378752e-05,43.87872314453125,0.4387878179550171,1.42068612575531,0.25,4945.666015625,4946.107421875,6593.74755859375,0.75,inf,436.94122314453125,0.6070586442947388,1.7917861938476562,69.99763488769531,6529.03271484375,93.12782287597656,8704.7802734375
17013.461720628664,31.0,507.9879825618118,1320,9.999999747378752e-05,44.82249069213867,0.4482254683971405,1.4309462308883667,0.25,5010.51904296875,5010.96826171875,6680.21435546875,0.75,inf,321.7848815917969,0.6056429743766785,1.7976006269454956,60.037818908691406,4801.60693359375,79.84854888916016,6401.54296875
17527.305653452873,32.0,513.8439328242093,1360,9.999999747378752e-05,45.62196731567383,0.4562191069126129,1.4424763917922974,0.25,5324.240234375,5324.69287109375,7098.50634765625,0.75,inf,215.1436767578125,0.6115906834602356,1.8138482570648193,48.99738311767578,3201.760986328125,65.12598419189453,4268.41015625
18046.6264454145,33.0,519.3207919616252,1400,9.999999747378752e-05,53.82683563232422,0.5382687449455261,1.6918102502822876,0.25,2726.12451171875,2726.661865234375,3634.26904296875,0.75,inf,22.276212692260742,0.8502495288848877,2.390730857849121,14.7188720703125,300.6729431152344,19.341747283935547,400.100341796875
18560.668293369934,34.0,514.0418479554355,1440,9.999999747378752e-05,56.131351470947266,0.5613138675689697,1.7642922401428223,0.25,766.748291015625,767.3097534179688,1021.7429809570312,0.75,inf,113.94567108154297,0.685299813747406,1.945412039756775,35.529518127441406,1681.94921875,47.14426040649414,2241.950439453125
19070.18990594521,35.0,509.5216125752777,1480,9.999999747378752e-05,91.8675765991211,0.9186758995056152,7.0686354637146,0.25,6002.93798828125,6003.85791015625,8001.560546875,0.75,inf,2734.57568359375,1.5239568948745728,5.120707988739014,174.9127960205078,40946.94921875,232.7091064453125,54594.21875
19586.618531340733,36.0,516.4286253955215,1520,9.999999747378752e-05,53.63821029663086,0.5363829731941223,3.82818603515625,0.25,6427.37890625,6427.91552734375,8568.5625,0.75,inf,7.713046073913574,1.0557833909988403,3.1989986896514893,5.709304332733154,70.90971374511719,7.2604780197143555,93.47994995117188
20102.209286609665,37.0,515.5907552689314,1560,9.999999747378752e-05,47.03318405151367,0.4703316390514374,2.467646837234497,0.25,1026.2769775390625,1026.747802734375,1367.5467529296875,0.75,inf,127.96922302246094,0.9177473187446594,2.653444528579712,37.62849807739258,1882.3902587890625,49.86541748046875,2508.968994140625
20620.090185938403,38.0,517.8808993287385,1600,9.999999747378752e-05,54.339317321777344,0.5433933734893799,2.388808488845825,0.25,793.719482421875,794.2630004882812,1057.496337890625,0.75,inf,41.35026550292969,0.8880365490913391,2.561791181564331,20.829883575439453,584.388916015625,27.477163314819336,778.331298828125
21131.15677491203,39.0,511.0665889736265,1640,7.999999797903001e-05,53.68061828613281,0.5368061661720276,2.3226819038391113,0.25,454.9427490234375,455.47967529296875,605.8160400390625,0.75,inf,13.718589782714844,0.8914532661437988,2.5668230056762695,10.846002578735352,169.84332275390625,14.1641845703125,225.6021728515625
21645.423987625167,40.0,514.2672127131373,1680,7.999999797903001e-05,54.71412658691406,0.547141432762146,2.3435158729553223,0.25,592.1134643554688,592.6611938476562,788.7034912109375,0.75,inf,4.637114524841309,0.8977617621421814,2.5687649250030518,4.323727130889893,33.59400939941406,5.4657158851623535,43.935752868652344
22159.477753294632,41.0,514.0537656694651,1720,7.999999797903001e-05,50.04411697387695,0.500441312789917,2.151747465133667,0.25,579.37890625,579.87939453125,771.7879638671875,0.75,inf,83.13383483886719,0.8317909240722656,2.3489110469818115,30.197406768798828,1214.12255859375,39.98594665527344,1618.0472412109375
22675.17855826579,42.0,515.7008049711585,1760,7.999999797903001e-05,58.61748123168945,0.5861748456954956,2.3894269466400146,0.25,566.4192504882812,567.0053100585938,754.4290771484375,0.75,inf,59.519901275634766,0.8304890990257263,2.3497323989868164,24.9197940826416,859.9022216796875,32.949562072753906,1145.7530517578125
23191.21817929484,43.0,516.0396210290492,1800,7.999999797903001e-05,61.150901794433594,0.6115089058876038,2.2855472564697266,0.25,3141.895751953125,3142.506591796875,4188.43212890625,0.75,inf,167.80369567871094,0.8743366599082947,2.3747928142547607,43.20378494262695,2483.80810546875,57.313602447509766,3310.95263671875
23700.34174446389,44.0,509.1235651690513,1840,7.999999797903001e-05,54.28112030029297,0.5428106784820557,2.0859286785125732,0.25,569.1632080078125,569.7063598632812,758.18896484375,0.75,inf,77.7695541381836,0.8884636759757996,2.3602352142333984,29.171297073364258,1133.5,38.598907470703125,1510.5465087890625
24210.214704945683,45.0,509.8729604817927,1880,7.999999797903001e-05,50.91297149658203,0.5091291666030884,1.9546841382980347,0.25,2340.529296875,2341.04052734375,3120.054443359375,0.75,inf,51.30000305175781,0.7926929593086243,2.16068434715271,23.437606811523438,739.2503662109375,30.98590850830078,984.947021484375
24721.958402687684,46.0,511.7436977420002,1920,7.999999797903001e-05,57.203678131103516,0.5720373392105103,2.08292555809021,0.25,2569.625732421875,2570.197265625,3425.473388671875,0.75,inf,44.874229431152344,0.9045865535736084,2.428699016571045,19.138870239257812,639.1116333007812,25.216968536376953,851.3392944335938
25230.68247469887,47.0,508.7240720111877,1960,7.999999797903001e-05,53.0624885559082,0.5306248068809509,1.979960560798645,0.25,2640.327392578125,2640.857666015625,3519.7763671875,0.75,inf,14.4217529296875,0.8486133813858032,2.263028621673584,11.575526237487793,184.64389038085938,15.151164054870605,245.43751525878906
25744.541098790243,48.0,513.8586240913719,2000,7.999999797903001e-05,57.19423294067383,0.5719428062438965,2.0877063274383545,0.25,2503.640380859375,2504.215576171875,3337.490966796875,0.75,inf,6.486254692077637,0.8284814953804016,2.236724615097046,6.623476505279541,65.97968292236328,8.55514144897461,87.22732543945312
26253.683203212917,49.0,509.1421044226736,2040,7.999999797903001e-05,53.699581146240234,0.5369958281517029,1.9694669246673584,0.25,3627.067626953125,3627.6064453125,4835.43408203125,0.75,inf,20.524322509765625,0.9155374765396118,2.503077983856201,10.908893585205078,272.8217468261719,14.240013122558594,362.927978515625
26770.525841109455,50.0,516.8426378965378,2080,7.999999797903001e-05,39.31504821777344,0.3931506276130676,2.9308464527130127,0.25,4076.24658203125,4076.638916015625,5434.01904296875,0.75,70.69208526611328,70.69208526611328,1.137637734413147,3.2123000621795654,26.818359375,1015.4089965820312,35.378597259521484,1352.8079833984375
27281.27339154668,51.0,510.7475504372269,2120,7.999999797903001e-05,44.32722473144531,0.44327208399772644,2.719996213912964,0.25,2949.520751953125,2949.965087890625,3931.787353515625,0.75,98.15312957763672,98.15312957763672,0.911558985710144,2.502822160720825,32.70016860961914,1437.2574462890625,43.29637145996094,1915.509033203125
27792.155981566757,52.0,510.88259002007544,2160,7.999999797903001e-05,53.25938415527344,0.5325939655303955,2.1306874752044678,0.25,2410.438720703125,2410.971435546875,3213.20849609375,0.75,533.5744018554688,533.5744018554688,0.8344548940658569,2.254814386367798,77.4556884765625,7972.04833984375,102.99610137939453,10628.6455078125
28308.52010039054,53.0,516.3641188237816,2200,7.999999797903001e-05,53.81571960449219,0.5381568670272827,2.0415427684783936,0.25,1316.0914306640625,1316.6292724609375,1754.108154296875,0.75,3.950767993927002,3.950767993927002,0.8306698203086853,2.2229835987091064,3.962559223175049,28.139755249023438,5.0065226554870605,36.7786750793457
