cumulative_wall_seconds,epoch,epoch_wall_seconds,global_step,lr,train_neg_dy_mse_loss,train_neg_dy_weight,train_total_mse_loss,train_y_mse_loss,train_y_weight,val_checkpoint_score,val_checkpoint_score_raw,val_neg_dy_l1_loss,val_neg_dy_mse_loss,val_total_l1_loss,val_total_mse_loss,val_y_l1_loss,val_y_mse_loss
519.428581927903,0.0,519.428581927903,80,9.999999747378752e-05,4.425918102264404,0.949999988079071,39599300.0,791985920.0,0.05000000074505806,inf,31653432.0,1.3173285722732544,3.9161899089813232,1259.2939453125,31653430.0,25160.849609375,633068544.0
777.7290941076353,1.0,258.3005121797323,120,9.999999747378752e-05,8.353928565979004,0.949999988079071,22015338.0,440306560.0,0.05000000074505806,inf,11799753.0,3.0997328758239746,19.070913314819336,771.0491333007812,11799753.0,15362.087890625,235994704.0
1037.0955800116062,2.0,259.3664859039709,160,9.999999747378752e-05,32.42838668823242,0.949999988079071,4787459.5,95748584.0,0.05000000074505806,inf,94419.8671875,2.789375066757202,27.24738121032715,71.33904266357422,94419.8828125,1373.7825927734375,1887879.625
1295.0550282523036,3.0,257.9594482406974,200,9.999999747378752e-05,22.37671661376953,0.949999988079071,7537.8720703125,150332.265625,0.05000000074505806,inf,1847.7891845703125,1.9745393991470337,12.122539520263672,11.435454368591309,1847.789306640625,191.19284057617188,36725.45703125
1550.8331877673045,4.0,255.77815951500088,240,9.999999747378752e-05,10.702841758728027,0.949999988079071,2634.9267578125,52495.18359375,0.05000000074505806,inf,6742.9208984375,1.4992073774337769,7.641564846038818,19.768264770507812,6742.92138671875,366.8803405761719,134713.234375
1807.0470043076202,5.0,256.21381654031575,280,9.999999747378752e-05,7.868826389312744,0.949999988079071,1392.907470703125,27708.640625,0.05000000074505806,inf,47.46366882324219,1.3401037454605103,6.80701208114624,2.6439366340637207,47.463661193847656,27.41676139831543,819.9400634765625
2064.8397178025916,6.0,257.7927134949714,320,9.999999747378752e-05,6.714387893676758,0.949999988079071,619.3818969726562,12260.0634765625,0.05000000074505806,inf,29.078031539916992,1.189561128616333,5.772719860076904,2.122174024581909,29.078033447265625,19.841821670532227,471.87896728515625
2323.118431791663,7.0,258.27871398907155,360,9.999999747378752e-05,5.417166709899902,0.949999988079071,476.8676452636719,9434.4267578125,0.05000000074505806,inf,224.26905822753906,1.0300970077514648,4.819057464599609,4.277141094207764,224.26904296875,65.9709701538086,4393.81884765625
2581.640547866933,8.0,258.5221160752699,400,9.999999747378752e-05,4.492007255554199,0.949999988079071,242.5709991455078,4766.07177734375,0.05000000074505806,inf,71.68190002441406,0.9123265147209167,3.873506546020508,2.39176082611084,71.6819076538086,30.501012802124023,1360.0413818359375
2840.140486828983,9.0,258.4999389620498,440,9.999999747378752e-05,3.7782061100006104,0.949999988079071,99.55714416503906,1919.3568115234375,0.05000000074505806,inf,634.0707397460938,0.8168132901191711,3.229612350463867,6.3811259269714355,634.0707397460938,112.10306549072266,12620.0517578125
3097.7644822457805,10.0,257.6239954167977,480,9.999999747378752e-05,3.155198812484741,0.949999988079071,248.20089721679688,4904.06982421875,0.05000000074505806,inf,638.2720947265625,0.7805359363555908,3.0354340076446533,6.370333194732666,638.2720947265625,112.57647705078125,12707.7685546875
3356.2442493336275,11.0,258.479767087847,520,9.999999747378752e-05,3.0127742290496826,0.949999988079071,302.29296875,5988.6171875,0.05000000074505806,inf,29.684612274169922,0.8173143267631531,2.7753617763519287,1.8889061212539673,29.68461036682129,22.2491455078125,540.9603881835938
3613.313097253442,12.0,257.0688479198143,560,9.999999747378752e-05,2.4695940017700195,0.949999988079071,138.81826782226562,2729.443115234375,0.05000000074505806,inf,80.73929595947266,0.699927031993866,2.4210565090179443,2.6326980590820312,80.73929595947266,39.3553466796875,1568.7857666015625
3871.4184221681207,13.0,258.10532491467893,600,9.999999747378752e-05,2.4233593940734863,0.949999988079071,150.5095672607422,2964.147705078125,0.05000000074505806,inf,101.39563751220703,0.6777914762496948,2.3316566944122314,2.856107473373413,101.3956298828125,44.24410629272461,1983.6112060546875
4129.446916043758,14.0,258.02849387563765,640,9.999999747378752e-05,2.364811658859253,0.949999988079071,127.27637481689453,2500.59619140625,0.05000000074505806,inf,66.60432434082031,0.6715513467788696,2.3007094860076904,2.4174671173095703,66.60431671142578,35.58987045288086,1288.3729248046875
4388.34163781628,15.0,258.89472177252173,680,9.999999747378752e-05,2.350060224533081,0.949999988079071,135.0479278564453,2656.30712890625,0.05000000074505806,inf,388.9317321777344,0.668599545955658,2.2902681827545166,5.026149272918701,388.9317321777344,87.81959533691406,7735.11962890625
4643.844837942161,16.0,255.50320012588054,720,9.999999747378752e-05,2.29134464263916,0.949999988079071,142.54229736328125,2807.310546875,0.05000000074505806,inf,26.713747024536133,0.6417030692100525,2.1432461738586426,1.6996113061904907,26.713748931884766,21.79986572265625,493.55328369140625
4900.564899952151,17.0,256.7200620099902,760,9.999999747378752e-05,1.9372574090957642,0.949999988079071,91.74010467529297,1797.9940185546875,0.05000000074505806,inf,125.87911987304688,0.6073465347290039,1.857064127922058,3.055323362350464,125.87911224365234,49.5668830871582,2482.298095703125
5158.401385537349,18.0,257.8364855851978,800,9.999999747378752e-05,1.8164960145950317,0.949999988079071,114.75996398925781,2260.685791015625,0.05000000074505806,inf,280.0014343261719,0.5944840908050537,1.8445390462875366,4.284859657287598,280.00146484375,74.40199279785156,5564.982421875
5417.318684382364,19.0,258.91729884501547,840,9.999999747378752e-05,1.7735360860824585,0.949999988079071,100.0350570678711,1967.0040283203125,0.05000000074505806,inf,144.02671813964844,0.5808969736099243,1.771916389465332,3.2078537940979004,144.0267333984375,53.120033264160156,2846.867919921875
5676.356449005194,20.0,259.03776462282985,880,9.999999747378752e-05,1.6869573593139648,0.949999988079071,106.9212417602539,2106.37255859375,0.05000000074505806,inf,43.90047073364258,0.5668689608573914,1.6646381616592407,1.9744369983673096,43.90047073364258,28.718225479125977,846.3812866210938
5934.749575690366,21.0,258.3931266851723,920,9.999999747378752e-05,1.6529780626296997,0.949999988079071,95.81804656982422,1884.9541015625,0.05000000074505806,inf,12.006393432617188,0.565345048904419,1.6612857580184937,1.2356680631637573,12.006392478942871,13.9718017578125,208.5634307861328
6193.360011251643,22.0,258.610435561277,960,9.999999747378752e-05,1.6178312301635742,0.949999988079071,107.1141128540039,2111.54345703125,0.05000000074505806,inf,412.8983154296875,0.5542956590652466,1.613196611404419,5.051853179931641,412.8982849121094,90.50544738769531,8227.3154296875
