condition,n_replicates,drift_ev_per_atom_mev_mean,drift_ev_per_atom_mev_std,drift_fraction_pct_mean,drift_fraction_pct_std,plateau_temperature_mean_mean,plateau_temperature_mean_std,plateau_temperature_std_mean,plateau_temperature_std_std
water_absolute,5,-0.08025855833011519,0.02985082837419049,-5.1349768999448205e-05,1.909860316638497e-05,4614.736485061673,75.83765054807597,171.38210076389677,17.246088287699244
water_absolute+momentum,5,-0.018957616399954226,0.061451217857248705,-1.2128079885232216e-05,3.931342936293185e-05,1759.047471281634,211.31320452259808,119.80246243639482,30.578996732905523
