attr.best_model_path,attr.best_model_score,attr.epoch,attr.lr,attr.objective_metric_value,attr.post_test.test_neg_dy_l1_loss,attr.post_test.test_total_l1_loss,attr.post_test.test_y_l1_loss,attr.test.test_neg_dy_l1_loss,attr.test.test_total_l1_loss,attr.test.test_y_l1_loss,attr.train_loss_momentum,attr.train_loss_nve,attr.train_loss_pbc,attr.train_neg_dy_mse_loss,attr.train_nve_weight_effective,attr.train_total_mse_loss,attr.train_total_with_physics,attr.train_y_mse_loss,attr.val_neg_dy_l1_loss,attr.val_neg_dy_mse_loss,attr.val_total_l1_loss,attr.val_total_mse_loss,attr.val_y_l1_loss,attr.val_y_mse_loss,objective,param.baseline_cutoff_A,param.baseline_epsilon_eV,param.baseline_sigma_A,param.batch_size,param.embedding_dimension,param.energy_weight,param.force_weight,param.lr,param.momentum_weight,param.num_layers,param.num_rbf,param.nve_dt_fs,param.nve_freq,param.nve_loss_mode,param.nve_ramp_epochs,param.nve_relative,param.nve_relative_eps,param.nve_warmup_epochs,param.nve_weight,param.traj_length,param.weight_decay,status,trial
/home/lachmadh/projects/MDPinn/results/experiments/aspirin_optuna_physics/optuna/aspirin_optuna_physics_full/trial_0000/checkpoints/trial_0000.ckpt,1.9571199417114258,19.0,0.00029106359579600394,114.12541198730469,0.9766628742218018,1.0022560358047485,2.8388309478759766,0.9766628742218018,1.0022560358047485,2.8388309478759766,5.401765146295645e-10,3.824589729309082,0.0,22.03600311279297,0.010616520419716835,120.28569030761719,301.9910583496094,6601.5625,3.036282777786255,17.802837371826172,4.185342788696289,114.12541198730469,80.4101333618164,6467.69482421875,114.12541198730469,4.521211214797688,0.0020366442026830914,0.7751067647801507,32,64,0.014940278630992588,0.9827783645188786,0.000291063591313307,0.04162213204002109,4,64,0.5,10,total_energy,1,False,2.692646910086179e-06,2,0.010616955533913808,20,2.4810409748678096e-06,complete,0
,,,,,,,,,,,,,,,,,,,,,,,,,27094773760.0,6.875664116805573,0.0020609249413202366,1.9543769416468377,16,64,0.16900534824495567,0.8248106582614586,1.5679933916722995e-05,0.02600340105889054,2,32,0.5,10,potential_only,5,False,1.4817820606039087e-06,2,0.027335513967163983,20,5.456725485601471e-06,pruned,1
,,,,,,,,,,,,,,,,,,,,,,,,,33979830272.0,6.64803089169032,0.0033755895712060846,0.9877749830401206,16,128,0.21714482221014245,0.8995915504386138,1.0257563974185649e-05,0.01654490124263246,2,32,0.5,25,total_energy,3,True,1.3357240411974084e-08,2,0.003177917514301182,30,1.8274508859816007e-05,pruned,2
,,,,,,,,,,,,,,,,,,,,,,,,,4755.54541015625,7.480456499617466,0.00824757533344302,1.7111602327460937,32,128,0.21915054164505224,0.9428812984557875,0.0003244160088734161,0.009328502944301792,4,32,0.5,25,potential_only,1,True,1.9625093208439833e-07,0,0.044627949924498894,20,8.226074946221021e-08,pruned,3
,,,,,,,,,,,,,,,,,,,,,,,,,72.21040344238281,6.360677737029393,0.04727053921131421,0.8630829072672506,16,64,0.22798381263199688,0.8074948537600734,9.874088417386235e-05,0.007244743604561155,2,64,0.5,25,potential_only,1,True,5.13165495514832e-06,0,0.024472638013878154,20,1.5977662354833834e-07,pruned,4
,,,,,,,,,,,,,,,,,,,,,,,,,12454195200.0,7.486078789766633,0.002575726746427217,0.6396541517088488,32,128,0.16839617104820298,0.9461333280482918,5.9356829120146846e-05,0.027760040579973118,4,32,0.5,25,potential_only,1,False,1.0883991813938097e-08,0,0.026482528917800327,20,5.583672722754822e-05,pruned,5
,,,,,,,,,,,,,,,,,,,,,,,,,537.6921997070312,7.865052773762228,0.002822090051553567,0.8659844650686254,32,64,0.1678270941520824,0.8863940648005132,0.0002013365020244047,0.004683738391404624,4,64,0.1,10,total_energy,1,False,5.778755734457458e-05,0,0.018385790152971676,30,7.89000426266856e-08,pruned,6
,,,,,,,,,,,,,,,,,,,,,,,,,24649.37109375,7.950269250521316,0.0014625137169896184,1.4225108400487545,16,64,0.14363230299000404,0.9746771457985874,0.0008576491037046157,0.03480148983374865,4,32,0.5,10,total_energy,5,False,1.0140635645866499e-06,0,0.02850305850446825,40,7.15286302221653e-05,pruned,7
