cumulative_wall_seconds,epoch,epoch_wall_seconds,global_step,lr,train_loss_momentum_per_molecule,train_loss_momentum_per_molecule_weighted,train_neg_dy_mse_loss,train_neg_dy_weight,train_total_mse_loss,train_total_with_momentum,train_y_mse_loss,train_y_weight,val_checkpoint_score,val_neg_dy_l1_loss,val_neg_dy_mse_loss,val_total_l1_loss,val_total_mse_loss,val_y_l1_loss,val_y_mse_loss
1048.8860231339931,0.0,1048.8860231339931,80,9.999999747378752e-05,16.256574630737305,0.1625656634569168,4.1508612632751465,0.949999988079071,39251272.0,39251244.0,785025280.0,0.05000000074505806,29819598.0,1.3034017086029053,3.6116549968719482,1222.29443359375,29819598.0,24421.123046875,596391872.0
1571.5015312749892,1.0,522.6155081409961,120,9.999999747378752e-05,129.1006317138672,1.2910051345825195,12.705331802368164,0.949999988079071,18079522.0,18079536.0,361590208.0,0.05000000074505806,6679964.5,3.7846782207489014,29.61686134338379,581.5167846679688,6679964.0,11558.427734375,133598728.0
2095.301102478057,2.0,523.7995712030679,160,9.999999747378752e-05,770.52197265625,7.705223083496094,111.5726547241211,0.949999988079071,1671355.75,1671363.5,33424994.0,0.05000000074505806,4684.20458984375,9.223908424377441,150.81076049804688,20.288944244384766,4684.20458984375,230.52462768554688,90818.6875
2622.222598521039,3.0,526.9214960429817,200,9.999999747378752e-05,226.1942138671875,2.2619404792785645,27.950109481811523,0.949999988079071,1936.5667724609375,1938.827880859375,38200.27734375,0.05000000074505806,767.663330078125,2.215397596359253,13.282989501953125,8.218329429626465,767.663330078125,122.2740249633789,15100.8896484375
3148.078091512434,4.0,525.8554929913953,240,9.999999747378752e-05,124.0593490600586,1.2405943870544434,12.03335952758789,0.949999988079071,1333.2724609375,1334.5128173828125,26436.814453125,0.05000000074505806,1772.8565673828125,2.075330972671509,11.797768592834473,11.33505916595459,1772.8564453125,187.2698974609375,35232.97265625
3668.8452888028696,5.0,520.7671972904354,280,9.999999747378752e-05,109.6512222290039,1.0965114831924438,10.505240440368652,0.949999988079071,245.40966796875,246.5060272216797,4708.59326171875,0.05000000074505806,223.3868865966797,1.7540075778961182,8.6720609664917,4.9233880043029785,223.3868865966797,65.14161682128906,4302.96826171875
4183.959702622145,6.0,515.1144138192758,320,9.999999747378752e-05,87.7376708984375,0.8773760795593262,7.537679195404053,0.949999988079071,215.06773376464844,215.94505310058594,4158.13916015625,0.05000000074505806,188.3059844970703,1.3915565013885498,6.184391021728516,4.305105209350586,188.3059844970703,59.66252517700195,3648.6162109375
4700.281846662983,7.0,516.3221440408379,360,9.999999747378752e-05,81.38162994384766,0.8138165473937988,5.764341831207275,0.949999988079071,181.1173553466797,181.93124389648438,3512.82470703125,0.05000000074505806,337.9683837890625,1.2977138757705688,5.565132141113281,5.299311637878418,337.9683837890625,81.32967376708984,6653.63037109375
5222.922698434442,8.0,522.640851771459,400,9.999999747378752e-05,73.97669982910156,0.7397676706314087,5.089160442352295,0.949999988079071,216.6921844482422,217.4317626953125,4237.1494140625,0.05000000074505806,77.40386199951172,1.1516544818878174,4.625919818878174,2.982801914215088,77.40386199951172,37.77460479736328,1460.184814453125
5749.258357560262,9.0,526.3356591258198,440,9.999999747378752e-05,67.38233184814453,0.6738227009773254,4.413186550140381,0.949999988079071,202.81268310546875,203.48648071289062,3972.40283203125,0.05000000074505806,234.04373168945312,1.1098273992538452,4.24226713180542,4.434782028198242,234.04371643066406,67.60891723632812,4600.271484375
