cumulative_wall_seconds,epoch,epoch_wall_seconds,global_step,lr,train_loss_momentum_per_molecule,train_loss_momentum_per_molecule_weighted,train_neg_dy_mse_loss,train_neg_dy_weight,train_total_mse_loss,train_total_with_momentum,train_y_mse_loss,train_y_weight,val_checkpoint_score,val_neg_dy_l1_loss,val_neg_dy_mse_loss,val_total_l1_loss,val_total_mse_loss,val_y_l1_loss,val_y_mse_loss
1041.4232868477702,0.0,1041.4232868477702,80,9.999999747378752e-05,5.827634334564209,0.05827638879418373,3.7230703830718994,0.949999988079071,39909824.0,39909840.0,798196352.0,0.05000000074505806,32211860.0,1.2006778717041016,3.4987940788269043,1270.23193359375,32211864.0,25381.822265625,644237120.0
1562.5502652795985,1.0,521.1269784318283,120,9.999999747378752e-05,57.7021484375,0.5770217180252075,7.471526622772217,0.949999988079071,22734798.0,22734812.0,454695776.0,0.05000000074505806,12890184.0,2.9521045684814453,17.07176971435547,805.6162109375,12890185.0,16056.2333984375,257803360.0
2088.387566297315,2.0,525.8373010177165,160,9.999999747378752e-05,216.8601531982422,2.168605089187622,24.188291549682617,0.949999988079071,5789404.0,5789408.5,115787632.0,0.05000000074505806,506531.5625,2.282794713973999,17.699562072753906,161.3044891357422,506531.59375,3182.716796875,10130295.0
2613.6224138997495,3.0,525.2348476024345,200,9.999999747378752e-05,246.20240783691406,2.4620249271392822,22.919816970825195,0.949999988079071,51668.31640625,51670.8125,1032930.8125,0.05000000074505806,38.46605682373047,2.645981550216675,15.102713584899902,3.4615914821624756,38.46605682373047,18.958173751831055,482.36956787109375
3138.214929776266,4.0,524.5925158765167,240,9.999999747378752e-05,111.25179290771484,1.1125177145004272,9.142742156982422,0.949999988079071,1352.868408203125,1353.9794921875,26883.65625,0.05000000074505806,60.95648193359375,1.3454103469848633,5.288406848907471,2.811685085296631,60.95648193359375,30.6709041595459,1118.64990234375
3662.3735106345266,5.0,524.1585808582604,280,9.999999747378752e-05,77.04358673095703,0.7704353332519531,5.431427001953125,0.949999988079071,1050.1966552734375,1050.9677734375,20900.73828125,0.05000000074505806,6.796605587005615,1.210954189300537,4.452714920043945,1.3992506265640259,6.796605110168457,4.976881504058838,51.330528259277344
4186.429778212681,6.0,524.0562675781548,320,9.999999747378752e-05,62.485809326171875,0.6248577833175659,4.5287394523620605,0.949999988079071,347.767822265625,348.392822265625,6869.3095703125,0.05000000074505806,363.5767822265625,1.0616042613983154,3.459650754928589,5.244358539581299,363.5767822265625,84.7166976928711,7205.8017578125
4707.571994424798,7.0,521.1422162121162,360,9.999999747378752e-05,53.867820739746094,0.5386782884597778,3.713366746902466,0.949999988079071,136.390869140625,136.9294891357422,2657.263671875,0.05000000074505806,22.1591796875,0.9620286226272583,2.991607666015625,1.8544403314590454,22.1591796875,18.810264587402344,386.343017578125
5229.782840692438,8.0,522.2108462676406,400,9.999999747378752e-05,49.1787109375,0.49178698658943176,3.1002798080444336,0.949999988079071,120.90160369873047,121.3934555053711,2359.126708984375,0.05000000074505806,238.13168334960938,0.8638167381286621,2.395385265350342,4.245985507965088,238.13165283203125,68.50719451904297,4717.12109375
5748.2663113866,9.0,518.483470694162,440,9.999999747378752e-05,46.2349967956543,0.46235013008117676,2.6676719188690186,0.949999988079071,126.84652709960938,127.30876159667969,2486.24462890625,0.05000000074505806,80.62152862548828,0.8239535689353943,2.0920190811157227,2.7535080909729004,80.62153625488281,39.415042877197266,1572.68212890625
6268.938578819856,10.0,520.6722674332559,480,9.999999747378752e-05,43.82402801513672,0.43824008107185364,2.3546059131622314,0.949999988079071,118.42384338378906,118.86204528808594,2323.7392578125,0.05000000074505806,7.619120121002197,0.7508447170257568,1.8397104740142822,1.2217371463775635,7.6191205978393555,10.168693542480469,117.42790222167969
6790.916574204341,11.0,521.9779953844845,520,9.999999747378752e-05,44.496150970458984,0.4449613690376282,2.1407394409179688,0.949999988079071,107.7704086303711,108.21539306640625,2114.734130859375,0.05000000074505806,67.02911376953125,0.7685273289680481,1.6948604583740234,2.5167183876037598,67.02911376953125,35.73234558105469,1308.3798828125
7307.625074322335,12.0,516.7085001179948,560,9.999999747378752e-05,40.26076889038086,0.40260809659957886,1.9161202907562256,0.949999988079071,108.65115356445312,109.05381774902344,2136.616455078125,0.05000000074505806,2.2217330932617188,0.6731554865837097,1.4759994745254517,0.783723771572113,2.2217330932617188,2.8845198154449463,16.39067268371582
7825.842748698778,13.0,518.217674376443,600,9.999999747378752e-05,40.45058822631836,0.4045060873031616,1.7866613864898682,0.949999988079071,129.9025421142578,130.3070068359375,2564.1044921875,0.05000000074505806,51.79535675048828,0.6499121189117432,1.3969457149505615,2.196550130844116,51.79536056518555,31.58266830444336,1009.3651123046875
8350.019131333567,14.0,524.1763826347888,640,9.999999747378752e-05,41.60377502441406,0.4160376489162445,1.6663893461227417,0.949999988079071,101.10192108154297,101.51797485351562,1990.3768310546875,0.05000000074505806,75.43993377685547,0.6228698492050171,1.2903106212615967,2.50364351272583,75.43992614746094,38.23834228515625,1484.2828369140625
8874.335233247839,15.0,524.3161019142717,680,9.999999747378752e-05,40.897220611572266,0.40897172689437866,1.5699360370635986,0.949999988079071,122.92134094238281,123.330322265625,2428.597900390625,0.05000000074505806,239.2832489013672,0.6064057946205139,1.2295650243759155,4.011023998260498,239.2832489013672,68.69877624511719,4762.30322265625
9396.917829901911,16.0,522.5825966540724,720,9.999999747378752e-05,40.390079498291016,0.40390071272850037,1.5424350500106812,0.949999988079071,101.61345672607422,102.01728820800781,2002.9630126953125,0.05000000074505806,75.29547119140625,0.6532191038131714,1.2906523942947388,2.5256857872009277,75.29547119140625,38.10255432128906,1481.386962890625
9922.013225346804,17.0,525.0953954448923,760,9.999999747378752e-05,40.78384017944336,0.40783849358558655,1.564375400543213,0.949999988079071,136.03099060058594,136.43873596191406,2690.896484375,0.05000000074505806,23.378162384033203,0.7827828526496887,1.4641598463058472,1.5906635522842407,23.378164291381836,16.940399169921875,439.74420166015625
10437.887093287893,18.0,515.873867941089,800,9.999999747378752e-05,35.50092697143555,0.35500895977020264,1.5025441646575928,0.949999988079071,368.4258117675781,368.78082275390625,7339.96728515625,0.05000000074505806,350.077392578125,0.648679792881012,1.1365352869033813,4.777416706085205,350.077392578125,83.2234115600586,6979.95361328125
10959.264229367487,19.0,521.3771360795945,840,9.999999747378752e-05,38.06721115112305,0.380672425031662,1.3287044763565063,0.949999988079071,355.3874206542969,355.7676696777344,7082.50341796875,0.05000000074505806,244.4136199951172,0.5636693239212036,1.0162014961242676,4.020230293273926,244.41360473632812,69.69489288330078,4868.96435546875
11476.995249932632,20.0,517.7310205651447,880,9.999999747378752e-05,37.594940185546875,0.3759494423866272,1.2590183019638062,0.949999988079071,264.7935485839844,265.16943359375,5271.94970703125,0.05000000074505806,869.5361328125,0.5523608326911926,0.9615469574928284,7.112725257873535,869.5361328125,131.7596435546875,17372.453125
12002.54686733149,21.0,525.5516173988581,920,9.999999747378752e-05,35.09463119506836,0.3509461283683777,1.2170296907424927,0.949999988079071,234.75462341308594,235.10562133789062,4671.96875,0.05000000074505806,59.98103332519531,0.5444945096969604,0.9460024833679199,2.2277448177337646,59.98103332519531,34.20949935913086,1181.6466064453125
12524.318642784841,22.0,521.7717754533514,960,9.999999747378752e-05,35.54869842529297,0.35548725724220276,1.1855295896530151,0.949999988079071,200.5876922607422,200.94326782226562,3989.229248046875,0.05000000074505806,41.67307662963867,0.5393024682998657,0.9256278872489929,1.9301053285598755,41.67308044433594,28.355358123779297,815.8746337890625
13041.854080807418,23.0,517.5354380225763,1000,9.999999747378752e-05,35.18781280517578,0.35187771916389465,1.1599195003509521,0.949999988079071,198.14723205566406,198.4988555908203,3940.90625,0.05000000074505806,18.233924865722656,0.5318103432655334,0.9009780287742615,1.4195280075073242,18.23392677307129,18.286163330078125,347.5599365234375
13567.818033020943,24.0,525.9639522135258,1040,9.999999747378752e-05,35.02166748046875,0.350217342376709,1.139562964439392,0.949999988079071,199.77642822265625,200.12646484375,3973.876953125,0.05000000074505806,26.702579498291016,0.5304781198501587,0.892648458480835,1.6291998624801636,26.702577590942383,22.504913330078125,517.0912475585938
14095.78738229908,25.0,527.9693492781371,1080,9.999999747378752e-05,34.75786590576172,0.347578763961792,1.135170340538025,0.949999988079071,192.55247497558594,192.900146484375,3829.48095703125,0.05000000074505806,98.61136627197266,0.5291757583618164,0.8846915364265442,2.7075328826904297,98.61135864257812,44.096317291259766,1955.418212890625
14622.783614492044,26.0,526.9962321929634,1120,9.999999747378752e-05,36.33774185180664,0.3633776009082794,1.1124204397201538,0.949999988079071,111.16876220703125,111.53214263916016,2202.239501953125,0.05000000074505806,4.480241298675537,0.5163487792015076,0.8501993417739868,0.8884597420692444,4.480241298675537,7.958566665649414,73.45103454589844
15144.1592201991,27.0,521.3756057070568,1160,9.999999747378752e-05,37.50693893432617,0.3750694692134857,1.064490795135498,0.949999988079071,148.22642517089844,148.60147094726562,2944.30322265625,0.05000000074505806,704.9840698242188,0.5233173370361328,0.8774895668029785,6.428264617919922,704.9840698242188,118.62225341796875,14083.0087890625
15654.790940902196,28.0,510.6317207030952,1200,9.999999747378752e-05,33.98695373535156,0.33986976742744446,1.0558162927627563,0.949999988079071,229.63003540039062,229.97007751464844,4572.5400390625,0.05000000074505806,134.22837829589844,0.5152939558029175,0.8505347371101379,3.066927433013916,134.2283477783203,51.54796600341797,2668.4072265625
16181.578556624241,29.0,526.7876157220453,1240,7.999999797903001e-05,33.679691314697266,0.3367968201637268,1.036981225013733,0.949999988079071,76.61419677734375,76.95094299316406,1512.5810546875,0.05000000074505806,55.738040924072266,0.5288552045822144,0.8840105533599854,2.1459333896636963,55.738040924072266,32.870418548583984,1097.964599609375
16708.82464835234,30.0,527.2460917280987,1280,7.999999797903001e-05,29.853471755981445,0.29853495955467224,1.0640124082565308,0.25,1892.785400390625,1893.082275390625,2523.359375,0.75,353.0203552246094,0.51510089635849,0.8518335819244385,63.027618408203125,5283.37939453125,83.86511993408203,7044.22216796875
17227.99512007367,31.0,519.1704717213288,1320,7.999999797903001e-05,31.41187858581543,0.31411901116371155,1.0479042530059814,0.25,2064.684814453125,2064.996826171875,2752.56396484375,0.75,512.8849487304688,0.5170497894287109,0.8680659532546997,75.99215698242188,7681.12255859375,101.15052032470703,10241.2060546875
17742.703599927016,32.0,514.708479853347,1360,7.999999797903001e-05,34.49028778076172,0.34490278363227844,1.0394253730773926,0.25,1598.5736083984375,1598.9189453125,2131.084716796875,0.75,373.94378662109375,0.5117893815040588,0.8460885882377625,64.84905242919922,5597.3125,86.29480743408203,7462.80029296875
18263.29866162222,33.0,520.5950616952032,1400,7.999999797903001e-05,38.29668045043945,0.3829667270183563,1.0841457843780518,0.25,1854.7783203125,1855.1607666015625,2472.676513671875,0.75,354.7481384277344,0.5798115730285645,0.9287051558494568,63.174285888671875,5308.2197265625,84.03910827636719,7077.3173828125
18787.57475521695,34.0,524.2760935947299,1440,7.999999797903001e-05,35.662506103515625,0.35662469267845154,1.073490023612976,0.25,1879.8529052734375,1880.2103271484375,2506.11279296875,0.75,312.1756591796875,0.5270442366600037,0.8664728999137878,59.26736068725586,4670.50390625,78.84746551513672,6227.05029296875
19309.38308779709,35.0,521.8083325801417,1480,7.999999797903001e-05,36.57783889770508,0.3657783567905426,1.0859962701797485,0.25,2651.4384765625,2651.8046875,3534.888916015625,0.75,1.806267499923706,0.5679029226303101,0.9247726798057556,2.5855929851531982,14.147194862365723,3.2581562995910645,18.554668426513672
