condition,n_replicates,drift_ev_per_atom_mev_mean,drift_ev_per_atom_mev_std,drift_fraction_pct_mean,drift_fraction_pct_std,plateau_temperature_mean_mean,plateau_temperature_mean_std,plateau_temperature_std_mean,plateau_temperature_std_std
water_absolute,5,0.024338544589378824,0.022158579520101553,1.557004752461694e-05,1.4175469465624652e-05,772.1866554394342,14.744312169337066,30.16182206720903,5.277505620616017
water_absolute+momentum,5,0.04853375114635128,0.012686129478799666,3.1046212173746184e-05,8.11528725926815e-06,705.873983335162,18.285508230462376,28.068966299937166,2.447400066910435
