step,time_fs,temperature_k,min_dist_O-O,n_below_floor_O-O,min_dist_O-H,n_below_floor_O-H,min_dist_H-H,n_below_floor_H-H
0,0.0,323.80145368338884,2.6029534726513144,0,1.0623895514770993,0,1.3689245149207059,0
10,5.0,663.1619768669774,2.596145887241599,0,0.9673410238094503,1,0.8947947245109512,2
20,10.0,917.8424628951625,2.5597085485700943,0,0.9817762580263045,0,1.2717613223804078,0
30,15.0,854.8351504452039,2.4805719234166785,0,0.6630042064479443,1,1.2543972142637239,0
40,20.0,809.9760608521101,2.387193169649992,0,0.21501322274604837,2,0.9657529103726,0
50,25.0,776.0260533238622,2.312966876724924,0,0.21610476728899605,1,0.9899476483095043,0
60,30.0,838.9071791329345,2.2267548144158225,0,0.60893782859479,1,0.8418980001874671,4
70,35.0,916.3104904078748,2.135257972786319,0,0.36446970199822437,3,1.0773711831267077,0
80,40.0,969.9003933795072,2.032078930023655,0,0.5685982981869028,1,0.7608754036703024,2
90,45.0,949.6056024590492,1.945760750231288,0,0.2724588847846907,2,0.9246761324469592,0
100,50.0,869.9324668779237,1.8888646020559094,0,0.4474134288590261,4,0.7764592969051965,2
110,55.0,859.0503959886181,1.8463718163777911,0,0.36529496327679517,1,0.8604625454498439,2
120,60.0,806.4150949689835,1.7800402815574377,0,0.4521404183789533,2,0.9130995897995482,0
130,65.0,847.5108827035632,1.710925226999689,2,0.42731250365878837,2,0.9525637958203285,0
140,70.0,844.9007017250027,1.6381432983843764,2,0.36797141357397767,2,0.8594289988897645,2
150,75.0,901.2677258432195,1.5657376260274716,4,0.39464822864447624,3,0.9359608545313122,0
160,80.0,859.0716557428962,1.480397626124068,4,0.4837355736738831,2,0.8481798112615443,4
170,85.0,883.2893443528359,1.3740848876693308,4,0.4048233787862319,1,1.1435214978573613,0
180,90.0,849.3651745178919,1.2584042115746352,4,0.4587533016875397,4,0.8305147342386131,2
190,95.0,929.1109216236985,1.1794499732011046,4,0.3532278257877346,2,0.9630093683513555,0
200,100.0,902.5303153957219,1.0210056975258615,4,0.3299442627654306,3,0.8793825177601893,2
210,105.0,934.5982508329315,0.8549903672126186,4,0.5041008032748918,3,0.8606582038229961,2
220,110.0,885.2304016330156,0.8500257212843639,4,0.4153671671787831,3,1.0387131030905619,0
230,115.0,925.0935954685212,0.9987004276630386,4,0.39171720700728735,3,0.9949943379802062,0
240,120.0,865.2576853600187,1.1306405585784867,6,0.5450029410479281,4,0.9900218006425,0
250,125.0,872.8549016475812,1.1485232030562014,6,0.3882111005065013,2,0.9895859542699378,0
260,130.0,872.8947860261962,1.0771935147751017,6,0.4224708250537261,3,0.8584581658150277,2
270,135.0,784.6855986220324,0.962076075370285,6,0.5273016953384763,3,0.8661660950350613,2
280,140.0,832.6428095350093,0.874296318375432,4,0.5013039832914723,2,0.9148420924293733,0
290,145.0,882.3311916240608,0.932147255468688,2,0.5403541029305875,4,0.9727049361136149,0
300,150.0,970.1615557895872,1.0239719352760215,2,0.5276269130282916,2,0.9966140182896898,0
310,155.0,886.4523813839412,1.0681405929018577,2,0.5593042767872861,4,0.9832855901609752,0
320,160.0,926.202452624866,1.0515871835912625,2,0.5900733935051784,3,0.9480500138905892,0
330,165.0,893.3362835796552,0.9990346236996593,2,0.4036228006236571,1,0.9654656448905314,0
340,170.0,920.8161481161005,0.9525417537423749,2,0.48463043286232554,4,0.8767352487410663,2
350,175.0,867.6146689626482,0.9931061498885224,2,0.44446823793801965,3,0.9479275540242743,0
360,180.0,824.979113576713,0.9889528979048202,2,0.5522062924240844,2,0.9483151384874888,0
370,185.0,887.3587225120706,0.9118249060372509,2,0.3492268423770702,4,1.016509519505968,0
380,190.0,871.8076746837356,0.9389457920014629,2,0.4315762424639725,3,0.8686690769673237,2
390,195.0,818.722050580735,0.9982700311585792,2,0.36217164489725,4,0.9125430186829834,0
400,200.0,855.910797081216,0.978667420633112,2,0.4964413699035887,2,0.8629532093458842,2
410,205.0,822.4178514566778,0.9306339988040485,2,0.5003992703605609,4,0.8427565920566047,6
420,210.0,787.5651516732484,0.9979733301157993,2,0.2579529332567505,1,0.8847309044636972,2
430,215.0,834.2970171927144,1.057793666151893,2,0.1785191918755892,3,0.8573216762803133,2
440,220.0,850.2797304017338,1.0402680651773581,2,0.16945136895742874,2,0.9361232204483428,0
450,225.0,847.0902048390612,0.9766772342659075,2,0.1123712033019396,3,0.9449249242710664,0
460,230.0,898.9805733603191,0.9320187505024341,2,0.14607910106105118,2,1.0086111230038572,0
470,235.0,879.499657256313,0.9617693424978725,2,0.11788325898478497,5,0.9663224181226274,0
480,240.0,789.071512902195,0.9986729420557314,2,0.1450541420898671,1,0.91277220778333,0
490,245.0,899.0566323600614,0.9755695084320453,2,0.1476461005135599,6,0.8455582501333171,2
500,250.0,855.5236469133326,0.9478002644518063,2,0.4162929555962411,3,0.9682119262680536,0
510,255.0,875.4878568035818,0.9948894561328621,2,0.49067746695651354,4,0.9307529374271285,0
520,260.0,841.7205568106049,1.0709011614518598,2,0.35697475970743997,4,0.884863082027049,2
530,265.0,883.0480168663557,1.0947273905868538,2,0.5879471233167839,4,0.9915377002792908,0
540,270.0,933.3491367595545,1.0369046553066907,2,0.35671458666825506,3,0.8438208388125898,2
550,275.0,899.5902503386999,0.9165290814007074,2,0.39589216307854685,3,0.9322016825238078,0
560,280.0,879.6035397721149,0.8680426436996975,2,0.3898910599696635,5,0.8956965329124479,2
570,285.0,927.0385884430165,0.9498181830631173,2,0.39775855108749214,1,0.9578770684754099,0
580,290.0,885.5552414928867,1.0568323638668669,2,0.3847639971483925,5,1.0114627512494518,0
590,295.0,853.2043741660231,1.1120965497805333,4,0.4198102565882988,2,0.9202948811634826,0
600,300.0,889.9399041362269,1.0903428973143101,4,0.40236155088526576,4,1.0326898965041662,0
610,305.0,912.9371234583696,1.0014453926696247,4,0.35152230087568564,3,1.0244643049253483,0
620,310.0,870.3199713680355,0.9132747186987871,4,0.38346197991475456,4,1.0346049452538353,0
630,315.0,847.0818431924714,0.9131246515369301,4,0.3519887020817593,5,1.069041190887121,0
640,320.0,849.8630187992093,0.9986825818004587,4,0.3951219140648665,3,0.8970072659509212,2
650,325.0,863.2062318870542,1.0512271989022752,4,0.3476704263929162,5,0.954927988563147,0
660,330.0,846.8983135403498,1.0558970765047335,4,0.39794547233232885,3,1.0273636770398455,0
670,335.0,859.653546135633,1.0155996652717671,4,0.5569705426578957,1,0.9491204981882594,0
680,340.0,862.3080848916137,0.9386093499917432,4,0.32746329761447507,3,0.933845142432318,0
690,345.0,911.4656289854087,0.9023242602607254,4,0.5648011471617449,3,0.9475157843573918,0
700,350.0,883.4043408165141,0.979580748827164,4,0.36104155453618036,3,0.9834673355186082,0
710,355.0,923.3378115097454,1.0712703000731942,6,0.4262197582494776,3,0.9637308259972284,0
720,360.0,880.3656153224418,1.0912741338476222,6,0.37719332047289844,4,0.9630920398033082,0
730,365.0,976.9262887066174,1.051806810213824,6,0.36616881157048187,4,0.9980458065810216,0
740,370.0,941.6992442293082,0.9900681350008935,4,0.3232572396217224,3,0.9756813858825213,0
750,375.0,886.4272777710446,0.9283390329088806,4,0.37152911592143084,1,0.8819879868073167,2
760,380.0,950.8710085461662,0.9390540157810153,4,0.37634501250565083,5,0.8827350890895119,2
770,385.0,903.3328463591456,0.9830598417226906,4,0.40151790026323586,2,1.036760274510111,0
780,390.0,852.4532745231564,1.0027048312942404,4,0.3318026218979242,4,1.0368728131480545,0
790,395.0,905.5189960116903,0.9719971758219497,6,0.3321031683448934,3,0.9842222083742743,0
800,400.0,907.0147170346319,0.9370452491445908,6,0.4086874522879606,3,1.0174066159142376,0
810,405.0,913.3138302959559,0.9598506596444586,8,0.383771371226657,3,1.02039913489742,0
820,410.0,858.097324125392,1.0115625977866272,8,0.327106681124943,2,0.8532964877843405,2
830,415.0,846.7576526882365,1.0225097478585927,8,0.3818549615051846,5,0.9914817042034537,0
840,420.0,820.1267595590734,1.0018669511526594,10,0.3719568095728364,3,0.9447862805158478,0
850,425.0,822.9402250669156,0.9880002169968233,10,0.3487794507945451,3,0.8902892361098543,2
860,430.0,873.0564677534951,0.9736508562957762,8,0.3844632629120462,3,0.908699890400498,0
870,435.0,885.8846507575678,0.9538020249316311,8,0.35314177370708316,3,0.9154640786813969,0
880,440.0,867.0556480441966,0.9880508610708614,8,0.3501889323079422,2,0.9222763383233272,0
890,445.0,856.3196293031089,0.9993288056943374,8,0.33710744198799775,3,0.8805233128668808,2
900,450.0,889.7743596492185,0.9686915356391855,8,0.5178991299902894,3,0.9783756718236786,0
910,455.0,904.7369824461663,0.8652797970748825,6,0.5424708510478515,2,0.9542221855478722,0
920,460.0,914.6076602589227,0.9527174085369792,4,0.47323426876707353,3,0.8908888410957122,2
930,465.0,901.7404895546377,0.9755630205131117,4,0.44745329561397956,1,0.9807569442286027,0
940,470.0,889.151005086805,0.9718217879751522,4,0.17584301947191502,4,0.9095224725636608,0
950,475.0,911.2475704967488,0.9973996255727875,6,0.16060939791855994,3,0.960201171578769,0
960,480.0,948.0645485982075,0.9936629170168457,6,0.17254602267342792,3,0.9070538146598733,2
970,485.0,940.0484334659501,0.9595542302270129,6,0.4317499301010826,3,0.9728364959399927,0
980,490.0,979.9901800830602,0.9504463002899096,6,0.37488350826381833,2,0.8904601784458289,2
990,495.0,860.9029673511601,0.9607651415282252,6,0.3614481358616503,6,1.0501594263954728,0
1000,500.0,846.1602031071232,0.9744513650315316,6,0.4142240489104962,3,0.9016835067068388,2
1010,505.0,906.3299942150336,0.9462821569363504,6,0.366998382734902,5,1.0019389140318298,0
1020,510.0,949.3715031257558,0.9378084107126602,6,0.40454744925482167,3,0.9328895312863058,0
1030,515.0,923.3208252518967,0.9301842774638455,6,0.4240725188546108,5,0.9922040798095046,0
1040,520.0,888.6259529786947,0.941343305972334,6,0.5315174223517867,4,0.9544519356821655,0
1050,525.0,883.8909562982195,0.9620049336253214,6,0.30244774007542546,3,1.0270793324185838,0
1060,530.0,935.5727930731928,0.9688841710815094,6,0.35414017374087425,4,0.9697669760556505,0
1070,535.0,948.6276067309219,0.9466388246949713,6,0.3221889368374124,4,0.9631970900996706,0
1080,540.0,922.9196544340856,0.923342739600217,6,0.4121033005239058,4,0.9547782082876307,0
1090,545.0,885.2278249704938,0.9519323776075787,6,0.5513666779010156,4,0.9467984088789773,0
1100,550.0,872.4706480849529,0.9822770066071066,6,0.3085385451620226,4,0.9141211007461522,0
1110,555.0,875.1472532307357,0.9637173360610791,6,0.37219477759501957,4,0.8703263300506235,2
1120,560.0,910.5558494470333,0.9262949409562303,6,0.32258580820269034,5,0.836689620750621,2
1130,565.0,959.2984139786847,0.9455380916222533,6,0.5650626967104374,5,0.8910038231695891,2
1140,570.0,912.2722162371741,0.9883265093098459,6,0.26558681052684147,5,0.859000205427629,4
1150,575.0,926.056860791442,0.9919076087248369,6,0.17110400375291107,5,0.8829313461863962,2
1160,580.0,916.1254639856086,0.9554149813773043,6,0.15163216034955643,4,0.839323750917841,2
1170,585.0,911.9581772064058,0.9178551415284676,6,0.17581095698956534,4,0.885640592749877,4
1180,590.0,981.7695817914926,0.9295142549606942,8,0.1480386145411993,6,0.9464402038141402,0
1190,595.0,895.4766317745335,0.91134933280537,8,0.12433106644128397,4,0.8678361998249664,4
1200,600.0,930.733801162897,0.9086087739450206,8,0.1475471721437908,4,0.9192479260362956,0
1210,605.0,889.4611291867827,0.9499237016453821,8,0.11515510189155359,5,0.8411296647925366,4
1220,610.0,909.5633512380659,0.9150617819341025,8,0.14155307926186733,6,0.8813021530627888,2
1230,615.0,885.1310768276016,0.9360380463298235,8,0.14678760140848102,2,0.9126223770044078,0
1240,620.0,901.6559033741872,0.9392856048348682,8,0.11232370458987274,7,0.910164635464294,0
