cumulative_wall_seconds,epoch,epoch_wall_seconds,global_step,lr,train_loss_momentum_per_molecule,train_loss_momentum_per_molecule_weighted,train_neg_dy_mse_loss,train_neg_dy_weight,train_total_mse_loss,train_total_with_momentum,train_y_mse_loss,train_y_weight,val_neg_dy_l1_loss,val_neg_dy_mse_loss,val_total_l1_loss,val_total_mse_loss,val_y_l1_loss,val_y_mse_loss
8310.23480601795,14.0,522.907069183886,640,9.999999747378752e-05,41.21942901611328,0.41219428181648254,1.775875449180603,0.949999988079071,56.59146499633789,57.0036735534668,1098.0877685546875,0.05000000074505806,0.6244078874588013,1.5537993907928467,2.746249198913574,94.8849868774414,43.06123352050781,1868.1776123046875
8826.348567968234,15.0,516.1137619502842,680,9.999999747378752e-05,39.41510009765625,0.3941514194011688,1.7016667127609253,0.949999988079071,42.32455062866211,42.71870803833008,814.1593627929688,0.05000000074505806,0.6205466389656067,1.5253870487213135,2.253098487854004,57.66297149658203,33.27157974243164,1124.277099609375
9344.426035911776,16.0,518.0774679435417,720,9.999999747378752e-05,39.45410919189453,0.3945413827896118,1.6771214008331299,0.949999988079071,36.88405990600586,37.27857971191406,705.8158569335938,0.05000000074505806,0.6113470196723938,1.5005892515182495,1.7743644714355469,30.77205467224121,23.871694564819336,586.9298706054688
9860.811449876986,17.0,516.3854139652103,760,9.999999747378752e-05,39.33356857299805,0.39333564043045044,1.6425858736038208,0.949999988079071,40.161128997802734,40.55447769165039,772.0134887695312,0.05000000074505806,0.6014178395271301,1.4680795669555664,1.3018519878387451,12.747655868530273,14.610098838806152,227.0596160888672
10377.48416821286,18.0,516.6727183358744,800,9.999999747378752e-05,38.75281524658203,0.38752812147140503,1.602696418762207,0.949999988079071,51.1727180480957,51.56022644042969,993.003173828125,0.05000000074505806,0.5925676822662354,1.419073224067688,0.9024285674095154,4.21279239654541,6.7897868156433105,57.29345703125
10892.928945471533,19.0,515.4447772586718,840,9.999999747378752e-05,38.533504486083984,0.385334849357605,1.4935376644134521,0.949999988079071,56.19771957397461,56.58304977416992,1095.5772705078125,0.05000000074505806,0.5540559887886047,1.2402349710464478,2.5486130714416504,83.72868347167969,40.4452018737793,1651.0091552734375
11418.604301433079,20.0,525.6753559615463,880,9.999999747378752e-05,37.08167266845703,0.3708164691925049,1.3275587558746338,0.949999988079071,319.229736328125,319.6007385253906,6359.37060546875,0.05000000074505806,0.5463821887969971,1.1956955194473267,4.287572383880615,286.2418212890625,75.37018585205078,5702.11865234375
11937.383504521102,21.0,518.7792030880228,920,9.999999747378752e-05,34.99533462524414,0.3499530851840973,1.3465327024459839,0.949999988079071,332.8026123046875,333.15252685546875,6630.4677734375,0.05000000074505806,0.5659760236740112,1.2201803922653198,5.184983253479004,434.06927490234375,92.94612121582031,8658.2021484375
12457.763274360448,22.0,520.3797698393464,960,9.999999747378752e-05,32.23170471191406,0.32231685519218445,1.3921220302581787,0.949999988079071,304.9794616699219,305.3018493652344,6073.13916015625,0.05000000074505806,0.5712961554527283,1.2392263412475586,6.095036506652832,618.6219482421875,111.04609680175781,12348.8935546875
12980.795669253916,23.0,523.0323948934674,1000,9.999999747378752e-05,32.317203521728516,0.32317230105400085,1.3865505456924438,0.949999988079071,316.5757141113281,316.8990478515625,6305.16943359375,0.05000000074505806,0.5560702085494995,1.225433349609375,6.890969276428223,811.638427734375,127.2540512084961,16209.4853515625
13496.885921532288,24.0,516.0902522783726,1040,9.999999747378752e-05,33.068336486816406,0.3306834101676941,1.38153874874115,0.949999988079071,274.8102111816406,275.140869140625,5469.955078125,0.05000000074505806,0.54448002576828,1.200531005859375,0.9382631182670593,5.2857232093811035,8.420143127441406,82.90438079833984
14017.384168740362,25.0,520.4982472080737,1080,9.999999747378752e-05,38.18004608154297,0.38180047273635864,1.2829080820083618,0.949999988079071,175.56649780273438,175.9482879638672,3486.95458984375,0.05000000074505806,0.5157089829444885,1.1019095182418823,4.132751941680908,270.5723571777344,72.85657501220703,5390.5107421875
14530.768016672693,26.0,513.3838479323313,1120,9.999999747378752e-05,36.70127487182617,0.3670126795768738,1.216892957687378,0.949999988079071,154.55458068847656,154.92160034179688,3067.970947265625,0.05000000074505806,0.50119948387146,1.128207802772522,5.841831207275391,577.6632080078125,107.31383514404297,11531.828125
15050.946986678988,27.0,520.1789700062945,1160,9.999999747378752e-05,36.12033462524414,0.36120301485061646,1.1757713556289673,0.949999988079071,220.4998321533203,220.8609161376953,4387.6572265625,0.05000000074505806,0.4991931915283203,1.0804798603057861,1.9252591133117676,43.8638916015625,29.0205135345459,856.7487182617188
15563.984738702886,28.0,513.0377520238981,1200,9.999999747378752e-05,36.57375717163086,0.3657376170158386,1.134721279144287,0.949999988079071,156.83987426757812,157.20558166503906,3115.23779296875,0.05000000074505806,0.48426324129104614,1.0380538702011108,6.267153739929199,676.0224609375,116.1420669555664,13500.7255859375
16085.487414648756,29.0,521.5026759458706,1240,9.999999747378752e-05,36.958343505859375,0.3695834279060364,1.0899970531463623,0.949999988079071,163.7420196533203,164.1116180419922,3254.13037109375,0.05000000074505806,0.5039021968841553,1.0654361248016357,2.77412748336792,107.95700073242188,45.908409118652344,2138.896484375
16610.136868149042,30.0,524.6494535002857,1280,9.999999747378752e-05,40.90644454956055,0.40906476974487305,1.1265997886657715,0.25,3082.675048828125,3083.08251953125,4109.857421875,0.75,0.530021607875824,1.0719497203826904,15.820511817932129,341.12921142578125,20.917341232299805,454.4815979003906
17132.966549721546,31.0,522.8296815725043,1320,9.999999747378752e-05,36.43021011352539,0.3643020689487457,1.0975477695465088,0.25,2902.37890625,2902.743408203125,3869.47265625,0.75,0.5021722912788391,1.0339254140853882,31.631088256835938,1333.302734375,42.00739288330078,1777.3922119140625
17644.691257150844,32.0,511.72470742929727,1360,9.999999747378752e-05,36.683349609375,0.3668334186077118,1.12481689453125,0.25,2835.15185546875,2835.5185546875,3779.827392578125,0.75,0.566606342792511,1.1483007669448853,47.70720291137695,3034.154052734375,63.42073059082031,4045.155517578125
18156.791382074356,33.0,512.1001249235123,1400,9.999999747378752e-05,40.96220016479492,0.4096218943595886,1.1995192766189575,0.25,2774.98095703125,2775.389404296875,3699.57470703125,0.75,0.5531569719314575,1.1410408020019531,18.119394302368164,440.60247802734375,23.97480583190918,587.089599609375
18679.144020945765,34.0,522.352638871409,1440,9.999999747378752e-05,38.10573196411133,0.3810572028160095,1.192949652671814,0.25,2590.181884765625,2590.5625,3453.17822265625,0.75,0.5694700479507446,1.1461639404296875,9.62797737121582,127.79502868652344,12.647479057312012,170.0113067626953
19195.208801590838,35.0,516.0647806450725,1480,7.999999797903001e-05,38.725730895996094,0.38725748658180237,1.2257927656173706,0.25,1704.9459228515625,1705.3323974609375,2272.8525390625,0.75,0.5693987607955933,1.1612322330474854,78.27043914794922,8146.080078125,104.1707763671875,10861.052734375
19716.87539660558,36.0,521.6665950147435,1520,7.999999797903001e-05,38.44255828857422,0.38442501425743103,1.233763337135315,0.25,3134.385986328125,3134.7734375,4178.7705078125,0.75,0.5749093294143677,1.1697510480880737,76.35115814208984,7752.50830078125,101.60990142822266,10336.287109375
20234.858971836977,37.0,517.9835752313957,1560,7.999999797903001e-05,36.78304672241211,0.36783063411712646,1.2382481098175049,0.25,2928.56494140625,2928.933837890625,3904.34033203125,0.75,0.5606280565261841,1.1531929969787598,70.27438354492188,6567.78125,93.5123062133789,8756.6572265625
20748.22190300189,38.0,513.3629311649129,1600,7.999999797903001e-05,35.678855895996094,0.3567887544631958,1.251744031906128,0.25,2764.29833984375,2764.65625,3685.31396484375,0.75,0.5568070411682129,1.1575098037719727,64.43846893310547,5520.9638671875,85.73236083984375,7360.89892578125
21257.743982416578,39.0,509.52207941468805,1640,7.999999797903001e-05,36.36476135253906,0.3636476397514343,1.2661513090133667,0.25,2644.94091796875,2645.3037109375,3526.166015625,0.75,0.5802085995674133,1.1906543970108032,58.546234130859375,4556.994140625,77.86824035644531,6075.5947265625
21777.04836422298,40.0,519.3043818064034,1680,7.999999797903001e-05,35.353946685791016,0.3535395562648773,1.3118764162063599,0.25,2651.043701171875,2651.398681640625,3534.287841796875,0.75,0.5925107002258301,1.2097450494766235,52.86912536621094,3717.38232421875,70.29466247558594,4956.10693359375
22286.374089955352,41.0,509.3257257323712,1720,7.999999797903001e-05,35.365474700927734,0.3536549210548401,1.3078758716583252,0.25,2716.565185546875,2716.91650390625,3621.65087890625,0.75,0.5875283479690552,1.2079188823699951,47.287330627441406,2970.953125,62.85393142700195,3960.8681640625
22797.29871601984,42.0,510.9246260644868,1760,7.999999797903001e-05,35.385459899902344,0.3538546860218048,1.3451684713363647,0.25,2897.349853515625,2897.70263671875,3862.68505859375,0.75,0.5950907468795776,1.2294774055480957,41.458560943603516,2284.627197265625,55.07971954345703,3045.760009765625
23317.821285299957,43.0,520.5225692801178,1800,7.999999797903001e-05,36.415367126464844,0.36415377259254456,1.3588670492172241,0.25,2050.716796875,2051.08251953125,2733.8359375,0.75,0.6732025146484375,1.3202677965164185,4.025943279266357,26.198434829711914,5.143523693084717,34.491153717041016
23841.498969179578,44.0,523.6776838796213,1840,7.999999797903001e-05,81.2830810546875,0.8128302693367004,3.0032949447631836,0.25,2844.486572265625,2845.30029296875,3791.647705078125,0.75,1.1165016889572144,2.861311912536621,13.640728950500488,314.5882263183594,17.815471649169922,418.4972229003906
24363.018728831783,45.0,521.5197596522048,1880,7.999999797903001e-05,58.17476272583008,0.5817469358444214,2.25492262840271,0.25,1942.124267578125,1942.7041015625,2588.74755859375,0.75,1.026700496673584,2.1567580699920654,17.84825897216797,524.9688110351562,23.455446243286133,699.2395629882812
24877.90373170376,46.0,514.8850028719753,1920,7.999999797903001e-05,27.319128036499023,0.27319133281707764,2.050447940826416,0.25,412.883056640625,413.156005859375,549.8272705078125,0.75,0.8215503692626953,1.6038706302642822,27.022401809692383,984.4733276367188,35.756019592285156,1312.096435546875
25390.86284609046,47.0,512.9591143867001,1960,7.999999797903001e-05,37.40769577026367,0.3740774989128113,1.5293681621551514,0.25,1200.8385009765625,1201.2132568359375,1600.6083984375,0.75,0.693939208984375,1.3794326782226562,77.99662017822266,8085.42333984375,103.76417541503906,10780.1044921875
25913.13265683502,48.0,522.2698107445613,2000,7.999999797903001e-05,36.89997482299805,0.36899957060813904,1.4229178428649902,0.25,2094.505126953125,2094.8720703125,2792.19921875,0.75,0.643383264541626,1.2933064699172974,23.5450496673584,736.6956787109375,31.178937911987305,981.8297729492188
