condition,n_replicates,drift_ev_per_atom_mev_mean,drift_ev_per_atom_mev_std,drift_fraction_pct_mean,drift_fraction_pct_std,plateau_temperature_mean_mean,plateau_temperature_mean_std,plateau_temperature_std_mean,plateau_temperature_std_std
after_finetune,5,0.016982450836167118,0.039183116032346366,1.0862970519928517e-05,2.5063861869236163e-05,768.5091414714706,11.468903747997649,27.854708843005408,4.0921265561649385
before_finetune,5,0.0030511486708443654,0.033209865395192065,1.952098136892224e-06,2.124546809865969e-05,775.169497485954,27.24157952985309,31.52227422324584,2.524184493821387
