cumulative_wall_seconds,epoch,epoch_wall_seconds,global_step,lr,train_neg_dy_mse_loss,train_neg_dy_weight,train_total_mse_loss,train_y_mse_loss,train_y_weight,val_checkpoint_score,val_checkpoint_score_raw,val_neg_dy_l1_loss,val_neg_dy_mse_loss,val_total_l1_loss,val_total_mse_loss,val_y_l1_loss,val_y_mse_loss
519.9726048232988,0.0,519.9726048232988,80,9.999999747378752e-05,4.037113189697266,0.949999988079071,39920440.0,798408704.0,0.05000000074505806,inf,32220264.0,1.2521957159042358,3.834627628326416,1270.4461669921875,32220262.0,25385.130859375,644405184.0
778.9941566130146,1.0,259.0215517897159,120,9.999999747378752e-05,7.933894634246826,0.949999988079071,22742734.0,454854464.0,0.05000000074505806,inf,12895300.0,2.993648052215576,17.704824447631836,805.8148803710938,12895300.0,16059.4169921875,257905664.0
1037.0481101134792,2.0,258.05395350046456,160,9.999999747378752e-05,24.71414566040039,0.949999988079071,5793287.5,115865288.0,0.05000000074505806,inf,507552.34375,2.3050739765167236,18.03406524658203,161.48538208007812,507552.40625,3185.9111328125,10150704.0
1295.9611100126058,3.0,258.9129998991266,200,9.999999747378752e-05,23.061599731445312,0.949999988079071,51609.109375,1031743.9375,0.05000000074505806,inf,116.01380920410156,2.596374034881592,14.937186241149902,4.576135158538818,116.0137939453125,42.19160079956055,2036.4696044921875
1553.572810153477,4.0,257.6117001408711,240,9.999999747378752e-05,11.70849895477295,0.949999988079071,363.9326477050781,7056.19189453125,0.05000000074505806,inf,95.78492736816406,1.789210319519043,8.778947830200195,3.7261040210723877,95.78491973876953,40.5270881652832,1748.8984375
1812.0753032471985,5.0,258.50249309372157,280,9.999999747378752e-05,8.343016624450684,0.949999988079071,210.9982147216797,4061.44677734375,0.05000000074505806,inf,186.39883422851562,1.5773283243179321,6.840019226074219,4.451508522033691,186.39883422851562,59.0609245300293,3598.016357421875
2070.480124034919,6.0,258.4048207877204,320,9.999999747378752e-05,6.977344512939453,0.949999988079071,224.40737915039062,4355.57763671875,0.05000000074505806,inf,278.20697021484375,1.3945354223251343,5.641362190246582,4.998171329498291,278.20697021484375,73.46724700927734,5456.95361328125
2328.247262590565,7.0,257.76713855564594,360,9.999999747378752e-05,4.947251796722412,0.949999988079071,179.03086853027344,3486.619384765625,0.05000000074505806,inf,219.37164306640625,1.1066073179244995,3.652928113937378,4.319892883300781,219.3716583251953,65.372314453125,4318.02734375
2585.4505609720945,8.0,257.20329838152975,400,9.999999747378752e-05,4.027606010437012,0.949999988079071,185.2154083251953,3627.783447265625,0.05000000074505806,inf,68.2855453491211,1.060611605644226,3.4245288372039795,2.78812575340271,68.28553771972656,35.61088943481445,1300.644775390625
2844.3943480961025,9.0,258.94378712400794,440,9.999999747378752e-05,3.6173691749572754,0.949999988079071,148.87026977539062,2908.675048828125,0.05000000074505806,inf,307.0559387207031,1.134752869606018,3.3604984283447266,4.942720890045166,307.05596923828125,77.29412078857422,6077.26904296875
3102.9529778687283,10.0,258.55862977262586,480,9.999999747378752e-05,3.98146915435791,0.949999988079071,332.7248840332031,6578.85009765625,0.05000000074505806,inf,82.71634674072266,1.2124731540679932,3.2203171253204346,3.1225922107696533,82.71634674072266,39.41485595703125,1593.140869140625
3362.3730921242386,11.0,259.42011425551027,520,9.999999747378752e-05,2.8865513801574707,0.949999988079071,287.0010070800781,5685.17578125,0.05000000074505806,inf,13.493366241455078,0.8202446103096008,2.233219623565674,1.4590176343917847,13.493365287780762,13.595703125,227.43614196777344
3621.1779887406155,12.0,258.80489661637694,560,9.999999747378752e-05,2.5340335369110107,0.949999988079071,214.3589630126953,4239.03271484375,0.05000000074505806,inf,408.9237976074219,0.7893170714378357,2.0712926387786865,5.254965305328369,408.9237976074219,90.10228729248047,8139.12109375
3879.8275446975604,13.0,258.6495559569448,600,9.999999747378752e-05,2.40938663482666,0.949999988079071,258.0287170410156,5114.7958984375,0.05000000074505806,inf,521.25927734375,0.753145694732666,1.9275919198989868,5.806901931762695,521.2592163085938,101.8282699584961,10388.560546875
4138.497638971545,14.0,258.67009427398443,640,9.999999747378752e-05,2.293283700942993,0.949999988079071,353.7693176269531,7031.8134765625,0.05000000074505806,inf,763.5407104492188,0.7402865886688232,1.8679866790771484,6.8714470863342285,763.5407104492188,123.36348724365234,15235.322265625
4396.958005106077,15.0,258.4603661345318,680,9.999999747378752e-05,2.243901491165161,0.949999988079071,334.38104248046875,6644.98779296875,0.05000000074505806,inf,615.8733520507812,0.7342593669891357,1.8345825672149658,6.234292984008789,615.8733520507812,110.73492431640625,12282.609375
