step,time_fs,epot_ev,ekin_ev,etot_ev,temperature_k
0,0.0,-30019.423828125,7.720488771291386,-30011.70333935371,311.0853550816985
10,1.0,-30021.24609375,9.554451335864652,-30011.691642414135,384.98208785440704
20,2.0,-30025.029296875,13.338958643041344,-30011.690338231958,537.4730549859374
30,3.0,-30027.00390625,15.275933215739718,-30011.72797303426,615.5204999835557
40,4.0,-30027.71484375,16.017843994784016,-30011.696999755215,645.4146666581004
50,5.0,-30027.40625,15.700304491927502,-30011.70594550807,632.6198952485615
60,6.0,-30028.669921875,16.975960762601794,-30011.6939611124,684.0205248823418
70,7.0,-30033.19140625,21.485166179448996,-30011.70624007055,865.7121003499913
80,8.0,-30031.126953125,19.44664495793318,-30011.680308167066,783.5729875525057
90,9.0,-30032.96484375,21.259540993083828,-30011.705302756916,856.6208765563917
100,10.0,-30033.01171875,21.324606337252334,-30011.687112412747,859.2425856597633
110,11.0,-30036.361328125,24.663180618799824,-30011.6981475062,993.7653596198511
120,12.0,-30036.509765625,24.80202475027457,-30011.707740874725,999.3598727679619
130,13.0,-30035.494140625,23.79356639721815,-30011.700574227783,958.7255769171325
140,14.0,-30035.826171875,24.125654248189498,-30011.70051762681,972.1065518913969
150,15.0,-30035.923828125,24.236479938997753,-30011.687348186002,976.5721045783538
160,16.0,-30038.08984375,26.37531961347196,-30011.71452413653,1062.75339689119
170,17.0,-30036.525390625,24.83632571332824,-30011.689064911672,1000.7419779153554
180,18.0,-30037.58203125,25.880994721202427,-30011.701036528797,1042.8353270392902
190,19.0,-30036.296875,24.607464723847905,-30011.68941027615,991.5203723556688
200,20.0,-30038.474609375,26.776072638365157,-30011.698536736636,1078.9011306347509
210,21.0,-30038.5078125,26.78456559486481,-30011.723246905134,1079.2433414023142
220,22.0,-30036.61328125,24.921294083270286,-30011.69198716673,1004.1656491772609
230,23.0,-30034.197265625,22.506508032615855,-30011.690757592383,906.8655172468166
240,24.0,-30036.048828125,24.345366083888155,-30011.70346204111,980.9595062118701
250,25.0,-30037.984375,26.282911111205102,-30011.701463888796,1059.0299368108972
260,26.0,-30037.0625,25.369294883465777,-30011.693205116535,1022.2171601805452
270,27.0,-30038.36328125,26.665296702764216,-30011.697984547234,1074.437582758214
280,28.0,-30040.35546875,28.66234969326486,-30011.693119056734,1154.9057962445142
290,29.0,-30039.740234375,28.04323648857415,-30011.696997886425,1129.9595710996568
300,30.0,-30040.580078125,28.8743521049046,-30011.705726020096,1163.4481110456657
310,31.0,-30041.673828125,29.975831753341463,-30011.69799637166,1207.8305585434723
320,32.0,-30042.048828125,30.3503575094193,-30011.69847061558,1222.9215043719223
330,33.0,-30042.017578125,30.322442310281787,-30011.69513581472,1221.796703871187
340,34.0,-30042.349609375,30.648245630832722,-30011.701363744167,1234.9244532485664
350,35.0,-30039.046875,27.342078475621413,-30011.70479652438,1101.7074751651537
360,36.0,-30038.806640625,27.107583531659454,-30011.69905709334,1092.2588579767541
370,37.0,-30041.494140625,29.77879511108082,-30011.71534551392,1199.8912666621495
380,38.0,-30041.564453125,29.86282943261474,-30011.701623692385,1203.2773018637856
390,39.0,-30042.3984375,30.69474529570023,-30011.7036922043,1236.7980865359145
400,40.0,-30042.060546875,30.379618505437556,-30011.680928369562,1224.1005317115166
410,41.0,-30043.0703125,31.367493017148348,-30011.702819482853,1263.905432975599
420,42.0,-30042.392578125,30.705920529193023,-30011.68665759581,1237.2483755761828
430,43.0,-30043.919921875,32.218723138108615,-30011.70119873689,1298.2044562990757
440,44.0,-30042.5,30.801615955088806,-30011.69838404491,1241.1042772459296
450,45.0,-30042.8984375,31.19699427692818,-30011.70144322307,1257.0354455028369
460,46.0,-30043.04296875,31.354644666763704,-30011.688324083236,1263.3877282343549
470,47.0,-30041.087890625,29.384896754289855,-30011.70299387071,1184.0197313463977
480,48.0,-30042.2265625,30.52150873492014,-30011.70505376508,1229.8177827468846
490,49.0,-30043.28125,31.589414398450366,-30011.69183560155,1272.8474175762726
500,50.0,-30042.748046875,31.043916657817785,-30011.704130217182,1250.867415614225
510,51.0,-30042.86328125,31.185622918481428,-30011.67765833152,1256.5772539057812
520,52.0,-30044.353515625,32.64629612196066,-30011.707219503038,1315.4328595058205
530,53.0,-30043.3125,31.617528219141878,-30011.694971780857,1273.9802212304976
540,54.0,-30044.490234375,32.79652575625555,-30011.693708618743,1321.4861341770047
550,55.0,-30044.43359375,32.741086701524935,-30011.692507048476,1319.25230176857
560,56.0,-30044.328125,32.61599775531693,-30011.712127244682,1314.212032894323
570,57.0,-30044.048828125,32.34220545100296,-30011.706622673995,1303.1799883270332
580,58.0,-30044.451171875,32.755368792273075,-30011.695803082726,1319.827776897582
590,59.0,-30044.40234375,32.70169474610855,-30011.70064900389,1317.6650628254042
600,60.0,-30042.0703125,30.376511837599185,-30011.6938006624,1223.975353255042
610,61.0,-30042.466796875,30.765716435040513,-30011.701080439958,1239.6577606752412
620,62.0,-30044.458984375,32.76134855921138,-30011.697635815788,1320.068722513386
630,63.0,-30044.87109375,33.16609066872262,-30011.70500308128,1336.3771903557347
