cumulative_wall_seconds,epoch,epoch_wall_seconds,global_step,lr,train_loss_momentum,train_loss_momentum_raw,train_loss_momentum_weighted,train_loss_pbc,train_loss_pbc_raw,train_loss_pbc_weighted,train_momentum_to_supervised_ratio,train_neg_dy_mse_loss,train_physics_to_supervised_ratio,train_short_rollout_failure_rate,train_short_rollout_max_abs_drift_eV,train_short_rollout_mean_abs_drift_eV,train_short_rollout_success_count,train_total_mse_loss,train_total_with_physics,train_y_mse_loss,val_energy_mae,val_energy_rmse,val_force_mae,val_force_rmse,val_neg_dy_l1_loss,val_neg_dy_mse_loss,val_rollout_fail_energy_numerical_blowup_count,val_rollout_fail_exception_count,val_rollout_fail_force_or_energy_numerical_blowup_count,val_rollout_fail_initial_force_or_energy_numerical_blowup_count,val_rollout_fail_no_valid_start_count,val_rollout_fail_position_numerical_blowup_count,val_rollout_failure_rate,val_rollout_median_abs_final_drift_eV,val_rollout_median_max_abs_drift_eV,val_rollout_median_mean_abs_drift_eV,val_rollout_score,val_rollout_success_count,val_total_l1_loss,val_total_mse_loss,val_y_l1_loss,val_y_mse_loss
5190.847260151058,0.0,5190.847260151058,10590,9.999999747378752e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,574.14697265625,0.0,0.0,26.28125,19.465625762939453,3.0,1162536192.0,1162746112.0,23250710528.0,249.154541015625,249.1680450439453,6.317683219909668,8.483329772949219,6.197211265563965,68.96178436279297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232760.75,232760.75,92037.359375,208417.734375,6.0,18.347139358520508,3170.828125,249.1957550048828,62106.28515625
7827.416868207976,1.0,2636.569608056918,15885,9.999999747378752e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.7924041748047,0.0,0.0,15.84375,11.662500381469727,3.0,3508.03076171875,3508.32763671875,66098.5546875,42.938232421875,42.984046936035156,3.579636812210083,4.999683380126953,3.5300662517547607,24.34562873840332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.59375,61.484375,20.44499969482422,51.18718719482422,6.0,5.483790874481201,114.07772064208984,42.60455322265625,1818.9876708984375
10459.303629678208,2.0,2631.886761470232,21180,9.999999747378752e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.2960205078125,0.0,0.0,12.875,9.862500190734863,3.0,2747.41943359375,2747.91455078125,51959.76953125,7.96826171875,8.140111923217773,2.759723663330078,4.024377822875977,2.6786975860595703,15.220561027526855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137833.640625,137856.921875,46961.05859375,115889.515625,6.0,2.9332022666931152,17.63713264465332,7.768791675567627,63.55198669433594
13075.20741908811,3.0,2615.903789409902,26475,9.999999747378752e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.731712341308594,0.0,0.0,31.84375,15.478124618530273,3.0,1676.7227783203125,1677.021240234375,32399.55078125,134.123046875,134.1320343017578,2.793848991394043,3.94641375541687,2.7379395961761475,15.120972633361816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92976.0546875,92978.1640625,17827.732421875,64316.81640625,6.0,9.317716598510742,916.7811279296875,134.33348083496094,18048.32421875
15713.41292420309,4.0,2638.20550511498,31770,9.999999747378752e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.15695190429688,0.0,0.0,15.40625,11.65625,3.0,2280.942138671875,2281.33740234375,44152.859375,148.4150390625,148.41909790039062,1.9000227451324463,2.7049319744110107,1.849800944328308,7.146755218505859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.34375,30.953125,14.853124618530273,30.329687118530273,6.0,9.175535202026367,1107.45263671875,148.36447143554688,22013.263671875
18349.325151524972,5.0,2635.912227321882,37065,9.999999747378752e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.982484817504883,0.0,0.0,13.84375,11.340624809265137,3.0,1497.4437255859375,1497.4615478515625,29341.208984375,87.550048828125,87.58533477783203,4.015105247497559,5.677149772644043,3.904665946960449,30.633420944213867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.765625,23.5,12.786250114440918,24.5362491607666,6.0,8.073771476745605,410.3647155761719,87.28677368164062,7625.25927734375
20975.068660278805,6.0,2625.7435087538324,42360,9.999999747378752e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.54058074951172,0.0,0.0,16.4375,11.056249618530273,3.0,1613.62158203125,1613.7655029296875,31369.16015625,29.03515625,29.04773712158203,1.5444071292877197,2.2134034633636475,1.5175265073776245,4.84132194519043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16709.8125,16709.8125,2041.1800537109375,10396.0859375,6.0,2.8898136615753174,46.58035659790039,28.963268280029297,839.6219482421875
23599.959918639157,7.0,2624.8912583603524,47655,9.999999747378752e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.685571670532227,0.0,0.0,14.375,12.15625,3.0,940.7838134765625,940.6834106445312,18422.65234375,119.5986328125,119.60094451904297,1.6090933084487915,2.256438732147217,1.5721367597579956,5.0966057777404785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.390625,34.78125,19.758750915527344,37.149375915527344,6.0,7.469478607177734,719.114990234375,119.51897430419922,14285.4638671875
26217.949652294163,8.0,2617.9897336550057,52950,9.999999747378752e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.01507568359375,0.0,0.0,15.1875,10.153124809265137,3.0,1253.381591796875,1253.4464111328125,24668.34375,193.9482421875,193.9493865966797,1.2192587852478027,1.7369564771652222,1.2018685340881348,3.080317497253418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.15625,37.359375,15.848750114440918,34.528438568115234,6.0,10.83692741394043,1882.8701171875,193.90306091308594,37598.875
28843.582166180015,9.0,2625.632513885852,58245,9.999999747378752e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.357037544250488,0.0,0.0,15.375,12.475000381469727,3.0,1280.642578125,1280.3419189453125,25378.068359375,219.878662109375,219.88003540039062,1.292344570159912,1.8787330389022827,1.2684967517852783,3.476776361465454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.078125,38.890625,26.24187469482422,45.68718719482422,6.0,12.193822860717773,2418.384765625,219.7750244140625,48301.63671875
31462.411313200835,10.0,2618.8291470208205,63540,9.999999747378752e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.352981567382812,0.0,0.0,13.3125,7.662499904632568,3.0,1215.961669921875,1216.170166015625,23970.525390625,3.098876953125,3.163036346435547,1.1653913259506226,1.664443850517273,1.1532529592514038,2.7207343578338623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.453125,85.375,28.868125915527344,71.55562591552734,6.0,1.2497060298919678,3.079174280166626,3.082315683364868,9.8895263671875
34084.54893368902,11.0,2622.1376204881817,68835,9.999999747378752e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.948883056640625,0.0,0.0,16.375,12.46875,3.0,1012.1207275390625,1012.25537109375,19635.384765625,8.447021484375,8.471034049987793,1.1121959686279297,1.643815040588379,1.0941188335418701,2.5663821697235107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.6875,58.71875,27.951875686645508,57.311248779296875,6.0,1.4646683931350708,6.0736823081970215,8.505110740661621,72.7123794555664
36711.343852517195,12.0,2626.794918828178,74130,9.999999747378752e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.37279510498047,0.0,0.0,15.4375,10.612500190734863,3.0,721.3690795898438,721.458740234375,14116.296875,148.722900390625,148.7245330810547,1.0963315963745117,1.6086938381195068,1.0794808864593506,2.502875566482544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24304.8125,24311.0,1820.782470703125,13976.2822265625,6.0,8.463470458984375,1108.8670654296875,148.75926208496094,22129.78515625
39345.39227642119,13.0,2634.0484239039943,79425,9.999999747378752e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.59284496307373,0.0,0.0,40.90625,18.556249618530273,3.0,1439.218505859375,1439.3123779296875,28526.10546875,146.55419921875,146.55747985839844,2.70235276222229,3.7675981521606445,2.7038543224334717,14.286734580993652,0.0,0.0,0.0,0.0,0.0,1.0,0.1666666716337204,95.28125,105.90625,61.665000915527344,122.95146179199219,5.0,9.89397144317627,1086.818115234375,146.5061798095703,21464.916015625
41982.98007339798,14.0,2637.58779697679,84720,9.999999747378752e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.158920288085938,0.0,0.0,11.15625,5.990624904632568,3.0,1449.2640380859375,1449.357177734375,28659.26171875,126.2421875,126.25418090820312,2.791045904159546,3.8505401611328125,2.7557601928710938,14.20149040222168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.875,66.234375,19.705625534057617,52.822811126708984,6.0,8.93493938446045,811.7213745117188,126.33936309814453,15964.5986328125
44609.52077892702,15.0,2626.5407055290416,90015,9.999999747378752e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.44144058227539,0.0,0.0,14.09375,10.337499618530273,3.0,1237.634765625,1237.6710205078125,24383.30859375,111.800537109375,111.80187225341797,1.0118403434753418,1.4821486473083496,0.9900963306427002,2.1112911701202393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4182.828125,4192.46875,2162.14306640625,4258.37744140625,6.0,6.530704021453857,627.0076293945312,111.80223083496094,12500.0361328125
