epoch,lr,train_loss_momentum,train_loss_nve,train_loss_pbc,train_neg_dy_mse_loss,train_nve_weight_effective,train_total_mse_loss,train_total_with_physics,train_y_mse_loss,val_neg_dy_l1_loss,val_neg_dy_mse_loss,val_total_l1_loss,val_total_mse_loss,val_y_l1_loss,val_y_mse_loss
0,,,,,,,,,,,,,,,
0.0,0.00015066623745951802,4.527817357158348e-12,0.0,0.0,682.6592407226562,0.0,5897596416.0,5897595904.0,117951922176.0,16.545894622802734,494.6707763671875,7716.25439453125,1185965440.0,154010.71875,23719299072.0
1.0,0.00015066623745951802,1.509931402132736e-09,3.601327569491275e-12,0.0,1073.615234375,0.0135286133736372,79938520.0,79937984.0,1598749952.0,7.250161647796631,99.07514953613281,10.71774673461914,388.13922119140625,76.60186767578125,5880.35595703125
2.0,0.00015066623745951802,1.2257933557080491e-09,4.4645029860512775e-12,0.0,447.10931396484375,0.0270572267472744,3439.375,3439.380126953125,60292.4140625,7.3284525871276855,101.49837493896484,7.805749416351318,111.6939926147461,16.8743896484375,305.4107360839844
