epoch,lr,train_loss_momentum,train_loss_nve,train_loss_pbc,train_neg_dy_mse_loss,train_nve_weight_effective,train_total_mse_loss,train_total_with_physics,train_y_mse_loss,val_neg_dy_l1_loss,val_neg_dy_mse_loss,val_total_l1_loss,val_total_mse_loss,val_y_l1_loss,val_y_mse_loss
0,,,,,,,,,,,,,,,
0.0,0.00012639221677090973,2.820303886263975e-12,0.0,0.0,692.7097778320312,0.0,6672845312.0,6672849920.0,133456887808.0,17.82355499267578,571.7667236328125,13217.486328125,3485092864.0,264011.0625,69701844992.0
1.0,0.00012639221677090973,6.938989383087346e-10,1.5947840921112788e-12,0.0,554.3109130859375,0.004014006350189447,695942464.0,695942016.0,13918837760.0,5.784786224365234,63.966861724853516,10.337501525878906,530.2534790039062,96.83910369873047,9389.69921875
2.0,0.00012639221677090973,1.16946430317455e-09,5.1134283439446815e-12,0.0,651.74755859375,0.008028012700378895,4716.81103515625,4716.8115234375,81953.015625,6.001726150512695,68.5551986694336,5.874066352844238,66.00704193115234,3.448528289794922,17.592121124267578
