condition,n_replicates,drift_ev_per_atom_mev_mean,drift_ev_per_atom_mev_std,drift_fraction_pct_mean,drift_fraction_pct_std,plateau_temperature_mean_mean,plateau_temperature_mean_std,plateau_temperature_std_mean,plateau_temperature_std_std
after_finetune,5,-0.06129132765029984,0.046291705168024014,-3.920273552220116e-05,2.960896127050073e-05,771.5179389102282,13.539058491979603,32.12936383141508,2.051363657683813
before_finetune,5,-0.03377554924099968,0.04412143169996407,-2.160732023955638e-05,2.8225886540784328e-05,767.9524361955459,26.37116514783582,29.96933992288224,1.7357721415477854
