cumulative_wall_seconds,epoch,epoch_wall_seconds,global_step,lr,train_loss_momentum_per_molecule,train_loss_momentum_per_molecule_weighted,train_neg_dy_mse_loss,train_neg_dy_weight,train_total_mse_loss,train_total_with_momentum,train_y_mse_loss,train_y_weight,val_checkpoint_score,val_checkpoint_score_raw,val_neg_dy_l1_loss,val_neg_dy_mse_loss,val_total_l1_loss,val_total_mse_loss,val_y_l1_loss,val_y_mse_loss
1053.8610986312851,0.0,1053.8610986312851,80,9.999999747378752e-05,27.10173988342285,0.27101749181747437,4.425915718078613,0.949999988079071,39599300.0,39599308.0,791985920.0,0.05000000074505806,inf,31653482.0,1.3216571807861328,3.9351420402526855,1259.2989501953125,31653484.0,25160.869140625,633069568.0
1576.6774060269818,1.0,522.8163073956966,120,9.999999747378752e-05,94.83065032958984,0.948307454586029,8.353811264038086,0.949999988079071,22015338.0,22015340.0,440306624.0,0.05000000074505806,inf,11799653.0,3.100680351257324,19.085641860961914,771.0468139648438,11799654.0,15362.0234375,235992704.0
2101.9594401605427,2.0,525.282034133561,160,9.999999747378752e-05,294.9500427246094,2.9495038986206055,32.42628479003906,0.949999988079071,4787449.5,4787455.5,95748368.0,0.05000000074505806,inf,94406.328125,2.792107582092285,27.312334060668945,71.33663177490234,94406.328125,1373.6826171875,1887607.625
2633.466265254654,3.0,531.5068250941113,200,9.999999747378752e-05,181.71466064453125,1.8171442747116089,22.624492645263672,0.949999988079071,7591.8486328125,7593.6611328125,151407.09375,0.05000000074505806,inf,1191.1181640625,2.0953786373138428,12.626999855041504,9.587905883789062,1191.1182861328125,151.94590759277344,23582.451171875
3164.9435551716015,4.0,531.4772899169475,240,9.999999747378752e-05,89.16657257080078,0.8916678428649902,11.527886390686035,0.949999988079071,1075.3145751953125,1076.2060546875,21287.263671875,0.05000000074505806,inf,2303.213623046875,1.9763482809066772,8.85683536529541,12.56131362915039,2303.2138671875,213.67564392089844,45895.9921875
3694.6126331081614,5.0,529.6690779365599,280,9.999999747378752e-05,59.707374572753906,0.597073495388031,8.611377716064453,0.949999988079071,1335.52197265625,1336.1197509765625,26546.826171875,0.05000000074505806,inf,1565.03125,1.6119002103805542,6.751472473144531,10.343400001525879,1565.03125,176.2418975830078,31172.345703125
4218.333480595611,6.0,523.7208474874496,320,9.999999747378752e-05,70.38758087158203,0.7038751244544983,5.978175163269043,0.949999988079071,938.6110229492188,939.3147583007812,18658.634765625,0.05000000074505806,inf,66.06146240234375,1.0765340328216553,4.838293552398682,2.6364312171936035,66.06146240234375,32.274478912353516,1229.3016357421875
4742.391738985665,7.0,524.0582583900541,360,9.999999747378752e-05,72.4688491821289,0.724687933921814,5.220393180847168,0.949999988079071,326.8161315917969,327.5409240722656,6437.13525390625,0.05000000074505806,inf,410.4758605957031,1.5211560726165771,6.9880475997924805,5.772224426269531,410.4758605957031,86.54251098632812,8076.744140625
5270.590098070912,8.0,528.1983590852469,400,9.999999747378752e-05,55.93791580200195,0.5593795776367188,4.046598434448242,0.949999988079071,458.0787048339844,458.6380615234375,9084.689453125,0.05000000074505806,inf,51.83168411254883,0.8573899865150452,3.4566218852996826,2.3281118869781494,51.83168029785156,30.271827697753906,970.9578247070312
5802.081371187232,9.0,531.4912731163204,440,9.999999747378752e-05,59.61666488647461,0.5961667895317078,3.3960161209106445,0.949999988079071,506.57427978515625,507.1705627441406,10066.9609375,0.05000000074505806,inf,81.84282684326172,0.8026279211044312,3.166579484939575,2.7307679653167725,81.84282684326172,39.36542892456055,1576.6915283203125
6332.733167598955,10.0,530.6517964117229,480,9.999999747378752e-05,58.285587310791016,0.5828556418418884,3.0421791076660156,0.949999988079071,245.50894165039062,246.09202575683594,4852.37646484375,0.05000000074505806,inf,169.5971221923828,0.7624194025993347,2.9576199054718018,3.599775552749634,169.59710693359375,57.509544372558594,3335.74755859375
6867.153897074051,11.0,534.4207294750959,520,9.999999747378752e-05,57.13555908203125,0.5713556408882141,2.9056763648986816,0.949999988079071,236.08506774902344,236.6566619873047,4666.49365234375,0.05000000074505806,inf,17.906509399414062,0.7403855919837952,2.8361034393310547,1.535038948059082,17.906509399414062,16.633451461791992,304.24420166015625
7396.454578433186,12.0,529.3006813591346,560,9.999999747378752e-05,59.62886428833008,0.5962896943092346,2.6455078125,0.949999988079071,110.0068130493164,110.60309600830078,2149.87158203125,0.05000000074505806,inf,300.63824462890625,0.6949012279510498,2.5211997032165527,4.513491630554199,300.6382141113281,77.06671142578125,5964.86181640625
7918.7651166711,13.0,522.3105382379144,600,9.999999747378752e-05,58.44805908203125,0.5844804644584656,2.4229886531829834,0.949999988079071,123.80757141113281,124.39204406738281,2430.1142578125,0.05000000074505806,inf,44.63411331176758,0.6763251423835754,2.424809694290161,2.078524351119995,44.634117126464844,28.720308303833008,846.61083984375
8449.680143707432,14.0,530.9150270363316,640,9.999999747378752e-05,58.03965759277344,0.580396294593811,2.304539203643799,0.949999988079071,101.60812377929688,102.18856048583984,1988.3759765625,0.05000000074505806,inf,208.76837158203125,0.6577188968658447,2.27835750579834,3.8280410766601562,208.76837158203125,64.06417083740234,4132.07861328125
8977.46326030232,15.0,527.7831165948883,680,9.999999747378752e-05,56.35538101196289,0.5635538697242737,2.152606964111328,0.949999988079071,101.12210845947266,101.6856918334961,1981.5428466796875,0.05000000074505806,inf,36.94828414916992,0.6387148499488831,2.0793426036834717,1.8277390003204346,36.94827651977539,24.41919708251953,699.4581298828125
9500.986494188197,16.0,523.5232338858768,720,9.999999747378752e-05,56.497093200683594,0.5649700164794922,1.943053960800171,0.949999988079071,44.9109992980957,45.47594451904297,861.3019409179688,0.05000000074505806,inf,8.924945831298828,0.6425045132637024,1.9675872325897217,1.160872459411621,8.924945831298828,11.00986385345459,141.11476135253906
10028.069355056621,17.0,527.0828608684242,760,9.999999747378752e-05,56.00516891479492,0.5600525736808777,1.8330620527267456,0.949999988079071,40.76029968261719,41.32035827636719,780.3778686523438,0.05000000074505806,inf,17.23995018005371,0.5918765068054199,1.857190728187561,1.4200842380523682,17.239952087402344,17.156028747558594,309.51239013671875
10553.190674404614,18.0,525.1213193479925,800,9.999999747378752e-05,52.66065216064453,0.5266072154045105,1.783186674118042,0.949999988079071,36.416969299316406,36.94359588623047,694.4588623046875,0.05000000074505806,inf,27.9781436920166,0.5876035690307617,1.8405110836029053,1.680778980255127,27.9781436920166,22.451108932495117,524.5931396484375
