step,time_fs,temperature_k,min_dist_O-O,n_below_floor_O-O,min_dist_O-H,n_below_floor_O-H,min_dist_H-H,n_below_floor_H-H
0,0.0,283.0512087954508,2.6029534726513144,0,1.0623895514770993,0,1.3689245149207059,0
10,5.0,589.6524659288306,2.563998069833828,0,0.9863562280753169,0,0.893004244681062,2
20,10.0,869.1223277378176,2.5332822775626105,0,0.9186683935973649,1,1.5241388397123732,0
30,15.0,928.1411211480465,2.511674688619129,0,0.9593449419766303,1,1.424865678661259,0
40,20.0,859.641916282962,2.5117413070152623,0,0.927640233479423,1,0.9099733276019444,0
50,25.0,804.0209092136071,2.480961596470263,0,1.0476704548084275,0,1.1207364839824028,0
60,30.0,804.9828178696345,2.3901157980679684,0,0.9526652233905433,2,0.3264387709843961,2
70,35.0,891.8437433312724,2.2971957818295237,0,0.8661340191131153,1,0.903324652563873,2
80,40.0,936.0859972660337,2.214337436127929,0,0.9976262021471455,0,0.9546258059189915,0
90,45.0,941.117906249796,2.1179099099590735,0,0.9420566628024909,1,0.8630076570385706,2
100,50.0,917.5348941632884,2.0410119117963634,0,0.9246330757130403,1,1.0125732908361487,0
110,55.0,833.91053917194,2.0049089057348937,0,0.9053906395696615,2,0.9141911764698138,0
120,60.0,901.9380932506007,1.9699164848091906,0,0.8853090241920236,2,0.9694635511231036,0
130,65.0,927.9318397432571,1.9464736790849986,0,0.9174421474545897,2,1.0674297385676756,0
140,70.0,957.5724746219558,1.9543276271200112,0,0.9529838020121233,1,1.0398597794368647,0
150,75.0,879.1918954384988,1.9695226703038626,0,0.8578967405841322,2,0.8909686281907946,2
160,80.0,807.380867941886,1.9879252690884923,0,0.970155488314045,1,0.9987695078495468,0
170,85.0,908.1720413261934,2.0022251002476414,0,0.9476325914505274,1,0.932119696709005,0
180,90.0,889.8074020876049,1.9748018324381726,0,0.95161691552175,1,1.2019003172248062,0
190,95.0,896.3794367338913,1.958286933351898,0,0.9659799612066975,3,1.0606784479043776,0
200,100.0,884.5339018507282,1.9561030568324274,0,0.9825335641985288,0,0.7910576577299806,2
210,105.0,895.7883873167502,1.9492336490507294,0,1.0079497078914468,0,1.0735470717809155,0
220,110.0,939.0104006903148,1.8969265883433875,0,0.9117722679175584,3,1.095685949472484,0
230,115.0,952.753356378826,1.8402194775463467,0,0.9181441334717807,1,0.9605885283005253,0
240,120.0,978.1199007538089,1.7564766608303235,2,0.9121265474250854,1,1.0222263176258837,0
250,125.0,926.8668715952368,1.6675709419078266,2,1.0003467596394338,0,1.004543171150021,0
260,130.0,914.1122215934198,1.5907184678122843,2,0.9434260800104078,2,0.9622577881777223,0
270,135.0,871.4676276514782,1.510343237188526,2,0.8969202238936764,2,0.8574248048113103,2
280,140.0,993.1254489095736,1.414949432066495,2,0.9313145390946762,1,0.8532288578736658,4
290,145.0,955.2780655946322,1.3523444454091025,2,0.9683825959803238,1,0.9332293466538599,0
300,150.0,912.7758215372703,1.291173825154734,2,0.8360984984314959,1,0.9206689760609997,0
310,155.0,908.9101574002173,1.2607099461004545,2,0.9502374709158724,1,0.9176081828683071,0
320,160.0,895.8924293750033,1.2962807157170615,2,0.8818057108144072,2,1.007884039750283,0
330,165.0,893.4212784179698,1.3290805406984656,2,0.9146844378924078,2,0.9062499815073598,2
340,170.0,896.6726497274094,1.3463621248978659,2,0.9134919068404425,1,0.927611584596195,0
350,175.0,877.1999063472185,1.3158497632657506,2,0.8664259221955652,2,0.9432941183872977,0
360,180.0,950.0457239828869,1.2953532228026616,2,0.8767376365872989,2,0.8267538259525335,4
370,185.0,954.2603426817843,1.2487727029717812,2,0.9477712179174409,2,0.6456781860643664,4
380,190.0,929.592500763801,1.2355400938355854,2,0.9504454823613128,1,0.6662548987505695,4
390,195.0,963.4336725829021,1.2046992096928881,2,0.8876129356521876,2,0.6651437258386209,8
400,200.0,969.0335577063802,1.1384137505790393,6,0.8823152418686261,2,0.6190763639836467,2
410,205.0,964.9306914632258,0.9938253693583007,4,0.9268971824301575,2,0.6009023402400994,4
420,210.0,965.4078657362179,0.8795131438284057,4,0.882365528983896,2,0.247748046135032,4
