step,time_fs,temperature_k,min_dist_O-O,n_below_floor_O-O,min_dist_O-H,n_below_floor_O-H,min_dist_H-H,n_below_floor_H-H
0,0.0,303.80742486120994,2.5491120958983933,0,1.4651081528312266,8,1.3482857291324524,14
10,5.0,691.194687026712,2.5524391560761113,0,1.5617153960923102,4,1.35098841838461,18
20,10.0,730.9366408218295,2.5367909342711967,0,1.6217432109392214,2,0.8487753691330654,32
30,15.0,835.9298305195566,2.530734433791818,0,1.6578270183217694,0,1.0364354152767707,38
40,20.0,864.93468473952,2.4879450262592133,6,1.593496667602194,3,0.8565750441589239,20
50,25.0,854.1651078919307,2.4123446241418747,12,1.5011703644477932,5,0.8755581647124018,20
60,30.0,890.7783139255142,2.3595656032759376,14,1.4531809319928914,11,0.8879698969765676,48
70,35.0,926.3358341768524,2.26070250093372,22,1.3188063749325054,10,0.8403714943361448,32
80,40.0,1011.8004843238238,2.190677548581102,24,1.4679123990688805,13,0.8574163980045683,34
90,45.0,1022.6494078926389,2.1065881056730027,26,1.5508524348785757,11,0.8221541388249073,40
100,50.0,1045.6772665349185,2.0124102818635543,32,1.49884641550125,10,0.8406040136428347,50
110,55.0,1019.2454191468995,1.9224294349471682,36,1.4477109222991997,9,0.8687606321078252,44
120,60.0,1016.1011506084275,1.846603134714289,40,1.2937885573645451,15,0.7974946647922437,48
130,65.0,1073.1837342886943,1.7761659078752257,48,1.2645997904284907,17,0.7716575205777939,46
140,70.0,1099.9230149195125,1.6716886736955596,52,1.3312746225092118,14,0.8187941040870883,44
150,75.0,1026.6432195061504,1.5914472624180183,54,1.4217373869111796,14,0.8075991021753072,54
160,80.0,1193.5618380214225,1.522724193809713,54,1.3826265331202279,18,0.8339342839134851,48
170,85.0,1086.773276809014,1.4929000327611914,60,1.329409977123854,21,0.8726797096889507,54
180,90.0,1093.9618501381433,1.4800318220005235,62,1.3842164223766151,20,0.8047123448397898,56
190,95.0,1083.0662452163624,1.5077145574060309,56,1.38872824446322,12,0.820964641804325,56
200,100.0,1125.1488992772634,1.5579669825125617,56,1.337554427879728,12,0.8578276169067826,54
210,105.0,1113.9721278902764,1.6175542403855465,56,1.419858543115596,13,0.8272853126109974,66
220,110.0,1112.9779400314142,1.7077709867629454,62,1.3556654715000738,10,0.7233545609261105,68
230,115.0,1163.2022293130478,1.781368117000285,60,1.4074396084092378,12,0.8105118869927238,62
240,120.0,1051.0602574524069,1.754374803189665,60,1.3065796172879645,14,0.8153694230920473,66
250,125.0,1167.2679234020984,1.7077607589344121,66,1.4109344322257642,15,0.8311751913480119,64
260,130.0,1100.7658837472477,1.6571152758466647,70,1.3150726901265315,14,0.9077907316349534,64
270,135.0,1148.9710157509307,1.649856856932258,68,1.2791158537249674,12,0.8232849644187767,70
280,140.0,1152.2869252563423,1.6656991143188031,66,1.2816805310938364,10,0.824006574443867,74
290,145.0,1197.8893835013323,1.7034179365037367,64,1.2477608634806292,16,0.8068271238685398,68
300,150.0,1172.8690640392,1.7242104892466381,64,1.1334131333079411,13,0.8394062313660173,70
310,155.0,1253.5905110777096,1.6754235698542892,64,1.3703502405838324,16,0.8207062436795404,84
320,160.0,1250.0669072051019,1.6543834977948753,64,1.3202031885201368,15,0.8254178415855626,84
330,165.0,1256.488209581028,1.6241478293674674,66,1.1999683270804826,16,0.8302599502556248,90
340,170.0,1288.5134646470967,1.5898370952715442,66,1.0836866486974541,12,0.7814059862703412,82
350,175.0,1204.274240478069,1.5723883891352983,66,1.252237745674441,13,0.8476617023500296,86
360,180.0,1325.1496278649358,1.5534569288106224,66,1.3002541687096811,12,0.8191393372580038,74
370,185.0,1207.7342926801534,1.4628874696167877,66,1.3075649969903023,11,0.7569555551583473,78
380,190.0,1240.1173662177935,1.4185293844185927,62,1.3038775513448342,8,0.811125463222183,74
390,195.0,1266.1856387686867,1.3892200440680826,68,1.295807332889627,10,0.6549955939978576,84
400,200.0,1360.9365573102207,1.4144436491636665,70,1.3172701947237344,13,0.8132522813870804,74
410,205.0,1307.8579456879265,1.4700359944053698,68,1.34992157394735,10,0.8565395548448005,74
420,210.0,1238.598585873728,1.5258710213139839,62,1.3280844361884974,7,0.7970641335562748,84
430,215.0,1348.4621416880136,1.5498339822840443,62,1.3198429364243152,8,0.8132344752036491,82
440,220.0,1293.2603954381289,1.5845401611769772,62,1.442418994383539,7,0.7986928132023482,84
450,225.0,1333.311856476844,1.5556337659721249,60,1.338616569056134,6,0.7806578205568976,78
460,230.0,1327.5111826664217,1.488027966798237,62,1.2611777325558626,9,0.7239658152721443,84
470,235.0,1276.4128326631014,1.4246184370402228,62,1.3923822266162804,13,0.2487231621245905,82
480,240.0,1339.5649139964023,1.4206646718312028,66,1.4535706004843598,15,0.571587789097107,94
490,245.0,1331.346884123389,1.4832599238244897,62,1.2536376537507863,11,0.8180551434933633,86
500,250.0,1291.2719451312594,1.536766537875714,66,1.0994121381950366,11,0.8374212543525447,96
510,255.0,1446.494129236233,1.5089455857697043,70,1.1646660042164825,10,0.8417646915523587,94
520,260.0,1450.1809501177024,1.5175616592924261,66,1.3351224346311794,10,0.7782173944760826,98
530,265.0,1466.5029043137415,1.5245202701711182,68,1.325533775456008,12,0.825634906840947,100
540,270.0,1342.7028135206565,1.573557033595266,68,1.3458827829889042,16,0.7844095136066308,88
550,275.0,1314.7299003297535,1.5586838997074104,64,1.289985720303891,12,0.7914672781815759,84
560,280.0,1455.548303574162,1.596420377102886,64,1.242949891113659,17,0.8056634039864127,92
570,285.0,1429.6485185771478,1.5275388970885253,68,1.3345818997400698,10,0.8253258786522494,102
580,290.0,1387.9957031240767,1.4645407595997217,68,1.372825195524943,11,0.7934135232657852,92
590,295.0,1403.4830490254847,1.4006888884561686,60,1.2497909363370898,10,0.8416522973679385,100
600,300.0,1413.8147150667594,1.3818704892989309,64,1.338267389112634,8,0.8194630294071223,100
610,305.0,1492.9579517394918,1.4197121703920688,66,1.3682431853833446,8,0.807852366265515,106
620,310.0,1456.668155761173,1.4502219534764071,68,1.2999605336088582,12,0.8227408876635594,106
630,315.0,1509.9307703766535,1.485797375557782,70,1.379328797676551,10,0.8007274506655095,100
640,320.0,1417.210060869551,1.5334296397348284,74,1.3774375230618603,11,0.7671775231634247,106
650,325.0,1391.234677572385,1.5056993449967495,76,1.2018520786400209,8,0.8108300024352446,112
660,330.0,1463.5574828827584,1.4901313614860328,76,1.2313963923755498,9,0.8569712703857513,112
670,335.0,1498.6387686146356,1.4940688700014024,76,1.3009265551917135,9,0.8282843919976733,108
680,340.0,1289.08520107504,1.4460695046316496,76,1.3955211718574811,10,0.7881657599890335,108
690,345.0,1516.672717995752,1.3629324574016577,72,1.3753605601500765,8,0.8027439313146747,104
700,350.0,1485.227539960439,1.3033110562839811,68,1.4811660112349183,8,0.8305462282870945,110
710,355.0,1440.722920336509,1.3222803674381538,72,1.3381855437199581,11,0.8301773965491258,104
720,360.0,1511.6335092010283,1.4106539778541811,76,1.3503261310315848,13,0.7940585617454654,116
730,365.0,1476.6194265897348,1.5371913744142855,76,1.412987858817344,9,0.7761027809195381,108
740,370.0,1440.8940341644343,1.6538766173377968,74,1.3870240599589956,12,0.821624346490339,104
750,375.0,1460.134243600694,1.7712537339238696,68,1.4278264162350252,13,0.7990840117824036,104
760,380.0,1457.1563519028139,1.6734986917959886,64,1.3021479285774478,15,0.7902070391447884,100
770,385.0,1473.5091028557615,1.5915055735375483,64,1.3116032828186608,9,0.8079125134853187,106
780,390.0,1343.5164811902246,1.5647929703005476,64,1.3797235401160148,10,0.7941684051595593,104
790,395.0,1442.9626253631495,1.5400798267298184,66,1.210550767028967,9,0.8266912166108722,110
800,400.0,1453.6606841519397,1.5553137785954485,66,1.251029189807291,11,0.8298057251167767,112
810,405.0,1412.336624794042,1.5986630545293292,76,1.355075498494462,8,0.7860346699441196,112
820,410.0,1469.9387833258968,1.569498583556068,80,1.3296609943960336,11,0.795733880024347,106
830,415.0,1504.9990027978622,1.5473941624082577,78,1.3207275580034914,16,0.8141503872567756,106
840,420.0,1454.6185777134444,1.5373115404727238,76,1.306851019775991,12,0.8201712861175778,106
850,425.0,1512.4071746499146,1.584960862529994,74,1.2713856926783387,12,0.8623865617555583,98
860,430.0,1423.2875923125805,1.662177226834666,76,1.2622678918855201,11,0.8163752525429981,100
870,435.0,1450.872103493732,1.6208376875863173,78,1.218575634660346,13,0.8298013160399756,108
880,440.0,1545.7296350283832,1.5658371450901067,78,1.3965226787183282,17,0.7716846126879601,102
890,445.0,1476.7169905340259,1.4909600649239576,76,1.320528942738918,15,0.8762908910748849,102
900,450.0,1623.2201569618685,1.4555208300603109,70,1.1933764361776762,12,0.8130603585902549,102
910,455.0,1486.2867393339363,1.4185464879196712,74,1.0622023284074615,16,0.7832395704453553,102
920,460.0,1516.5619584284182,1.424861851233834,76,0.9682084914694533,15,0.7644912638542225,116
930,465.0,1550.9860644004466,1.456963326156775,76,1.0477366595370934,18,0.8029463087565458,106
940,470.0,1616.5676003708152,1.5045827468217978,84,1.192031452893295,12,0.8271115958663923,98
950,475.0,1564.3835523641978,1.5247560706783347,82,1.2284297314746575,13,0.816433184276475,98
960,480.0,1548.9129583096876,1.528502987558279,80,1.3161349788712167,15,0.8478877384473436,102
970,485.0,1530.04400840107,1.428970104793531,82,1.1863493318773144,14,0.8640131141294228,94
980,490.0,1456.4096054776505,1.358230119460117,74,0.914530993380276,19,0.8090174389912671,102
990,495.0,1596.7361579022997,1.3365433472383788,76,1.040015816739393,14,0.746485825453289,100
1000,500.0,1518.065904369959,1.3465232473671465,66,0.901253355752176,20,0.8514805496660716,98
1010,505.0,1467.1222376623148,1.3749694655227145,70,0.9095650986487501,16,0.838355353766377,98
1020,510.0,1542.7451430484748,1.4248532357821595,72,1.0528733575188631,19,0.7790309351041408,98
1030,515.0,1569.62593875628,1.4827120843650703,72,1.118559422388989,21,0.8569604944355891,106
1040,520.0,1547.8760956857802,1.3997983237884257,78,1.113361386844478,22,0.7854052855148259,108
1050,525.0,1579.7070095179347,1.3432325134017722,86,1.0327763258600673,24,0.7683904770380567,112
1060,530.0,1520.1873997990447,1.3136252180394914,86,0.9446679309659677,22,0.822066799374603,104
1070,535.0,1456.2103189839647,1.3314628937689557,82,0.898990640379811,19,0.8032425101885743,104
1080,540.0,1466.265507571323,1.3823463115465024,84,0.9785292067075494,21,0.840311694325254,110
1090,545.0,1545.734855123895,1.463273668709764,84,0.9196786012960293,18,0.7918586479190254,106
1100,550.0,1501.778980117807,1.506152368495995,76,0.9753892587970462,17,0.7191610708683684,104
1110,555.0,1443.7864898253106,1.4979390828672825,78,0.9128764891039961,18,0.7910422201004051,100
1120,560.0,1473.6013817540502,1.5289800700173655,78,0.8903065987998559,20,0.8130895478462744,106
1130,565.0,1423.2284527131947,1.539136135201212,76,0.9610446748213086,21,0.8325735975381467,100
1140,570.0,1498.0955036499133,1.5115726844667934,78,0.8620186089186699,16,0.7916066143990694,106
1150,575.0,1449.372672505614,1.464023836390765,76,0.928366319666012,18,0.7851392793848817,104
1160,580.0,1544.8901916436107,1.4185449543376005,78,0.8207536318881326,21,0.8015504142339532,104
1170,585.0,1540.607174791632,1.4105935184673686,76,0.8909612125435509,21,0.8590506571781511,104
1180,590.0,1579.5276735623781,1.4372406563418365,80,0.9235328521863653,20,0.8316158108676336,96
1190,595.0,1414.9965718986355,1.436275859739199,82,0.9027568844916293,18,0.8054562013769814,106
1200,600.0,1558.8696803493906,1.4130530720765833,82,0.8221875582404566,17,0.8586687919933068,96
1210,605.0,1501.6028220192757,1.3953513632649202,76,0.9276008518437252,19,0.8488560659045234,102
1220,610.0,1455.2760894970095,1.382181408192886,72,0.8284306620615779,17,0.8250017343795291,100
1230,615.0,1518.4395619923393,1.3660171517148003,68,0.9093463898463022,19,0.8629453538776569,96
1240,620.0,1514.8883130870108,1.3630781788049935,68,0.911746458416493,17,0.7615713795665112,98
1250,625.0,1433.8104281907026,1.3862560773299692,72,0.9080608774160577,17,0.7810583353726308,106
1260,630.0,1575.7558539602865,1.3996408799449185,76,0.9518872175037892,18,0.7792481909077028,96
1270,635.0,1517.049025501815,1.4288319650866923,74,0.8964444797341138,20,0.7860029562673063,102
1280,640.0,1567.3811205006864,1.45675191362981,78,0.9416400043781998,15,0.7678182482953958,106
1290,645.0,1488.44449241666,1.497736861044227,78,0.9165582327295508,17,0.7664500203362056,112
1300,650.0,1349.3952956452615,1.559316693678444,76,0.9074908477152457,17,0.8373259690068916,112
1310,655.0,1544.4459066982276,1.611243353700973,66,0.9238084266923947,16,0.8108105621277572,110
1320,660.0,1574.6796840224506,1.4610257707064613,68,0.9870258852153317,17,0.7922015276681527,108
1330,665.0,1539.4002224834417,1.328183450798413,66,0.907354154079696,17,0.7967861869990103,112
1340,670.0,1507.7932924032962,1.2612190952231117,64,0.8678394398193504,18,0.760234293295835,104
1350,675.0,1500.1082773711646,1.333115824954679,66,0.8311037834501721,14,0.8437001813762681,102
1360,680.0,1478.999585021254,1.4884509246078526,64,0.8702078579319562,14,0.8093233798466106,104
1370,685.0,1609.5319204105363,1.5598842675851134,64,0.8618604061177569,18,0.8609292387262202,112
1380,690.0,1567.1916430644474,1.5032117520186097,72,0.9192393179191148,22,0.8287723523716258,110
1390,695.0,1613.7830318466115,1.4324577430504188,82,0.9279419803648231,19,0.8345774329314557,106
1400,700.0,1491.2128998564588,1.384873347135619,84,0.9371068161629341,20,0.3891396806934308,110
1410,705.0,1509.9177226522615,1.34658962094909,92,0.8337702661136027,18,0.5508984161274953,108
1420,710.0,1628.2776363922271,1.3499659493021534,90,0.9253710843541182,20,0.8267241754195599,114
1430,715.0,1640.047154578467,1.3677037064216915,90,0.8211155658722719,20,0.7951909538776655,118
1440,720.0,1548.8611633139465,1.4037646601703495,94,0.9681614340027318,24,0.7447992810562395,116
1450,725.0,1615.0955796426622,1.459415195428559,94,0.9080958998041753,21,0.8445267178266815,112
1460,730.0,1507.288761267792,1.4345684274261425,94,0.95507698581623,22,0.8224284894348127,112
1470,735.0,1457.53487522628,1.396516089485252,98,0.8958396067646746,24,0.8156392276109902,110
1480,740.0,1443.8881005365063,1.392064514350234,98,0.9661289835995235,23,0.8054862858327666,112
1490,745.0,1546.7976829513138,1.3892880517073944,96,0.872265418654054,21,0.8144639314293619,106
1500,750.0,1521.04184528432,1.4163248142443012,96,0.8896831434477963,21,0.8247394132294166,110
1510,755.0,1576.1452815622936,1.444289627314899,98,0.9142769126854433,19,0.8009386055033137,108
1520,760.0,1589.4628716469183,1.4842540674611748,92,0.8604248979938502,21,0.8066216868363756,112
1530,765.0,1518.5692042586027,1.4415719406587142,94,0.8888319233153388,22,0.7824775637246346,108
1540,770.0,1535.9910269571415,1.374468328770636,90,0.8956274984954498,22,0.7783135060162626,110
1550,775.0,1422.863994431071,1.343799053278144,86,0.9565219983068558,20,0.7928607105327938,106
1560,780.0,1483.2217851841876,1.3399401213742306,84,0.9334763353264619,20,0.777798954142272,112
1570,785.0,1604.8944466928165,1.4241423246752472,84,0.9242243637267162,22,0.7848109807087731,108
1580,790.0,1507.7217492819211,1.4941895141997623,76,0.9250815699443443,21,0.8619452981644019,114
1590,795.0,1451.793048739013,1.439752335522458,72,0.9103041601834161,21,0.8354975141845031,114
1600,800.0,1589.9984780495377,1.4057513078284911,72,0.8631527379637652,18,0.8310907785027712,102
1610,805.0,1528.2256277123317,1.4151694665439358,72,0.8704557863297331,15,0.8773133838038905,104
1620,810.0,1588.9491845081889,1.4281932080434772,64,0.9568812086916694,12,0.8367413971371416,98
1630,815.0,1574.7419048806366,1.4772449458774228,64,0.8692008510010404,13,0.8017229777844099,102
1640,820.0,1575.0509775951255,1.5222897709000922,66,0.8836065532457211,18,0.8105410908272701,102
1650,825.0,1596.4448710706383,1.4392364643031652,68,0.8997449287063063,19,0.839074087300835,112
1660,830.0,1489.423754393508,1.3821496498728254,68,0.8770002240966693,21,0.8513044624401692,110
1670,835.0,1490.3749725319499,1.4433262685917077,66,0.9199091890899769,22,0.8260500086898126,110
1680,840.0,1443.1703848499014,1.598928389696071,68,0.8833340215065351,21,0.8224625445239109,106
1690,845.0,1501.9283338111202,1.5181732558598973,70,0.9016555140436157,21,0.872724614538912,110
1700,850.0,1533.4759397027535,1.4523831435695336,70,0.7895469661049938,18,0.8362181198321947,110
1710,855.0,1455.5989847282651,1.4331418733156895,70,0.9161573061254771,18,0.88404670056477,110
1720,860.0,1509.6712512782424,1.4377305673666805,68,0.8917166091386662,22,0.7832358509411095,110
1730,865.0,1508.8288766948665,1.460884827669336,66,0.9227385580845618,22,0.8043883415080452,112
1740,870.0,1574.6903156358267,1.4972618055747215,70,0.8969422026847312,17,0.7193834183328698,106
1750,875.0,1555.5122126087913,1.5209884497997697,68,0.8965222928788132,23,0.8018986093729132,110
1760,880.0,1636.0104712305285,1.5112318926336528,72,0.9490063615451662,23,0.8478137458003943,108
1770,885.0,1663.348858803839,1.4815300600903363,76,0.8308172429553116,25,0.8463038669819952,110
1780,890.0,1623.7928203079482,1.429184508366844,74,0.878414134555317,27,0.8060077346697155,114
1790,895.0,1566.5268212322128,1.4031452869042875,80,0.8268190396895634,27,0.7731532996160885,116
1800,900.0,1486.886339172111,1.398601587291161,80,0.9160682643955603,25,0.8471642046849692,114
1810,905.0,1408.3705327539735,1.4585261450548654,82,0.916539622838197,25,0.7671960282291295,110
1820,910.0,1439.9632268291907,1.5349628167477265,86,0.9161231203719714,29,0.8229531855783976,116
1830,915.0,1486.251210588555,1.6450007115966836,86,0.9254095105304028,22,0.7987377214790043,110
1840,920.0,1621.349372016942,1.62487984749653,88,0.8139090993790785,20,0.8048342962064607,116
1850,925.0,1554.2508452254806,1.5298577857735627,80,0.8795887614695715,22,0.8173990511199751,120
1860,930.0,1517.3039168211292,1.4242377687739607,82,0.9322613029351615,23,0.8299416649345756,112
1870,935.0,1552.3552938971015,1.3863987447876522,74,0.8602153791744463,24,0.7979242372795126,116
1880,940.0,1605.107543370299,1.353376671264773,72,0.7646233527044918,28,0.8477137896891032,110
1890,945.0,1527.8367815657166,1.369940972945678,74,0.8828192569378073,24,0.8156305163125865,118
1900,950.0,1420.9518600003482,1.460236313858194,72,0.9131275795221908,19,0.7864967013745795,114
