cumulative_wall_seconds,epoch,epoch_wall_seconds,global_step,lr,train_loss_momentum,train_loss_momentum_raw,train_loss_momentum_weighted,train_loss_pbc,train_loss_pbc_raw,train_loss_pbc_weighted,train_momentum_to_supervised_ratio,train_neg_dy_mse_loss,train_physics_to_supervised_ratio,train_short_rollout_failure_rate,train_short_rollout_max_abs_drift_eV,train_short_rollout_mean_abs_drift_eV,train_short_rollout_success_count,train_total_mse_loss,train_total_with_physics,train_y_mse_loss,val_energy_mae,val_energy_rmse,val_force_mae,val_force_rmse,val_neg_dy_l1_loss,val_neg_dy_mse_loss,val_rollout_fail_energy_numerical_blowup_count,val_rollout_fail_exception_count,val_rollout_fail_force_or_energy_numerical_blowup_count,val_rollout_fail_initial_force_or_energy_numerical_blowup_count,val_rollout_fail_no_valid_start_count,val_rollout_fail_position_numerical_blowup_count,val_rollout_failure_rate,val_rollout_median_abs_final_drift_eV,val_rollout_median_max_abs_drift_eV,val_rollout_median_mean_abs_drift_eV,val_rollout_score,val_rollout_success_count,val_total_l1_loss,val_total_mse_loss,val_y_l1_loss,val_y_mse_loss
7756.84035407519,0.0,7756.84035407519,10590,9.999999747378752e-05,6.912383998525229e-10,6.912383998525229e-10,6.912390364960386e-12,0.0,0.0,0.0,1.1964303110517313e-14,582.6603393554688,1.1964303110517313e-14,0.0,16.28125,6.690625190734863,3.0,1229588224.0,1229809024.0,24591751168.0,271.659912109375,271.6693115234375,4.306185245513916,6.040612697601318,4.191903114318848,34.421024322509766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117561.2109375,117577.6015625,16130.5498046875,74919.3515625,6.0,17.578027725219727,3729.82470703125,271.9143981933594,73942.4921875
11668.163283505011,1.0,3911.3229294298217,15885,9.999999747378752e-05,6.64958366147772e-10,6.64958366147772e-10,6.649601442393349e-12,0.0,0.0,0.0,2.1550613737660908e-14,236.48789978027344,2.1550613737660908e-14,0.0,26.4375,9.465624809265137,3.0,3713.31005859375,3713.9296875,69772.921875,10.2119140625,10.62917423248291,7.782472133636475,10.396602630615234,7.763160705566406,107.04711151123047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.71875,72.640625,30.845624923706055,67.16593933105469,6.0,7.885189533233643,107.42233276367188,10.20374870300293,114.55155181884766
15578.74849598715,2.0,3910.5852124821395,21180,9.999999747378752e-05,4.0400782719274275e-10,4.0400782719274275e-10,4.040079035205757e-12,0.0,0.0,0.0,2.5481956226081764e-14,69.77457427978516,2.5481956226081764e-14,0.0,14.46875,9.453125,3.0,1799.859130859375,1800.179443359375,34671.46484375,12.3974609375,12.500530242919922,2.732116222381592,3.8944807052612305,2.669245481491089,14.513279914855957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44973.0625,44980.265625,14750.4296875,37240.5625,6.0,3.16671085357666,21.877824783325195,12.618552207946777,161.80422973632812
19494.069931603968,3.0,3915.3214356168173,26475,9.999999747378752e-05,3.4676983506898296e-10,3.4676983506898296e-10,3.467701169615478e-12,0.0,0.0,0.0,4.443454203759481e-14,65.22154235839844,4.443454203759481e-14,0.0,186316.0625,74644.34375,3.0,1451.026123046875,1450.1390380859375,27781.310546875,7.129150390625,8.618108749389648,12.06630802154541,17.09490966796875,11.63857364654541,268.6475524902344,0.0,0.0,0.0,0.0,0.0,1.0,0.1666666716337204,182795.921875,182795.921875,144692.140625,236098.4375,5.0,11.379776954650879,258.37188720703125,6.4626545906066895,63.133888244628906
23403.91814426612,4.0,3909.848212662153,31770,9.999999747378752e-05,6.215814529753061e-10,6.215814529753061e-10,6.215807816373209e-12,0.0,0.0,0.0,5.775447394634758e-14,85.7680435180664,5.775447394634758e-14,0.0,13.90625,9.337499618530273,3.0,1549.605712890625,1549.63427734375,29362.517578125,0.81787109375,1.0033209323883057,1.5185242891311646,2.154825210571289,1.492327332496643,4.614258766174316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142494.0625,142494.0625,25921.91015625,97168.9453125,6.0,1.4580570459365845,4.43295431137085,0.8069223761558533,0.9881755709648132
27298.11392639531,5.0,3894.195782129187,37065,9.999999747378752e-05,3.6928113344991687e-10,3.6928113344991687e-10,3.692812982486471e-12,0.0,0.0,0.0,4.922716964964047e-14,34.34510803222656,4.922716964964047e-14,0.0,17.3125,12.649999618530273,3.0,1331.313720703125,1331.3677978515625,25973.71484375,87.078369140625,87.0814437866211,1.564822793006897,2.225537061691284,1.5465213060379028,5.033944129943848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.046875,48.0,19.484375,43.484375,6.0,5.822145462036133,383.7795715332031,87.05899810791016,7579.9462890625
31195.20411528414,6.0,3897.090188888833,42360,9.999999747378752e-05,2.905486129467505e-10,2.905486129467505e-10,2.9054872657113817e-12,0.0,0.0,0.0,3.3967847387931724e-14,18.789875030517578,3.3967847387931724e-14,0.0,12.6875,8.837499618530273,3.0,1258.7181396484375,1258.7786865234375,24817.35546875,10.555908203125,10.655531883239746,2.6501665115356445,3.7666077613830566,2.573195695877075,13.761670112609863,0.0,0.0,0.0,0.0,0.0,1.0,0.1666666716337204,26.3125,26.6875,16.966249465942383,38.643333435058594,5.0,2.9649198055267334,18.590803146362305,10.407678604125977,110.34430694580078
35092.42834273307,7.0,3897.2242274489254,47655,9.999999747378752e-05,3.695699857253487e-10,3.695699857253487e-10,3.695688720328771e-12,0.0,0.0,0.0,4.180614459215609e-14,45.84627914428711,4.180614459215609e-14,0.0,12.65625,8.809374809265137,3.0,1613.3824462890625,1613.6796875,31396.5703125,162.75732421875,162.75900268554688,1.3602155447006226,1.9567962884902954,1.3317856788635254,3.7143290042877197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14554.984375,14567.640625,1623.9375,8907.7578125,6.0,9.405230522155762,1328.7591552734375,162.8007049560547,26504.61328125
38986.63191299327,8.0,3894.2035702602006,52950,9.999999747378752e-05,3.3030694845948005e-10,3.3030694845948005e-10,3.3030633350000782e-12,0.0,0.0,0.0,3.8535719889621137e-14,45.790199279785156,3.8535719889621137e-14,0.0,13.84375,7.731249809265137,3.0,1058.0479736328125,1058.224609375,20290.943359375,81.986572265625,81.99063110351562,1.8820189237594604,2.6892988681793213,1.8487986326217651,6.960232257843018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.71875,56.40625,20.385000228881836,48.5881233215332,6.0,5.860135555267334,343.47369384765625,82.0755386352539,6737.2294921875
42860.44397321716,9.0,3873.8120602238923,58245,9.999999747378752e-05,3.519544933272556e-10,3.519544933272556e-10,3.5195453322589554e-12,0.0,0.0,0.0,5.153459243004664e-14,29.62635040283203,5.153459243004664e-14,0.0,42.5,24.606250762939453,3.0,1427.0560302734375,1426.9375,27978.220703125,173.373291015625,173.42816162109375,14.24007797241211,19.44677734375,14.058834075927734,372.51080322265625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200396.78125,200396.78125,112439.7890625,212638.1875,6.0,21.997766494750977,1848.590087890625,172.8374786376953,29894.09375
