step,time_fs,temperature_k,min_dist_O-O,n_below_floor_O-O,min_dist_O-H,n_below_floor_O-H,min_dist_H-H,n_below_floor_H-H
0,0.0,303.80742486120994,2.6029534726513144,0,1.0623895514770993,0,1.3689245149207059,0
10,5.0,620.6439953032334,2.5946910985176084,0,0.869545336987328,1,0.9014726637627302,2
20,10.0,891.7561948235419,2.592008864725015,0,0.6986719190475082,2,1.3533032260109346,0
30,15.0,959.6401900114714,2.5867727509307756,0,0.40599466769564097,3,0.8848831626333247,2
40,20.0,1042.4162532380863,2.588226908076631,0,0.5329645522434637,1,1.1634996899472372,0
50,25.0,971.1458746929039,2.582816464815899,0,0.49505331243647666,2,0.9134854113277255,0
60,30.0,915.6545377870409,2.5409351325288796,0,0.15575433311421627,2,1.0125979515568149,0
70,35.0,1000.7560020695464,2.463569010696191,0,0.7359272135917057,2,0.8030052173568336,2
80,40.0,991.4559313771955,2.367680120427137,0,0.9500376134892191,1,0.7433697630949652,2
90,45.0,1136.393906956683,2.2891521982418275,0,0.8938510894644581,3,0.7936055768564726,4
100,50.0,977.2516371322642,2.208964371585873,0,1.1043004895224013,0,0.4011466267256036,4
110,55.0,1101.454246908324,2.126941785043436,0,0.8383787922960475,1,0.6501100791112082,2
120,60.0,1146.9653881476606,2.045906104363884,0,0.8520743202126339,1,0.9782796537092991,0
130,65.0,1159.4797843015854,1.9738107249492047,0,0.8467683138138274,2,0.8616322792281579,2
140,70.0,1131.239155799372,1.9057681603346794,0,1.026151638828398,0,0.9872314086882956,0
150,75.0,1088.8084867669872,1.8610962696290558,0,0.9577664458613404,1,0.9212741731793871,0
160,80.0,1183.5427249241336,1.7857927141948706,0,0.9086159316050858,1,0.8826128824381904,2
170,85.0,1195.8286418351427,1.7281313713504038,2,0.9462185093867674,2,1.0151042552480483,0
180,90.0,1228.427363836483,1.644083455234079,2,0.8542340204087383,1,0.8656772540071095,2
190,95.0,1201.6708121390934,1.5889445543232008,2,0.8777331944647209,3,0.8953882128023107,2
200,100.0,1288.1823882671197,1.5810020502366398,2,0.9870734533018567,0,0.8039863855360269,2
210,105.0,1308.2559853704217,1.5660731343744108,2,0.8970960088523071,2,0.9595766327905378,0
220,110.0,1338.4200105939535,1.606504948387223,2,0.9336453382564701,1,0.8609723198824116,2
