condition,n_replicates,drift_ev_per_atom_mev_mean,drift_ev_per_atom_mev_std,drift_fraction_pct_mean,drift_fraction_pct_std,plateau_temperature_mean_mean,plateau_temperature_mean_std,plateau_temperature_std_mean,plateau_temperature_std_std
water_absolute,5,-0.00238879257873729,0.017046410202446367,-1.5280589026785651e-06,1.0904591183189158e-05,847.6643368764194,14.880269885216428,33.68539266391352,4.917506143175316
water_absolute+momentum,5,-0.018834901216753984,0.03497390958577049,-1.2048890111072579e-05,2.2373332935778336e-05,994.9372760496643,17.75370239419158,39.049414067580535,2.7074262608507698
