cumulative_wall_seconds,epoch,epoch_wall_seconds,global_step,lr,train_loss_momentum_per_molecule,train_loss_momentum_per_molecule_weighted,train_neg_dy_mse_loss,train_neg_dy_weight,train_total_mse_loss,train_total_with_momentum,train_y_mse_loss,train_y_weight,val_checkpoint_score,val_checkpoint_score_raw,val_neg_dy_l1_loss,val_neg_dy_mse_loss,val_total_l1_loss,val_total_mse_loss,val_y_l1_loss,val_y_mse_loss
1041.2369401399046,0.0,1041.2369401399046,80,9.999999747378752e-05,41.57487487792969,0.41574862599372864,4.3388519287109375,0.949999988079071,38341736.0,38341756.0,766834688.0,0.05000000074505806,inf,27273550.0,1.8453251123428345,7.451380252838135,1169.517822265625,27273550.0,23355.294921875,545470848.0
1558.8783552385867,1.0,517.641415098682,120,9.999999747378752e-05,156.66722106933594,1.5666717290878296,14.640159606933594,0.949999988079071,14588535.0,14588525.0,291770432.0,0.05000000074505806,inf,3523452.5,3.592637777328491,29.085678100585938,423.13580322265625,3523452.75,8394.4560546875,70468496.0
2078.758816925809,2.0,519.8804616872221,160,9.999999747378752e-05,729.7113647460938,7.297122001647949,94.779541015625,0.949999988079071,587572.6875,587579.4375,11749653.0,0.05000000074505806,inf,326.8367919921875,3.8896279335021973,29.958890914916992,7.2802839279174805,326.8368225097656,71.70275115966797,5967.51708984375
2589.9576905537397,3.0,511.1988736279309,200,9.999999747378752e-05,213.13941955566406,2.1313931941986084,19.68372344970703,0.949999988079071,743.5379028320312,745.6691284179688,14496.7666015625,0.05000000074505806,inf,267.63641357421875,2.6669301986694336,14.35771656036377,5.9971699714660645,267.6364440917969,69.271728515625,5079.931640625
3098.409797117114,4.0,508.4521065633744,240,9.999999747378752e-05,111.70126342773438,1.117011547088623,9.946409225463867,0.949999988079071,369.8146057128906,370.9315490722656,7207.3095703125,0.05000000074505806,inf,168.4818878173828,1.8715806007385254,7.829619407653809,4.578483581542969,168.48190307617188,56.009639739990234,3220.875
3612.1528248693794,5.0,513.7430277522653,280,9.999999747378752e-05,94.05906677246094,0.9405913352966309,6.513381481170654,0.949999988079071,76.04177856445312,76.98236846923828,1397.081298828125,0.05000000074505806,inf,163.0768585205078,1.5840681791305542,5.85793399810791,4.289272785186768,163.07687377929688,55.68815994262695,3150.236572265625
4122.71870919317,6.0,510.56588432379067,320,9.999999747378752e-05,80.68009948730469,0.8068013191223145,5.180325508117676,0.949999988079071,300.067626953125,300.8744201660156,5902.92626953125,0.05000000074505806,inf,231.52931213378906,1.42406165599823,5.004588603973389,4.705049514770508,231.52932739257812,67.04381561279297,4535.4990234375
4637.804875228554,7.0,515.0861660353839,360,9.999999747378752e-05,77.23861694335938,0.7723860740661621,4.601402759552002,0.949999988079071,311.4673767089844,312.2399597167969,6141.921875,0.05000000074505806,inf,318.216552734375,1.3261964321136475,4.363743782043457,5.209951400756836,318.216552734375,79.00129699707031,6281.41943359375
5148.119631942362,8.0,510.3147567138076,400,9.999999747378752e-05,73.52716827392578,0.7352707982063293,4.0177717208862305,0.949999988079071,315.3882141113281,316.1236572265625,6231.42626953125,0.05000000074505806,inf,20.556928634643555,1.2310924530029297,3.921807289123535,2.0403802394866943,20.556928634643555,17.416851043701172,336.62420654296875
5665.612161805853,9.0,517.4925298634917,440,9.999999747378752e-05,68.1597671508789,0.6815977692604065,3.7002549171447754,0.949999988079071,299.56256103515625,300.24395751953125,5920.94580078125,0.05000000074505806,inf,190.0919189453125,1.154029369354248,3.4871418476104736,4.141676902770996,190.0919189453125,60.906986236572266,3735.58251953125
6182.0084100198,10.0,516.3962482139468,480,9.999999747378752e-05,65.69595336914062,0.6569599509239197,3.3387041091918945,0.949999988079071,302.98883056640625,303.6457824707031,5996.34130859375,0.05000000074505806,inf,159.8880615234375,1.0891456604003906,3.1845641136169434,3.8255584239959717,159.8880615234375,55.81739807128906,3137.254638671875
6690.9597390871495,11.0,508.95132906734943,520,9.999999747378752e-05,62.59867477416992,0.6259865164756775,3.0808043479919434,0.949999988079071,314.4111022949219,315.03704833984375,6229.6875,0.05000000074505806,inf,741.044189453125,1.0564930438995361,2.9919235706329346,7.075091361999512,741.044189453125,121.42845153808594,14764.037109375
7203.609280552715,12.0,512.6495414655656,560,9.999999747378752e-05,61.051639556884766,0.6105154156684875,2.916862726211548,0.949999988079071,545.3377075195312,545.9486083984375,10851.3349609375,0.05000000074505806,inf,18.547807693481445,1.016527771949768,2.808248281478882,1.745487928390503,18.547807693481445,15.59572696685791,317.59942626953125
7707.199156109244,13.0,503.58987555652857,600,9.999999747378752e-05,56.91936111450195,0.569193959236145,2.6836740970611572,0.949999988079071,579.5523071289062,580.1213989257812,11540.056640625,0.05000000074505806,inf,41.649932861328125,0.9865502715110779,2.611088275909424,2.3205831050872803,41.649932861328125,27.667205810546875,783.3880004882812
8222.349643902853,14.0,515.1504877936095,640,9.999999747378752e-05,56.482242584228516,0.5648233294487,2.5201776027679443,0.949999988079071,425.3894348144531,425.95477294921875,8459.90625,0.05000000074505806,inf,218.9419403076172,0.9279212951660156,2.421898603439331,4.165284633636475,218.9419708251953,65.67518615722656,4332.82275390625
8732.39661754854,15.0,510.0469736456871,680,9.999999747378752e-05,56.398162841796875,0.5639822483062744,2.4124808311462402,0.949999988079071,120.57723236083984,121.14125061035156,2365.70751953125,0.05000000074505806,inf,3.814727783203125,0.9092497229576111,2.335939407348633,1.0986658334732056,3.814727783203125,4.697572708129883,31.91170883178711
9243.92455599457,16.0,511.52793844603,720,9.999999747378752e-05,56.20887756347656,0.5620883107185364,2.32072377204895,0.949999988079071,115.2853775024414,115.84751892089844,2261.613525390625,0.05000000074505806,inf,286.9990539550781,0.8926679491996765,2.2756001949310303,4.616699695587158,286.9990234375,75.37329864501953,5696.744140625
9752.334994802251,17.0,508.4104388076812,760,9.999999747378752e-05,54.40261459350586,0.544026255607605,2.2355008125305176,0.949999988079071,129.55862426757812,130.1027069091797,2548.69775390625,0.05000000074505806,inf,163.5846405029297,0.8642597198486328,2.137545347213745,3.657043695449829,163.5846405029297,56.719940185546875,3231.079345703125
10264.506841538474,18.0,512.1718467362225,800,9.999999747378752e-05,56.42995071411133,0.5643001198768616,2.1372756958007812,0.949999988079071,106.88478088378906,107.44894409179688,2097.08740234375,0.05000000074505806,inf,197.55722045898438,0.8289541006088257,2.002032995223999,3.908271312713623,197.5572052001953,62.41530227661133,3913.105712890625
10769.309941787273,19.0,504.8031002487987,840,9.999999747378752e-05,54.5401496887207,0.5454015135765076,2.0246448516845703,0.949999988079071,421.1697998046875,421.7152099609375,8384.927734375,0.05000000074505806,inf,184.28668212890625,0.8020384907722473,1.9115312099456787,3.7758004665374756,184.2866668701172,60.277278900146484,3649.41455078125
11284.04091178067,20.0,514.7309699933976,880,9.999999747378752e-05,53.05674362182617,0.5305671691894531,1.955357551574707,0.949999988079071,129.45855712890625,129.9891357421875,2552.019287109375,0.05000000074505806,inf,114.04857635498047,0.8036702871322632,1.867987036705017,3.115553379058838,114.04856872558594,47.04133224487305,2245.479736328125
