epoch,lr,train_loss_momentum,train_loss_nve,train_loss_pbc,train_neg_dy_mse_loss,train_nve_weight_effective,train_total_mse_loss,train_total_with_physics,train_y_mse_loss,val_neg_dy_l1_loss,val_neg_dy_mse_loss,val_total_l1_loss,val_total_mse_loss,val_y_l1_loss,val_y_mse_loss
0,,,,,,,,,,,,,,,
0.0,1.0994335752911866e-05,8.945392712157718e-13,0.0,0.0,746.2296752929688,0.0,8073627648.0,8073689600.0,161472544768.0,19.889863967895508,716.5374755859375,19660.201171875,7715618816.0,392826.09375,154312343552.0
1.0,1.0994335752911866e-05,7.798043894641227e-13,8.139409963083336e-14,0.0,755.6832885742188,0.0035389340482652187,6862927360.0,6863140864.0,137258532864.0,19.88519287109375,716.285888671875,16893.138671875,5694806016.0,337484.96875,113896112128.0
2.0,1.0994335752911866e-05,2.4132189302417117e-12,9.395725842319125e-14,0.0,753.0011596679688,0.0070778680965304375,3943447040.0,3943794944.0,78868922368.0,19.86332893371582,725.3015747070312,10098.732421875,2032073216.0,201597.25,40641445888.0
3.0,1.0994335752911866e-05,2.684532318664168e-10,5.436292149947619e-13,0.0,632.6876220703125,0.010616520419716835,619224832.0,619337088.0,12384483328.0,4.999271392822266,79.0372543334961,5.224303245544434,80.01048278808594,9.499911308288574,98.50196838378906
4.0,1.0994335752911866e-05,1.6104235722735893e-09,2.875821109027399e-12,0.0,27.857324600219727,0.010616520419716835,43.5989990234375,43.59823989868164,342.6907958984375,2.8321430683135986,29.46816062927246,3.73401141166687,49.95326232910156,20.86951446533203,439.1700439453125
5.0,1.0994335752911866e-05,1.4795068503659081e-09,3.316718861362533e-12,0.0,17.955698013305664,0.010616520419716835,33.5308952331543,33.53204345703125,329.45965576171875,2.3417510986328125,15.616599082946777,2.852780342102051,22.855365753173828,12.562332153320312,160.39193725585938
6.0,1.0994335752911866e-05,1.3882597293957133e-09,3.0542443574255174e-12,0.0,17.330408096313477,0.010616520419716835,30.867538452148438,30.86853790283203,288.072998046875,2.1710851192474365,13.502954483032227,2.6987991333007812,21.04140281677246,12.725369453430176,164.2718963623047
7.0,1.0994335752911866e-05,1.366535329339058e-09,3.1920601144957983e-12,0.0,7.6747517585754395,0.010616520419716835,10.620718955993652,10.62081527709961,66.59410858154297,1.8588608503341675,10.934805870056152,1.9186887741088867,10.936385154724121,3.055422067642212,10.966376304626465
8.0,1.0994335752911866e-05,1.333144039605827e-09,3.565162704985414e-12,0.0,5.721493721008301,0.010616520419716835,9.069963455200195,9.070013046264648,72.69087219238281,1.8083741664886475,9.567177772521973,2.2582004070281982,14.984796524047852,10.804896354675293,117.91954040527344
9.0,1.0994335752911866e-05,1.2816699923590136e-09,3.114195967074407e-12,0.0,13.06589412689209,0.010616520419716835,24.338043212890625,24.34126853942871,238.50888061523438,1.5805097818374634,7.117042064666748,2.268195152282715,18.57076644897461,15.334214210510254,236.19151306152344
10.0,1.0994335752911866e-05,1.2557997974838031e-09,3.0812505324995243e-12,0.0,5.693092346191406,0.010616520419716835,9.916590690612793,9.914990425109863,90.16304779052734,1.5055418014526367,6.6137495040893555,2.43615460395813,26.565229415893555,20.117795944213867,405.643310546875
11.0,1.0994335752911866e-05,1.2041710961696594e-09,2.7397151387831276e-12,0.0,7.722409248352051,0.010616520419716835,16.802757263183594,16.80489730834961,189.329345703125,1.4194821119308472,5.7429375648498535,1.7652794122695923,8.969099998474121,8.335431098937988,70.26616668701172
12.0,1.0994335752911866e-05,1.1818701572963164e-09,3.149830439877488e-12,0.0,7.870441913604736,0.010616520419716835,17.277809143066406,17.27728843688965,196.01780700683594,1.4234967231750488,5.5609307289123535,1.4302881956100464,5.434134006500244,1.5593268871307373,3.0250020027160645
13.0,1.0994335752911866e-05,1.1293811441603907e-09,3.1728764580962743e-12,0.0,5.335987567901611,0.010616520419716835,10.81497859954834,10.816688537597656,114.9157943725586,1.3118033409118652,4.620656490325928,1.6658790111541748,7.945979118347168,8.393315315246582,71.12712097167969
14.0,1.0994335752911866e-05,1.104551228259254e-09,3.2245258980295732e-12,0.0,7.615400314331055,0.010616520419716835,14.524888038635254,14.525726318359375,145.8051300048828,1.2649003267288208,4.127388000488281,1.6105703115463257,7.29728364944458,8.178296089172363,67.52528381347656
15.0,1.0994335752911866e-05,1.0844264375364787e-09,3.182592861125655e-12,0.0,4.431782245635986,0.010616520419716835,8.426960945129395,8.427563667297363,84.33538055419922,1.6313430070877075,6.108913898468018,2.165924072265625,13.434465408325195,12.32296371459961,152.6199493408203
16.0,1.0994335752911866e-05,1.0399688887829939e-09,3.076178201055768e-12,0.0,3.977107048034668,0.010616520419716835,9.489505767822266,9.490196228027344,114.22505950927734,1.2829843759536743,3.850827217102051,1.3664231300354004,4.124118804931641,2.9517595767974854,9.316665649414062
17.0,1.0994335752911866e-05,1.0174739939472488e-09,3.527013099982601e-12,0.0,7.614499568939209,0.010616520419716835,18.02873420715332,18.022781372070312,215.89920043945312,2.200963020324707,9.614352226257324,2.793789863586426,19.078142166137695,14.057496070861816,198.89015197753906
18.0,1.0994335752911866e-05,1.0006032669096498e-09,2.9337138187507383e-12,0.0,6.812065601348877,0.010616520419716835,18.01657485961914,18.017805099487305,230.9022674560547,1.231269359588623,3.686976194381714,1.4385117292404175,4.975030422210693,5.376119613647461,29.448057174682617
