condition,n_replicates,drift_ev_per_atom_mev_mean,drift_ev_per_atom_mev_std,drift_fraction_pct_mean,drift_fraction_pct_std,plateau_temperature_mean_mean,plateau_temperature_mean_std,plateau_temperature_std_mean,plateau_temperature_std_std
after_finetune,5,-0.025638398479562362,0.03453449056843656,-1.640204900560583e-05,2.2093353214146933e-05,768.2026904785916,19.002197858531936,29.6297183830931,2.107265874821467
before_finetune,5,0.07750325213843703,0.1891745836011717,4.958183396950936e-05,0.00012102226843262097,772.1278374013576,20.163898767342978,28.59435110255661,1.6358314345605462
