epoch,lr,train_loss_momentum,train_loss_nve,train_loss_pbc,train_neg_dy_mse_loss,train_nve_weight_effective,train_total_mse_loss,train_total_with_physics,train_y_mse_loss,val_neg_dy_l1_loss,val_neg_dy_mse_loss,val_total_l1_loss,val_total_mse_loss,val_y_l1_loss,val_y_mse_loss
0,,,,,,,,,,,,,,,
0.0,9.749094169819728e-05,1.5694930164539267e-12,0.0,0.0,725.821044921875,0.0,7349450240.0,7349456384.0,146988990464.0,18.880218505859375,643.8776245117188,16569.6171875,5479161856.0,331033.5625,109583237120.0
1.0,9.749094169819728e-05,3.280941074379484e-10,3.1287862925499788e-12,0.0,779.6610717773438,0.01155085302889347,2239910656.0,2239910144.0,44798197760.0,45.997676849365234,3868.26318359375,59.29530715942383,8565.2890625,311.95037841796875,97808.7890625
2.0,9.749094169819728e-05,1.2542934468839917e-09,4.008603778776765e-12,0.0,477.91619873046875,0.02310170605778694,3056.834228515625,3056.83447265625,52056.27734375,6.802463054656982,88.25296020507812,8.309272766113281,152.733154296875,36.93864822387695,1377.8564453125
