step,time_fs,temperature_k,min_dist_O-O,n_below_floor_O-O,min_dist_O-H,n_below_floor_O-H,min_dist_H-H,n_below_floor_H-H
0,0.0,303.80742486120994,2.5252031069184486,0,1.5460211791588498,7,1.215087673273497,22
10,5.0,598.8773589063861,2.5296317185855255,0,1.4678021311139478,4,1.254532332158837,26
20,10.0,680.1479480746945,2.539830091501581,0,1.5632191795805768,6,1.3262515662239358,8
30,15.0,728.0173708549768,2.504760082557262,2,1.5908180468147985,5,1.248253155396039,22
40,20.0,703.7349812431135,2.4607695053142256,2,1.6156438091614371,2,1.067345797549655,22
50,25.0,684.269306645324,2.434203305741474,8,1.5236504707850573,3,0.9149255824815502,16
60,30.0,772.4625104445116,2.389884807749108,14,1.5218697708343711,4,1.0355307950996238,16
70,35.0,757.1243200512943,2.2786373529246964,20,1.4545016840709015,10,1.0106227958286842,26
80,40.0,747.9152965656807,2.1933829466917354,28,1.3598616748913661,11,0.9778510695600213,16
90,45.0,770.1135353434362,2.116673369016537,26,1.3972244638029523,11,0.8913300292354562,32
100,50.0,788.1213168641434,2.0584873473249488,30,1.4049666391597955,9,0.9314633319662168,22
110,55.0,785.8031738332136,2.020899480606931,28,1.4290536417583568,13,1.066106739331999,34
120,60.0,776.8585289617043,1.9972209990358918,32,1.250668990730758,13,0.869002008515327,26
130,65.0,787.2127568724424,2.0226778303855095,36,1.3828177247694555,10,1.1539400449838308,36
140,70.0,763.6899424532054,2.0414435460649916,36,1.4811184301089468,14,1.294203366403296,20
150,75.0,765.6705377377526,2.0907406541855638,40,1.4488722835603143,13,1.2573900854603868,20
160,80.0,710.9073211326638,2.1501703628574638,40,1.4199738485185778,9,1.2226910756757372,30
170,85.0,712.3483535790467,2.204065965349651,38,1.3754502864873925,7,1.2665562384740074,32
180,90.0,690.9219797669853,2.20723339072542,40,1.3839913143554954,7,1.2978346125657048,20
190,95.0,736.4464802081135,2.2132435402496737,40,1.3825168041701679,10,0.9679390991332577,24
200,100.0,779.5494631717706,2.222361397913237,42,1.470175910986576,8,1.0355530155361752,34
210,105.0,768.8877664658612,2.251616723924947,44,1.4559178962818629,15,0.9842759702094751,30
220,110.0,842.6361417527074,2.2331623306810306,42,1.4153564644711951,9,1.2714872265985349,20
230,115.0,784.5743189191469,2.1914077782353547,42,1.4510036139080287,13,1.19919679420062,8
240,120.0,801.1280553578009,2.1583489284761757,40,1.4760434213068672,9,1.263212483506522,24
250,125.0,722.3233391149136,2.126361493267654,38,1.4536825169907888,7,1.1813867817633534,32
260,130.0,773.1774618224555,2.0922903621784235,34,1.4519838011222672,6,0.9189490270975594,24
270,135.0,749.3328959081267,2.084910384275626,34,1.5426438295039715,9,1.0052184924622067,22
280,140.0,720.4092909479091,2.0822436736204057,34,1.3895961946563422,11,0.9331035669292621,28
290,145.0,706.9998346207395,2.0795585566966803,34,1.4196847117606017,7,0.8783932780209125,28
300,150.0,749.3606037461177,2.0612602667430884,32,1.285176806959618,6,0.9736602979265524,36
310,155.0,751.9355781462543,2.0494719972769317,32,1.3738025493058597,8,0.9203641877431907,30
320,160.0,750.0438426563678,2.0674035658116736,36,1.3596654403947128,10,0.9824946101310257,22
330,165.0,768.0569474849428,2.0665853419450917,36,1.4834911187037354,9,0.8566723204207681,32
340,170.0,768.7545136540173,2.0908437559063624,40,1.4681574403877966,6,0.913936631186974,36
350,175.0,739.8243487711858,2.110471653277633,38,1.5196467784685723,8,0.9181658627658389,24
360,180.0,776.2614116079402,2.106116260153983,36,1.4829708640630677,9,1.012102756908605,38
370,185.0,727.0292064317908,2.060728976488718,34,1.3445234757238407,9,0.8901943887136387,32
380,190.0,767.9591691733168,2.0343357615869593,32,1.3376218764207566,6,0.9193390006576398,54
390,195.0,736.0588002600489,2.0319024795254585,34,1.3454941489839138,12,1.004857828962666,36
400,200.0,802.2275916501911,2.0446827511044363,32,1.3039596801500877,8,0.8920976265862623,34
410,205.0,764.1311341629853,2.0669645358968043,34,1.3586836612382212,8,0.8814847949326717,36
420,210.0,795.9330344299457,2.0693117008835116,38,1.3615369879483972,9,1.015646913985741,36
430,215.0,771.2954390054582,2.04519591266964,38,1.4328245991809256,10,0.8633650976004548,32
440,220.0,802.3954735283053,2.0227249416395057,40,1.4659084247967746,8,0.9453848494427284,22
450,225.0,734.390864796178,2.0185025940589583,40,1.5134782526960124,7,0.9764903545938084,34
460,230.0,773.5106586860306,2.0354976295135296,44,1.3961038197878202,12,0.8544216818064685,44
470,235.0,751.6220688891804,2.0766286691451183,40,1.512528586382918,13,0.9613532164954107,28
480,240.0,763.6561722821274,2.102728156243521,42,1.3622684816984465,11,0.9243711739626453,28
490,245.0,704.2965858228439,2.1008984247203903,42,1.4684150713023405,9,0.9246266100381731,30
500,250.0,720.6353777584061,2.108219970104969,50,1.4307407810791366,7,0.9328164991520622,42
510,255.0,718.9157227587389,2.125344842897309,50,1.4424864344068773,9,0.9021955743256039,26
520,260.0,756.0160819281122,2.1001738214742396,48,1.4551039178364231,10,0.9868481199665083,24
530,265.0,687.6080685169993,2.0413610618702847,50,1.3678257874803461,10,0.9429971019578651,34
540,270.0,749.2500774300107,2.000524783824883,42,1.41846955691359,8,0.8791626128200148,38
550,275.0,734.5187175018912,1.9451684991460818,42,1.3024464853528601,12,0.8840869895410606,26
560,280.0,742.8331458237619,1.881749391171815,38,1.348511986759941,9,0.9732232753674979,34
570,285.0,738.5484083236084,1.8235425128348988,32,1.269384257982098,7,0.9649596211214784,40
580,290.0,776.9392163242143,1.8074466836190823,34,1.449054924659278,11,0.9142436805878954,38
590,295.0,770.5419163351498,1.7551085530550734,30,1.459511752993937,7,0.9362264110857953,26
600,300.0,740.6509675016058,1.7237772734939427,28,1.5103627869318486,7,0.9844185595679502,34
610,305.0,745.9287154126486,1.7049888841377971,28,1.4409661573137142,7,0.8845598251367094,34
620,310.0,760.3009698124193,1.687497287306248,28,1.518646854514893,4,0.8918651001088791,44
630,315.0,736.9349462264984,1.6795974064968842,26,1.442999483845724,7,0.9510134118480282,22
640,320.0,735.885946439244,1.66200392294895,26,1.3267554564023345,7,0.9479786522364609,36
650,325.0,668.7594433200575,1.664545527141917,24,1.3961399236629581,6,0.9117005949513333,20
660,330.0,766.1398107755329,1.6704148109601626,30,1.333777056038826,4,0.905863611899515,52
670,335.0,659.7749228712332,1.6987098566129595,30,1.180508175463339,5,1.020951498180269,22
680,340.0,731.2879732517215,1.7437295145427532,28,1.3350447028295627,5,0.9022924219299021,38
690,345.0,704.1215920717043,1.808740128721319,30,1.3603000058359074,7,0.8694633162504899,28
700,350.0,778.6798793056204,1.8122819088216333,30,1.2833965575267159,7,0.9854659858297673,28
710,355.0,763.5111014922991,1.8043289704830383,34,1.358306223686946,9,1.0256310299414122,34
720,360.0,711.5581568095049,1.790117241206408,40,1.3435985294841977,9,0.9059121456015814,32
730,365.0,692.6770329861725,1.7718675801889037,40,1.2766278096346482,9,1.0091818988497008,38
740,370.0,700.1670287481486,1.7604108013249196,46,1.3752520195403597,11,0.9788316732411964,36
750,375.0,725.4835516218344,1.760651590330917,48,1.4136501994364716,8,0.9038562297080017,34
760,380.0,760.2873770173528,1.7659395946433136,50,1.4948040045680084,10,0.9931938767088582,36
770,385.0,797.3267694614052,1.771812931159391,46,1.4081188386828682,9,0.9267269497805123,30
780,390.0,777.0924368511886,1.7635220268315324,48,1.40663013251226,11,0.9480683507602607,34
790,395.0,705.156074892875,1.7443564226835495,44,1.4034072090112368,10,0.9097179081118669,34
800,400.0,732.1283306925426,1.713239758568279,42,1.4181935976435351,13,0.875958771940683,34
810,405.0,735.7903212051979,1.681240377311718,46,1.3502393704610782,12,0.851291281172318,38
820,410.0,769.0703018946646,1.6565798308520319,44,1.339277640827655,11,0.926417344845986,38
830,415.0,760.9606993421309,1.6491988246923839,42,1.3624571434680686,14,0.9142541274755142,38
840,420.0,715.307431400112,1.6615008705038175,42,1.4299464355292786,10,0.8916381294287586,34
850,425.0,761.9515565625118,1.6682858866673305,42,1.4462484272166591,10,0.9584272904141818,32
860,430.0,742.9047134310807,1.6924660710834762,46,1.3808241680258555,11,0.9366199253587185,30
870,435.0,746.4368892926467,1.7131254755795329,46,1.4411961763318373,11,0.914141407366701,36
880,440.0,710.4818077662859,1.7378286384532453,46,1.5034035569382662,9,0.9595246255922104,42
890,445.0,732.6314961865629,1.7635908892104322,48,1.4040906288270072,8,0.9322350006165998,32
900,450.0,760.2403995418547,1.7847413108032095,46,1.400990903474132,6,0.9483152411131496,28
910,455.0,708.1724435639078,1.7907143601647646,42,1.359717694537904,10,0.8938122963224503,40
920,460.0,751.1012913417677,1.7928273465442899,40,1.3327665359265048,9,0.8648226028796876,38
930,465.0,683.2745112809141,1.7956041449788933,44,1.2985673554234731,10,1.0343946855597768,34
940,470.0,672.8957675835921,1.8271724852274458,46,1.3174947053420734,11,0.9701742333983705,36
950,475.0,705.0347030627768,1.833110466879672,52,1.4014846699559464,11,0.9945703589046038,32
960,480.0,742.8389343792894,1.8211400620933653,50,1.446787639699374,10,0.9422405936575934,30
970,485.0,737.3418927829964,1.7735636843465907,52,1.41061855057523,6,0.8575381404161838,28
980,490.0,717.6536805981042,1.7540546907508048,52,1.4035392625080472,5,0.9102079171951292,38
990,495.0,726.350619128312,1.7532212956848918,44,1.3251584654612154,8,0.9679776224748038,28
1000,500.0,790.4597142377387,1.7564761923371963,40,1.4569645337104484,7,0.9081189275598861,26
1010,505.0,724.8296177784459,1.7378841754234582,44,1.3574172222998908,5,0.9405295064352246,38
1020,510.0,710.6746890646181,1.7074393284072944,40,1.3302624730874109,4,0.9221543231646274,40
1030,515.0,766.3101465660831,1.6722367273868126,38,1.422772392810218,3,1.003518909325534,30
