step,time_fs,temperature_k,min_dist_O-O,n_below_floor_O-O,min_dist_O-H,n_below_floor_O-H,min_dist_H-H,n_below_floor_H-H
0,0.0,303.80742486120994,2.5252031069184486,0,1.5460211791588498,0,1.840499128137991,0
10,5.0,526.1479861223519,2.524276268680589,0,1.4008646301461216,0,1.7660300874906367,0
20,10.0,582.377137549305,2.5230601408530933,0,1.5514966596414181,0,1.7237568269492463,0
30,15.0,676.5539888212745,2.4766344996411562,0,1.4876253467867673,0,1.8000368271633713,0
40,20.0,696.9303855622987,2.4171102129684647,0,1.5004715846243621,0,1.7905776228709105,0
50,25.0,703.1160395478919,2.3540120047456057,0,1.4856273405820142,0,1.6652375051056363,0
60,30.0,707.5048736577721,2.2904420983415936,0,1.4884942236917884,0,1.5181405994352701,0
70,35.0,722.7049772214631,2.1833323439376575,0,1.3033037820748576,0,1.4080684887836892,0
80,40.0,729.8721050726701,2.0722798330373244,0,1.320662367498195,0,1.5439896076383801,0
90,45.0,723.6912626447365,1.9915989313384934,0,1.249602592722187,0,1.447694864773526,0
100,50.0,726.9049513942509,1.927556216639877,0,1.271903482344565,0,1.2886058292301426,0
110,55.0,700.5860001863283,1.8708168350114955,0,1.2552467874068138,0,1.2173203554978513,0
120,60.0,742.2648679128101,1.8153332525915848,0,1.027526460166975,0,1.2295063998415856,0
130,65.0,734.3736752491228,1.7617641816553484,2,0.9574732285792508,1,1.2664210253176196,0
140,70.0,706.647535080815,1.6844772728757498,2,1.1214993664272048,0,1.4338729605387364,0
150,75.0,744.6903578934689,1.609579176378648,2,1.0808774094735942,0,1.4354735194186183,0
160,80.0,796.1656970610503,1.51029890824837,4,1.142848062831732,0,1.2999822537333439,0
170,85.0,787.6778529196885,1.4182563968172648,4,0.9528582343873966,1,1.3203976245284428,0
180,90.0,779.2673380556085,1.3198881540947736,4,1.0451246673984549,0,1.4318228842553147,0
190,95.0,750.924170749335,1.2442247450207227,4,1.0769198334458379,0,1.2410426510607315,0
200,100.0,778.4524622610027,1.23796531519146,4,0.9733491075753051,1,1.1993340422563725,0
210,105.0,735.0726893150497,1.2711273948966577,4,0.9183442321967532,1,0.9304417519258155,0
220,110.0,743.2602212881435,1.3523262732396635,4,1.0174273470495656,0,0.9283706690851753,0
230,115.0,770.9368742191699,1.4470666542300823,4,0.9830083027483301,0,0.9927578310840438,0
240,120.0,718.0854978115638,1.4854870098464985,4,0.9625197348801512,1,0.9216100997964461,0
250,125.0,781.0733937047967,1.4749703764011093,4,1.01778830383076,0,0.9575232500518271,0
260,130.0,754.1452509145939,1.4512915400471647,4,0.8918781531879588,1,0.984617455268095,0
270,135.0,776.942176052684,1.4112018317673922,4,1.0718727465227373,0,0.8384617410248615,2
280,140.0,756.5493709482313,1.3402744844836956,4,1.1679923784517183,0,1.0725278106052902,0
290,145.0,802.188024288694,1.2692555131523826,4,1.0235489452549,0,0.86756656262109,2
300,150.0,733.8937570139088,1.2105787533634622,4,0.935906134984024,1,1.1176300965881518,0
310,155.0,785.5105966268555,1.1318401741224906,4,0.9517856210882543,1,1.0272971799004436,0
320,160.0,741.2819961408387,1.015900045106658,4,0.9622021151198122,1,0.9017537869183838,2
330,165.0,750.7674457474438,0.9252694034992314,4,0.9386119286245649,1,0.9321117233902796,0
340,170.0,739.3576038823463,0.912727151194211,4,0.9533808949278928,2,0.9298322083894144,0
350,175.0,777.1085479905825,0.9686596982526261,4,1.0108323997577087,0,0.9797036019066568,0
360,180.0,754.9594390965667,1.0388223009659618,4,0.9260187600872445,1,0.9332540320072708,0
370,185.0,783.1877245454202,1.08657602624802,4,0.99528181319198,0,0.8839985350168542,2
380,190.0,757.8125342720963,1.084778036451183,4,0.8806654811481118,1,0.9837238771625365,0
390,195.0,769.9405843029149,1.0292861820065022,4,0.9740868365863787,1,0.8319158023250318,4
400,200.0,746.817730760528,0.9446938379776776,4,0.9788855289086426,0,1.0530157018727158,0
410,205.0,755.1898198165602,0.9268355071329537,4,0.9135708666867626,2,0.8162265047531233,2
420,210.0,767.6167102477581,0.9677523391600947,4,0.928175390637559,1,0.9726075296710145,0
430,215.0,807.3291025508756,0.998358194937016,4,0.929523076047263,2,0.946539185148159,0
440,220.0,773.6030317008606,0.979858194340478,4,0.969098639133478,2,0.9394331811227393,0
450,225.0,768.4937102229597,0.8995318260096593,4,0.9627089838407183,1,0.9468382126497227,0
460,230.0,838.901591576571,1.0179498860371032,4,0.9369706107271012,2,0.9312700410559477,0
470,235.0,824.5411993879121,1.0316223455736082,4,0.9895893760718513,0,1.1112004420394483,0
480,240.0,818.4033644468727,1.0016885908511528,4,0.910339809575314,3,0.8389784608782337,4
490,245.0,795.2055340366431,0.9076563660651876,4,0.9272680660350054,1,1.0237295156384236,0
500,250.0,756.264527664313,0.8982399599115994,4,0.9335810430751786,2,0.8705496719813193,2
510,255.0,801.2570261092969,0.9980848383742909,4,1.0137476362270899,0,0.913869826362163,0
520,260.0,758.0551068697223,1.0117921628092736,4,0.8769906521233064,2,0.9286391035349969,0
530,265.0,758.7823297831223,0.9727237712943557,4,0.984470227977758,0,0.9507779076108568,0
540,270.0,785.2003845703176,0.979616437031271,4,0.9134210526804559,1,0.9749882518611178,0
550,275.0,793.4520888255702,1.0046758702564131,4,0.8863377636225171,2,0.9577505326779552,0
560,280.0,771.9201144546429,0.9831986526746656,4,0.9485809408652579,1,0.889292904109164,2
570,285.0,783.6784196397125,0.9615867968173137,4,0.8751896866462352,2,1.0454752167998702,0
580,290.0,882.7483276423764,0.9077420039498576,4,0.9186281108271845,2,0.8882530337625029,4
590,295.0,831.6341234412574,0.9479931086871283,4,0.9736767650335683,1,0.9197249528479559,0
600,300.0,873.4482509681503,0.9148978027174479,4,0.8984311765101546,4,0.9285515646519118,0
610,305.0,852.9703661066949,0.9444747230364533,4,0.9069279357500362,2,0.9084488390934916,0
620,310.0,855.0483835900725,1.0109465878546533,4,0.8855073062726384,2,0.9797082638550664,0
630,315.0,841.4655105460264,1.0247883331170793,4,0.9117790968978567,2,0.946863293239782,0
640,320.0,882.2170364695222,1.0136039192839268,4,0.8895743583596939,3,0.9412981030805065,0
650,325.0,818.5336581599007,0.9706604741609152,4,0.9248789706201301,3,0.9924340196877108,0
660,330.0,794.8370064477377,0.9664999295512794,4,0.9046625372408248,2,0.9486502159495576,0
670,335.0,813.6957333994671,0.9713654839467748,4,0.8600382079044047,3,0.9763634238584024,0
680,340.0,823.6320522723477,0.940084556332379,4,1.003766224335225,0,0.97935089473296,0
690,345.0,873.8367113171531,0.9468882409022334,4,0.8742232526302578,2,0.9008810108738476,2
700,350.0,778.7189021719771,1.0262786516475266,4,0.8869608346497347,2,0.9794969416120997,0
710,355.0,825.1614788412661,0.9605270446902285,4,0.9267900206225289,2,0.9048375111563914,2
720,360.0,748.9839580298554,0.9404236883159962,4,0.9114689366151836,2,0.9669840037422491,0
730,365.0,809.9593722498405,0.9601560166655699,4,0.9038700549633858,3,0.9729629005037965,0
740,370.0,756.3026628725996,0.9116029582452995,4,0.9787629080394249,0,0.8683444753863083,4
750,375.0,758.0880713736997,0.9824184942883653,4,0.8909281504072823,4,1.0375195659115426,0
760,380.0,769.3942162052657,0.9662568356986131,4,0.93922193179203,2,0.8665843164305382,2
770,385.0,779.2500155843976,0.9532538962789511,4,0.9162587306410646,4,0.9426947284086556,0
780,390.0,807.4827096121421,0.9869971888579193,6,0.9479245856848341,2,0.9921999854538989,0
790,395.0,791.9089897892267,0.9104506624129678,6,0.9228165579516676,2,0.9015595462442084,2
800,400.0,749.578345431161,0.9303990613663417,6,0.8929639122571739,4,0.9269970390656055,0
810,405.0,823.4800271633281,0.961954634959172,6,0.9204332654395408,3,0.9779267298851754,0
820,410.0,839.2918248016178,0.938922490764504,6,0.9631564641059568,1,0.9789238636437165,0
830,415.0,802.4771535298296,0.9692513176877288,6,0.888034010771955,3,0.9195532584120034,0
840,420.0,800.7706597500468,0.9256980527115009,6,0.8873868221810937,1,0.9480925731988655,0
850,425.0,752.42220426208,0.855729906797786,6,0.8949833017389586,4,0.9049789761346176,2
860,430.0,769.8404215080577,0.8609616857968276,6,0.9290668758272205,3,0.9521583716788189,0
870,435.0,801.2008533990567,0.9806290213117336,6,0.897015073747948,3,0.8543155332670604,2
880,440.0,853.9118158093914,0.9717110945530271,6,0.9211640162372472,3,0.9562121521447577,0
890,445.0,789.8821003182653,0.8956356607272365,6,0.9339908846481388,6,1.0182453200573611,0
900,450.0,777.0079620442785,0.9241266166627471,6,0.9518663023971033,3,0.8915271907223483,2
910,455.0,754.8577400985757,0.970031267908282,6,0.9454063608659474,2,1.019788650346058,0
920,460.0,805.9147945626935,1.0081343167356034,6,0.929260069204302,5,0.8396349694102221,2
930,465.0,784.5386918777899,0.9992132307049919,6,0.9629612070932778,3,1.029420497618978,0
940,470.0,794.201121820123,0.9761942763470678,6,0.9203277897743831,5,0.8931048944056729,2
950,475.0,801.7841100396389,0.9557168800979619,6,0.9106824749535208,4,0.9702461349735646,0
960,480.0,788.4627078251901,0.921379416277056,6,0.9231889027784835,5,0.8855350563296953,2
970,485.0,795.7763322098987,0.9286695073813954,6,0.9088217195986418,3,0.9465584005531114,0
980,490.0,839.842187152333,0.8498713568197976,8,0.9266135021087638,2,0.9880867736877315,0
990,495.0,820.0253903297071,0.9131198956874212,8,0.9035158879056269,3,0.8807878474482018,2
1000,500.0,770.2050207332821,0.9448785637962281,8,1.0091999244161969,0,0.926623312807112,0
1010,505.0,799.2709491461349,1.0175538951413259,8,0.9234963952121864,3,0.9326505186390903,0
1020,510.0,757.9307461712104,0.9654985432453678,6,0.914690558372905,2,1.0184699788854281,0
1030,515.0,796.1541616055317,0.9252597851900385,6,0.9331895810529927,2,0.9166846902349056,0
1040,520.0,776.289773811373,0.9140145428372741,6,0.9101410061369036,5,0.8302185789748096,4
1050,525.0,783.4905987977895,0.917963628226665,6,0.8891114471978413,4,1.0002503162192888,0
1060,530.0,763.0188034151729,0.9302408763406078,8,0.9529994119768691,1,0.9402903660911848,0
1070,535.0,809.1547146033641,0.958079722185575,8,0.9108307662448835,1,0.94620684687458,0
1080,540.0,782.7892360767956,0.9375098141464957,6,0.9452303031276946,2,0.9564150136529058,0
1090,545.0,762.6600122116783,0.8996997560102349,6,0.8849969593488175,1,0.9346746556409932,0
1100,550.0,715.0807614918604,0.9258573626926894,6,0.9942988055466268,0,0.8569613755146933,2
1110,555.0,777.3917287152589,0.9592777542077441,6,0.9825629135800948,0,0.8997101476095846,2
1120,560.0,764.7845416571951,0.9230785678383207,8,0.9082710639623549,5,0.9161518405465329,0
1130,565.0,747.0995078752377,0.9288614064612137,8,0.9304268146221081,2,0.8708436475505053,6
1140,570.0,777.3382857547775,1.0191434474042818,8,0.8971598132510133,3,0.9050727968034652,2
1150,575.0,804.1035010832157,0.9541531150688768,8,0.9387830961472535,2,0.857999411045831,2
1160,580.0,786.478373078149,0.9084827052108394,6,0.9150922300491633,3,0.8858417039060416,2
1170,585.0,846.1190148341159,0.920184981949145,6,0.9163180438701672,2,0.8793800893630014,4
1180,590.0,794.6188690348199,0.9263983992417175,6,0.9187557781088228,5,0.866923359357842,2
1190,595.0,764.6276617325825,0.9659883961936035,6,0.9047231647964117,2,0.8712642673228058,2
1200,600.0,772.1193458883498,0.9688327825922958,6,0.909037304904871,3,0.9025407812887096,2
1210,605.0,800.4400127181672,0.9508119552293891,6,0.9012239477381541,3,0.9151416434358569,0
1220,610.0,775.7925103621344,0.9344785677309246,6,0.8830457777010318,4,0.8749200409512247,2
1230,615.0,757.9829101334221,0.9330425863222325,6,0.9431016106793841,1,0.9794886585882029,0
1240,620.0,739.4923763983849,0.9401344767318841,6,0.8810049137489918,3,0.9339581660619112,0
1250,625.0,739.3224670189685,0.970831783605685,6,0.9244162936099991,4,0.8937587504371332,2
1260,630.0,705.8047681321609,0.9920302892135615,6,0.8740206475261751,5,0.9380123199614617,0
1270,635.0,754.2043355787498,0.9880092402979417,6,0.9708912315029085,1,0.9065747181126775,2
1280,640.0,729.7393347354426,0.9562902548430875,6,0.8939958452996163,3,0.9499646463415564,0
1290,645.0,779.130747483467,0.9363045751023691,6,0.9085195904672888,2,0.949738976298863,0
1300,650.0,766.7098234293511,0.908192398489645,8,0.9381030785687126,3,0.9203036926985781,0
1310,655.0,778.063577625793,0.9410492488024207,10,0.8909244836473068,2,0.9621155836267921,0
1320,660.0,781.1703729539009,0.93155156286322,10,0.9113960144499198,4,0.8939078638392484,2
1330,665.0,785.4859936275097,0.9273537949356662,10,0.8229776413135073,5,0.9266287789182062,0
1340,670.0,769.4979688155586,0.9287031728078398,8,0.9015201568249169,4,0.9531352733964709,0
1350,675.0,757.9642146425081,0.9299063480957359,8,0.9188731597701641,3,0.9770713672167765,0
1360,680.0,745.4793832371023,0.9182818362063135,8,0.9177691844190548,3,0.8716887445854596,2
1370,685.0,785.6183343503335,0.9190590574692997,10,0.9097053180454849,3,0.8059289861635511,2
1380,690.0,798.4984453952181,0.9421108991176569,10,0.8949491248494735,3,0.9553024845956549,0
1390,695.0,770.551857161668,0.9148322699381117,10,0.9284932716964029,3,0.8088753142309972,4
1400,700.0,813.3498866277785,0.9668902206992813,10,0.9004715325417684,4,0.9252991849541293,0
1410,705.0,769.8569534431049,0.9525796549070412,10,0.9132030939662551,4,0.8265575690091731,2
1420,710.0,810.2461450269444,0.9170493483688512,10,0.8697612689926495,4,0.8010167787622743,2
1430,715.0,777.4988252984014,0.9227449300166763,10,0.9258282334142615,5,0.9045352611747616,2
1440,720.0,784.1074693608798,0.9333662354690577,10,0.8935332204343738,2,0.915416857830403,0
1450,725.0,774.1873582418219,0.9198192101797367,10,0.876522002135154,3,0.931022134518691,0
1460,730.0,787.4796248467931,0.8842007708908898,10,0.8925046839941544,5,0.856752879487515,2
1470,735.0,761.7275796992795,0.9305503258134438,10,0.9645005069879361,1,0.9662580204331858,0
1480,740.0,773.7740359627711,0.9595374848797417,12,0.9354708406799245,3,0.8896085388853049,2
1490,745.0,770.18741820758,0.9726962417845032,12,0.8987067417799007,2,0.8534669255662252,4
1500,750.0,769.8685374905788,0.9235144844611836,12,0.8815689427593617,4,0.9924627857633836,0
1510,755.0,760.8515079107793,0.9397948331025717,12,0.9748785930487299,0,0.9644421089457883,0
1520,760.0,758.6565195062876,0.9123635094766909,12,0.8556528731693915,3,0.8211404586746712,2
1530,765.0,795.1833126778888,0.9378516263590457,12,0.9060557108673571,5,0.8906515023562226,2
1540,770.0,787.1176243351659,0.9683527212597652,12,0.9435673131583792,3,0.9890823205473371,0
1550,775.0,800.7809760619014,0.9934022081928864,12,0.9381748623451894,3,0.8483314781613204,6
1560,780.0,750.5278034157366,0.9226591641954994,12,0.9420748647769757,4,0.8717629511929597,2
1570,785.0,798.3470328010725,0.9717048581298333,18,0.9443295920437357,4,0.9178597261616465,0
1580,790.0,749.386344680374,0.9292309412991151,18,0.8279867501349355,6,0.927419949899908,0
1590,795.0,706.4210011151989,0.9284616646953635,18,0.8599308456306738,5,0.8743431942724275,2
1600,800.0,752.4516818063814,0.9346437214644332,20,0.901317329243382,6,0.9013140588295774,2
1610,805.0,830.1611319701718,1.0159700487802505,18,0.8359311743540786,5,0.909722104643479,0
1620,810.0,811.6610481478926,0.9536061236126889,16,0.8848397187086822,5,0.9523363667348976,0
1630,815.0,824.032726727259,0.8724753334764593,16,0.9038573201211216,3,0.9514498225215753,0
