cumulative_wall_seconds,epoch,epoch_wall_seconds,global_step,lr,train_neg_dy_mse_loss,train_neg_dy_weight,train_total_mse_loss,train_y_mse_loss,train_y_weight,val_checkpoint_score,val_neg_dy_l1_loss,val_neg_dy_mse_loss,val_total_l1_loss,val_total_mse_loss,val_y_l1_loss,val_y_mse_loss
518.4232486542314,0.0,518.4232486542314,80,9.999999747378752e-05,4.338875770568848,0.949999988079071,38341740.0,766834688.0,0.05000000074505806,27274028.0,1.8498138189315796,7.490596294403076,1169.5322265625,27274022.0,23355.5,545480384.0
777.9541477039456,1.0,259.5308990497142,120,9.999999747378752e-05,14.640634536743164,0.949999988079071,14588538.0,291770432.0,0.05000000074505806,3523599.0,3.6016361713409424,29.218402862548828,423.153076171875,3523598.75,8394.6318359375,70471424.0
1036.2243899013847,2.0,258.2702421974391,160,9.999999747378752e-05,98.95311737060547,0.949999988079071,587552.875,11749177.0,0.05000000074505806,1968.7149658203125,3.554210662841797,25.291170120239258,13.182818412780762,1968.71484375,196.1263885498047,38893.765625
1294.166436135769,3.0,257.9420462343842,200,9.999999747378752e-05,16.68099021911621,0.949999988079071,427.383544921875,8230.7314453125,0.05000000074505806,78.38451385498047,2.459897518157959,12.835436820983887,3.9112625122070312,78.384521484375,31.487207412719727,1323.8170166015625
1553.2977578938007,4.0,259.13132175803185,240,9.999999747378752e-05,11.334789276123047,0.949999988079071,235.06398010253906,4485.91845703125,0.05000000074505806,410.9919128417969,2.2644269466400146,10.964499473571777,6.588691711425781,410.9919128417969,88.7497329711914,8011.5126953125
1812.2538633840159,5.0,258.9561054902151,280,9.999999747378752e-05,8.830418586730957,0.949999988079071,212.93043518066406,4090.831298828125,0.05000000074505806,466.3262939453125,1.7943994998931885,7.528897285461426,6.45192289352417,466.3262634277344,94.94486236572266,9183.4765625
2070.3885166719556,6.0,258.1346532879397,320,9.999999747378752e-05,6.0117926597595215,0.949999988079071,166.0402069091797,3206.580078125,0.05000000074505806,452.96240234375,1.5248719453811646,5.598182201385498,6.146101474761963,452.96240234375,93.949462890625,8952.8828125
2328.653052899055,7.0,258.2645362270996,360,9.999999747378752e-05,5.036503314971924,0.949999988079071,164.50250244140625,3194.3564453125,0.05000000074505806,449.60089111328125,1.4084281921386719,4.786344051361084,6.046081066131592,449.60089111328125,94.1614761352539,8901.0771484375
2586.2100950358436,8.0,257.55704213678837,400,9.999999747378752e-05,4.564457893371582,0.949999988079071,153.87831115722656,2990.841796875,0.05000000074505806,373.94232177734375,1.3153374195098877,4.331549644470215,5.539026737213135,373.94232177734375,85.78912353515625,7396.546875
2844.5419894382358,9.0,258.3318944023922,440,9.999999747378752e-05,4.127265930175781,0.949999988079071,180.27052307128906,3526.99267578125,0.05000000074505806,173.2290802001953,1.2739962339401245,4.0365753173828125,4.108377456665039,173.22906494140625,57.96162033081055,3387.88671875
3104.8745413329452,10.0,260.33255189470947,480,9.999999747378752e-05,3.7393851280212402,0.949999988079071,500.97027587890625,9948.357421875,0.05000000074505806,35.44831085205078,1.202850580215454,3.687152862548828,2.378138303756714,35.44831466674805,24.708606719970703,638.9103393554688
3362.418217411265,11.0,257.54367607831955,520,9.999999747378752e-05,3.492520332336426,0.949999988079071,469.1053771972656,9315.7490234375,0.05000000074505806,20.365619659423828,1.156706690788269,3.4292595386505127,1.9878796339035034,20.365617752075195,17.78016471862793,342.15643310546875
3620.8479825165123,12.0,258.4297651052475,560,9.999999747378752e-05,3.2800145149230957,0.949999988079071,163.12387084960938,3200.156982421875,0.05000000074505806,49.566593170166016,1.0882223844528198,3.1170544624328613,2.542724370956421,49.56659698486328,30.178258895874023,932.1078491210938
3878.506072019227,13.0,257.6580895027146,600,9.999999747378752e-05,3.38322377204895,0.949999988079071,160.4525604248047,3144.77001953125,0.05000000074505806,43.792598724365234,1.1114466190338135,3.1566569805145264,2.4607980251312256,43.792598724365234,28.098474502563477,815.87548828125
4136.275545807555,14.0,257.76947378832847,640,9.999999747378752e-05,2.949854612350464,0.949999988079071,147.53993225097656,2894.751708984375,0.05000000074505806,140.09153747558594,1.0428122282028198,2.891401529312134,3.6003289222717285,140.09153747558594,52.19314193725586,2746.89404296875
4394.782028081827,15.0,258.50648227427155,680,9.999999747378752e-05,2.816437005996704,0.949999988079071,155.43434143066406,3055.17431640625,0.05000000074505806,151.28443908691406,1.0142303705215454,2.741981267929077,3.676485538482666,151.284423828125,54.25932693481445,2973.591064453125
4653.5858726473525,16.0,258.80384456552565,720,9.999999747378752e-05,2.7325870990753174,0.949999988079071,171.274658203125,3373.573974609375,0.05000000074505806,198.60362243652344,1.005469560623169,2.7223150730133057,4.077480316162109,198.60362243652344,62.4456901550293,3920.348388671875
4911.409909231588,17.0,257.8240365842357,760,9.999999747378752e-05,2.667623519897461,0.949999988079071,183.3262176513672,3615.839111328125,0.05000000074505806,341.39642333984375,0.9767219424247742,2.5962073802948,5.037871837615967,341.3964538574219,82.19970703125,6778.60009765625
5168.988855380565,18.0,257.5789461489767,800,9.999999747378752e-05,2.474059820175171,0.949999988079071,206.91888427734375,4091.37060546875,0.05000000074505806,62.328433990478516,0.9213117957115173,2.3429763317108154,2.588367462158203,62.32843017578125,34.262428283691406,1202.0521240234375
5426.554599216208,19.0,257.56574383564293,840,9.999999747378752e-05,2.2814245223999023,0.949999988079071,149.1177978515625,2939.0087890625,0.05000000074505806,140.34536743164062,0.8637615442276001,2.1339738368988037,3.4424171447753906,140.3453826904297,52.4368782043457,2766.36181640625
5684.350474786013,20.0,257.7958755698055,880,9.999999747378752e-05,2.1466474533081055,0.949999988079071,146.292236328125,2885.05859375,0.05000000074505806,157.00144958496094,0.8531904220581055,2.0588722229003906,3.5876262187957764,157.00144958496094,55.541908264160156,3100.91015625
5941.659010338597,21.0,257.30853555258363,920,9.999999747378752e-05,2.047226905822754,0.949999988079071,291.5540771484375,5792.18359375,0.05000000074505806,437.7511291503906,0.8363655209541321,1.9895085096359253,5.458479404449463,437.7511291503906,93.27864074707031,8717.2216796875
6202.330697759055,22.0,260.6716874204576,960,9.999999747378752e-05,1.9921461343765259,0.949999988079071,294.99853515625,5862.11962890625,0.05000000074505806,4.489529609680176,0.8062934875488281,1.8775697946548462,1.10140061378479,4.489530086517334,6.70843505859375,54.11676788330078
6461.733880276792,23.0,259.40318251773715,1000,9.999999747378752e-05,1.9298251867294312,0.949999988079071,518.8303833007812,10339.9404296875,0.05000000074505806,64.54141998291016,0.7971510291099548,1.8463436365127563,2.518885374069214,64.54141998291016,35.23183822631836,1255.7479248046875
6716.855821274221,24.0,255.1219409974292,1040,9.999999747378752e-05,1.9013649225234985,0.949999988079071,413.7284240722656,8238.443359375,0.05000000074505806,16.69236183166504,0.7848512530326843,1.8090870380401611,1.5921186208724976,16.69236183166504,16.930200576782227,299.4745788574219
6973.870177537203,25.0,257.0143562629819,1080,9.999999747378752e-05,1.8190507888793945,0.949999988079071,129.38360595703125,2553.110595703125,0.05000000074505806,484.4429931640625,0.7568119168281555,1.688210129737854,5.627596378326416,484.4430236816406,98.1725082397461,9656.7841796875
7229.678706155159,26.0,255.80852861795574,1120,9.999999747378752e-05,1.74734628200531,0.949999988079071,436.9836120605469,8706.47265625,0.05000000074505806,1568.15771484375,0.7496442794799805,1.6714457273483276,9.560872077941895,1568.15771484375,176.9741973876953,31331.396484375
7488.557930007577,27.0,258.87922385241836,1160,9.999999747378752e-05,1.707666039466858,0.949999988079071,373.81695556640625,7443.892578125,0.05000000074505806,75.96249389648438,0.7292945981025696,1.594805121421814,2.604126453399658,75.96248626708984,38.225929260253906,1488.948486328125
7745.4798713792115,28.0,256.9219413716346,1200,9.999999747378752e-05,1.6401708126068115,0.949999988079071,48.56535720825195,940.1438598632812,0.05000000074505806,88.26935577392578,0.70673006772995,1.523184895515442,2.7459633350372314,88.26936340332031,41.49139404296875,1736.446533203125
8001.0007169423625,29.0,255.52084556315094,1240,9.999999747378752e-05,1.5933740139007568,0.949999988079071,49.408973693847656,957.9053344726562,0.05000000074505806,5.471832275390625,0.6809723973274231,1.4314113855361938,1.076848030090332,5.471832275390625,8.59848690032959,82.23982238769531
8259.618324854411,30.0,258.6176079120487,1280,9.999999747378752e-05,3.6240549087524414,0.25,3962.767822265625,5282.48193359375,0.75,9.695399284362793,1.476730227470398,3.7958741188049316,7.652678966522217,92.28874969482422,9.711328506469727,121.786376953125
