condition,n_replicates,drift_ev_per_atom_mev_mean,drift_ev_per_atom_mev_std,drift_fraction_pct_mean,drift_fraction_pct_std,plateau_temperature_mean_mean,plateau_temperature_mean_std,plateau_temperature_std_mean,plateau_temperature_std_std
water_absolute,5,-0.01324102257361422,0.04008922487789408,-8.471709232194074e-06,2.5646020331588987e-05,661.5942296006696,140.42818643272946,28.519396841042045,6.602445356995216
water_absolute+momentum,5,-0.0551701868668412,0.024564512209318292,-3.5288155121419126e-05,1.5719267863648342e-05,652.8802133361656,150.41152255299656,27.465077870225247,7.517714077957589
