cumulative_wall_seconds,epoch,epoch_wall_seconds,global_step,lr,train_neg_dy_mse_loss,train_neg_dy_weight,train_total_mse_loss,train_y_mse_loss,train_y_weight,val_checkpoint_score,val_checkpoint_score_raw,val_neg_dy_l1_loss,val_neg_dy_mse_loss,val_total_l1_loss,val_total_mse_loss,val_y_l1_loss,val_y_mse_loss
520.1922249607742,0.0,520.1922249607742,80,9.999999747378752e-05,3.790816068649292,0.949999988079071,40462332.0,809246464.0,0.05000000074505806,inf,32790104.0,1.2036417722702026,3.407005786895752,1281.57470703125,32790102.0,25608.625,655801984.0
780.2889675851911,1.0,260.09674262441695,120,9.999999747378752e-05,6.83425760269165,0.949999988079071,22581948.0,451638848.0,0.05000000074505806,inf,11824763.0,2.5971546173095703,14.50638484954834,771.3855590820312,11824763.0,15378.3642578125,236494976.0
1036.6609676741064,2.0,256.37200008891523,160,9.999999747378752e-05,25.734161376953125,0.949999988079071,4563064.5,91260800.0,0.05000000074505806,inf,22628.181640625,2.61726450920105,27.00178337097168,36.053096771240234,22628.185546875,671.3338012695312,452050.59375
1294.3783324174583,3.0,257.71736474335194,200,9.999999747378752e-05,30.915761947631836,0.949999988079071,6983.4130859375,139080.859375,0.05000000074505806,inf,61.65801239013672,2.7581262588500977,16.33839225769043,3.97983980178833,61.65800857543945,27.19239616394043,922.7307739257812
1552.9602786730975,4.0,258.5819462556392,240,9.999999747378752e-05,10.38805866241455,0.949999988079071,420.7431335449219,8217.4892578125,0.05000000074505806,inf,716.3894653320312,1.6317089796066284,6.5066118240356445,7.447701930999756,716.3893432617188,117.95157623291016,14204.1630859375
1809.3067307341844,5.0,256.3464520610869,280,9.999999747378752e-05,5.862447261810303,0.949999988079071,411.0714416503906,8110.0419921875,0.05000000074505806,inf,128.5666961669922,1.2141077518463135,4.488106727600098,3.6247708797454834,128.5666961669922,49.4273681640625,2486.059814453125
2065.5829627942294,6.0,256.276232060045,320,9.999999747378752e-05,4.204961776733398,0.949999988079071,234.8594970703125,4617.29541015625,0.05000000074505806,inf,6.9625091552734375,1.0844088792800903,3.6960372924804688,1.3541221618652344,6.9625091552734375,6.478674411773682,69.02547454833984
2330.855620948598,7.0,265.2726581543684,360,9.999999747378752e-05,3.460113525390625,0.949999988079071,347.1509704589844,6877.27734375,0.05000000074505806,inf,155.9058837890625,0.9592493176460266,3.0152106285095215,3.666508436203003,155.9058837890625,55.10443115234375,3060.828369140625
2595.0646757408977,8.0,264.20905479229987,400,9.999999747378752e-05,2.877519130706787,0.949999988079071,259.17498779296875,5128.82666015625,0.05000000074505806,inf,50.38339614868164,0.9112125635147095,2.5634994506835938,2.3973500728607178,50.38338851928711,30.633960723876953,958.9613647460938
2849.3477369006723,9.0,254.28306115977466,440,9.999999747378752e-05,2.4901340007781982,0.949999988079071,313.11376953125,6214.96240234375,0.05000000074505806,inf,976.38037109375,0.8095375299453735,2.293283700942993,7.743198394775391,976.3804931640625,139.48275756835938,19484.03515625
3103.984204363078,10.0,254.63646746240556,480,9.999999747378752e-05,2.3898112773895264,0.949999988079071,398.1566162109375,7917.724609375,0.05000000074505806,inf,824.4781494140625,0.8157273530960083,2.2570483684539795,7.182389736175537,824.4781494140625,128.1489715576172,16446.677734375
3358.839668242261,11.0,254.85546387918293,520,9.999999747378752e-05,2.3519411087036133,0.949999988079071,362.86236572265625,7212.56005859375,0.05000000074505806,inf,622.7127075195312,0.79169762134552,2.2033698558807373,6.318044185638428,622.712646484375,111.3186264038086,12412.3896484375
