step,time_fs,temperature_k,min_dist_O-O,n_below_floor_O-O,min_dist_O-H,n_below_floor_O-H,min_dist_H-H,n_below_floor_H-H
0,0.0,303.80742486120994,2.516294554043418,0,1.5571302117937071,0,1.8019788185872012,0
10,5.0,587.2302783790179,2.5129983583932773,0,1.524648615792077,0,1.8483686880913193,0
20,10.0,640.7940989169824,2.516549685895556,0,1.6004249964448747,0,1.662624912782812,0
30,15.0,743.9609916620076,2.495322706066909,0,1.6191478424568035,0,1.8293035753762608,0
40,20.0,718.7435180908781,2.4756930609894754,0,1.6142637026224511,0,1.816811480441093,0
50,25.0,741.9305563305804,2.4133686820828273,0,1.4132896102898556,0,1.8544569004001576,0
60,30.0,732.7056049181333,2.3271381619514164,0,1.4379852376030307,0,1.6774691762598006,0
70,35.0,724.5622254472776,2.2721413452498673,0,1.4101913246312683,0,1.8238391424656142,0
80,40.0,734.1440893942389,2.2238698517815014,0,1.4313179136095597,0,1.7332553032828077,0
90,45.0,809.5448707750251,2.175410586312464,0,1.3448815316471938,0,1.8307376119574237,0
100,50.0,752.162147929921,2.1414906552308537,0,1.3149306441687756,0,1.8308230408225104,0
110,55.0,794.9966417050612,2.1223189327154026,0,1.3976571105894404,0,1.7543377944216054,0
120,60.0,831.5257287289256,2.122385496639317,0,1.369310749223506,0,1.87309561277817,0
130,65.0,881.8042602063284,2.0970606794458937,0,1.4308721010223215,0,1.8586390089095746,0
140,70.0,940.741275686545,2.0362619993474556,0,1.3474759430484575,0,1.7337870802714208,0
150,75.0,860.2740355779026,2.0081066384847746,0,1.2494642770431323,0,1.7105686874305193,0
160,80.0,918.8646178256334,1.9629907700738658,0,1.3546398392150316,0,1.657507776671292,0
170,85.0,937.5439941893299,1.9713166772090347,0,1.384155257469913,0,1.7633802713365156,0
180,90.0,931.1240181405658,1.9673746859609063,0,1.3690312194531182,0,1.7208511988290702,0
190,95.0,992.2817389756144,1.9972443279775318,0,1.2679291695586952,0,1.648039008471709,0
200,100.0,973.0365350917976,2.0022922058145185,0,1.4628815060236244,0,1.7730159340380243,0
210,105.0,903.1609039578476,2.016280347235606,0,1.3895712392974624,0,1.7649933469885521,0
220,110.0,993.8456302783632,2.0184646073246104,0,1.324986538463242,0,1.6829785290565322,0
230,115.0,915.6339811423659,2.0300231896203895,0,1.400765862630933,0,1.738578773094704,0
240,120.0,1009.1186004642074,1.9766281640709533,0,1.300056902748871,0,1.8396381824999801,0
250,125.0,1030.9193422503893,1.9562433004880473,0,1.363306917033729,0,1.704374397090859,0
260,130.0,1047.9728184057703,1.9584293144888343,0,1.366189746346366,0,1.5671649062011914,0
270,135.0,1057.916510093972,1.9245597402249455,0,1.3219273773973452,0,1.7224326699558294,0
280,140.0,1017.1273358235721,1.9167423911313286,0,1.3843133698281043,0,1.7565516519174351,0
290,145.0,1002.835463656711,1.8815263872905603,0,1.3230808015885547,0,1.7864383342596866,0
300,150.0,1070.4023610200586,1.827766998418433,0,1.2209125380568522,0,1.7641862097437848,0
310,155.0,1150.4018136893224,1.7869708634792167,0,1.3595564292253897,0,1.701526806753374,0
320,160.0,1163.223203940509,1.766809977367691,2,1.2957086703563012,0,1.765860595704901,0
330,165.0,1171.6583148524562,1.721937590313461,2,1.3038391270075642,0,1.709183550762106,0
340,170.0,1156.7671985325937,1.676612502616316,2,1.3095715042766016,0,1.6601619252391406,0
350,175.0,1179.8786266621394,1.6748455578874553,4,1.3475288359082498,0,1.6534134403790075,0
360,180.0,1192.5822471506483,1.6258604410407556,4,1.3869269364329488,0,1.6815021726234458,0
370,185.0,1166.9019472313985,1.5731844031090483,6,1.301845583143364,0,1.5836665683722913,0
380,190.0,1234.7355206781056,1.5056043958970124,6,1.3220230428398194,0,1.6932788792975202,0
390,195.0,1284.0760265251151,1.4311109406065725,6,1.3590356214554409,0,1.6559557487331136,0
400,200.0,1228.1369702960344,1.4161602661555985,6,1.3602875269998456,0,1.4963279578438733,0
410,205.0,1285.8120656499218,1.4044138299470346,6,1.388240457625988,0,1.2752136029772985,0
