condition,n_seeds,energy_mae_mean,energy_mae_std,force_mae_mean,force_mae_std,mean_per_molecule_momentum_violation_mean,mean_per_molecule_momentum_violation_std,max_per_molecule_momentum_violation_mean,max_per_molecule_momentum_violation_std,final_epoch_mean,final_epoch_std,total_wall_seconds_mean,total_wall_seconds_std
water_absolute,3,8.9189208984375,6.573979176266024,1.2555600161664189,1.126244344259021,81.41017628020296,63.69517836395207,1858.583984375,1028.8033033786533,,,,
water_absolute+momentum,3,6.175980631510416,1.3318163636535068,0.6310674942098558,0.03857091648515612,43.089693137599774,4.016880033861949,1526.3048095703125,370.5236648807853,,,,
