condition,n_replicates,drift_ev_per_atom_mev_mean,drift_ev_per_atom_mev_std,drift_fraction_pct_mean,drift_fraction_pct_std,plateau_temperature_mean_mean,plateau_temperature_mean_std,plateau_temperature_std_mean,plateau_temperature_std_std
water_absolute,5,3.9778509212586264,2.6961340490737284,0.0025446622334988666,0.0017251315709491512,1285.3277885942705,179.7223203181906,56.9357889024577,9.654934411875727
water_absolute+momentum,5,7.560962484175585,2.5258091005618724,0.0048355094673542525,0.001615852873376963,1459.1759989160003,140.86171379733793,61.591840199330086,12.845061249906502
