condition,n_replicates,drift_ev_per_atom_mev_mean,drift_ev_per_atom_mev_std,drift_fraction_pct_mean,drift_fraction_pct_std,plateau_temperature_mean_mean,plateau_temperature_mean_std,plateau_temperature_std_mean,plateau_temperature_std_std
water_absolute,5,28.091805896508504,27.737138610845005,0.017975368010058466,0.017748400857684955,1948.8917821987895,83.71594952936998,79.31064610501096,9.049178666345545
water_absolute+momentum,5,64.91327779418346,26.66341700827594,0.041540451532886144,0.01706295218961726,2316.5428353613584,121.18262791966538,103.91574004128837,2.985566051309287
