cumulative_wall_seconds,epoch,epoch_wall_seconds,global_step,lr,train_loss_momentum_per_molecule,train_loss_momentum_per_molecule_weighted,train_neg_dy_mse_loss,train_neg_dy_weight,train_total_mse_loss,train_total_with_momentum,train_y_mse_loss,train_y_weight,val_checkpoint_score,val_neg_dy_l1_loss,val_neg_dy_mse_loss,val_total_l1_loss,val_total_mse_loss,val_y_l1_loss,val_y_mse_loss
1035.3352868445218,0.0,1035.3352868445218,80,9.999999747378752e-05,25.180519104003906,0.251804918050766,4.004997253417969,0.949999988079071,38331284.0,38331292.0,766625600.0,0.05000000074505806,27265972.0,1.8116811513900757,7.067837715148926,1169.3236083984375,27265970.0,23352.048828125,545319296.0
1556.8947695521638,1.0,521.559482707642,120,9.999999747378752e-05,140.272216796875,1.4027221202850342,14.146683692932129,0.949999988079071,14582153.0,14582143.0,291642784.0,0.05000000074505806,3520695.5,3.5572285652160645,28.447513580322266,422.9383239746094,3520695.5,8391.1787109375,70413368.0
2081.1754781529307,2.0,524.280708600767,160,9.999999747378752e-05,761.0798950195312,7.610795497894287,102.54957580566406,0.949999988079071,588275.5,588283.6875,11763561.0,0.05000000074505806,6552.1025390625,3.735776662826538,27.318622589111328,21.573238372802734,6552.1025390625,360.4850158691406,130522.9921875
2605.140881277621,3.0,523.96540312469,200,9.999999747378752e-05,168.14219665527344,1.6814252138137817,25.993492126464844,0.949999988079071,478.7491149902344,480.4308776855469,9081.10546875,0.05000000074505806,28.250051498413086,2.414212703704834,11.033612251281738,3.026921272277832,28.250051498413086,14.66838550567627,355.3623962402344
3120.993057087995,4.0,515.8521758103743,240,9.999999747378752e-05,77.78302764892578,0.7778304815292358,6.634746074676514,0.949999988079071,28.3319149017334,29.10975456237793,440.578125,0.05000000074505806,14.664592742919922,1.5477795600891113,5.5732340812683105,2.074282169342041,14.664593696594238,12.077829360961914,187.40040588378906
3645.0039315512404,5.0,524.0108744632453,280,9.999999747378752e-05,66.79949188232422,0.6679947972297668,4.993695259094238,0.949999988079071,20.29745101928711,20.96543312072754,311.06878662109375,0.05000000074505806,15.208884239196777,1.4161614179611206,4.846151351928711,2.0168542861938477,15.208885192871094,13.430018424987793,212.10081481933594
4159.1222090618685,6.0,514.1182775106281,320,9.999999747378752e-05,64.11434173583984,0.6411441564559937,4.467304229736328,0.949999988079071,18.636302947998047,19.27745819091797,287.84722900390625,0.05000000074505806,18.123977661132812,1.3361234664916992,4.392505645751953,2.0567686557769775,18.123977661132812,15.749029159545898,279.0219421386719
4683.489784609526,7.0,524.3675755476579,360,9.999999747378752e-05,62.849884033203125,0.628498911857605,4.082427501678467,0.949999988079071,18.22081184387207,18.849315643310547,286.85009765625,0.05000000074505806,21.575403213500977,1.273807168006897,4.020849227905273,2.1183929443359375,21.575401306152344,18.165523529052734,355.1119079589844
5202.517642068677,8.0,519.0278574591503,400,9.999999747378752e-05,58.5142707824707,0.5851433873176575,3.7585978507995605,0.949999988079071,17.81792640686035,18.403053283691406,284.9451599121094,0.05000000074505806,25.953271865844727,1.2101529836654663,3.68174147605896,2.1801247596740723,25.953271865844727,20.609582901000977,449.11236572265625
5711.113290707581,9.0,508.5956486389041,440,9.999999747378752e-05,56.3199577331543,0.5631989240646362,3.4449641704559326,0.949999988079071,18.68683433532715,19.250045776367188,308.28240966796875,0.05000000074505806,31.042394638061523,1.1540889739990234,3.3894832134246826,2.251838445663452,31.04239273071289,23.109079360961914,556.4476928710938
6230.4683596352115,10.0,519.3550689276308,480,9.999999747378752e-05,53.96277618408203,0.5396275520324707,3.1715855598449707,0.949999988079071,20.288124084472656,20.82775115966797,345.5024108886719,0.05000000074505806,30.607629776000977,1.101943016052246,3.0877463817596436,2.20137882232666,30.607635498046875,23.090654373168945,553.4854125976562
6740.34555355832,11.0,509.8771939231083,520,9.999999747378752e-05,50.65716552734375,0.506571352481842,2.89962100982666,0.949999988079071,18.54297637939453,19.049545288085938,315.7667236328125,0.05000000074505806,30.482946395874023,1.0460216999053955,2.8381359577178955,2.1502506732940674,30.482946395874023,23.130599975585938,555.7343139648438
7251.6327916244045,12.0,511.2872380660847,560,9.999999747378752e-05,48.92594909667969,0.4892592430114746,2.6836118698120117,0.949999988079071,19.821290969848633,20.31053352355957,345.43719482421875,0.05000000074505806,34.97749328613281,1.0043351650238037,2.620410442352295,2.2063839435577393,34.97748947143555,25.04531478881836,649.7620239257812
7779.220215938985,13.0,527.5874243145809,600,9.999999747378752e-05,46.89665603637695,0.46896684169769287,2.4859659671783447,0.949999988079071,19.27048110961914,19.739442825317383,338.17626953125,0.05000000074505806,32.03562927246094,0.9652190208435059,2.4281489849090576,2.1190836429595947,32.03562927246094,24.042512893676758,594.5777587890625
8298.755172240548,14.0,519.5349563015625,640,9.999999747378752e-05,45.71904373168945,0.45719006657600403,2.307756185531616,0.949999988079071,19.443172454833984,19.900375366210938,345.01611328125,0.05000000074505806,34.92422866821289,0.9197594523429871,2.2444231510162354,2.1385066509246826,34.92422866821289,25.294700622558594,655.8405151367188
8823.04639095068,15.0,524.291218710132,680,9.999999747378752e-05,44.58744812011719,0.4458748400211334,2.1515495777130127,0.949999988079071,19.936967849731445,20.382841110229492,357.85986328125,0.05000000074505806,34.41005325317383,0.8865198493003845,2.0809388160705566,2.1000752449035645,34.41005325317383,25.157625198364258,648.6632080078125
9340.95051746443,16.0,517.9041265137494,720,9.999999747378752e-05,43.77870559692383,0.43778717517852783,1.997689962387085,0.949999988079071,19.04907989501953,19.486888885498047,343.0254821777344,0.05000000074505806,35.22093963623047,0.8456833362579346,1.9296989440917969,2.079961061477661,35.22093963623047,25.53123664855957,667.7545166015625
9861.079361176118,17.0,520.1288437116891,760,9.999999747378752e-05,41.99543762207031,0.4199542999267578,1.8756458759307861,0.949999988079071,19.831693649291992,20.251665115356445,360.9966125488281,0.05000000074505806,34.658119201660156,0.8261017799377441,1.8243110179901123,2.053553581237793,34.65811538696289,25.375133514404297,658.5004272460938
10379.131469522603,18.0,518.0521083464846,800,9.999999747378752e-05,41.07575607299805,0.4107576310634613,1.761025071144104,0.949999988079071,20.184070587158203,20.594833374023438,370.2218933105469,0.05000000074505806,34.72430419921875,0.7906602025032043,1.6936272382736206,2.025509834289551,34.72430419921875,25.487653732299805,662.3071899414062
10899.983883081004,19.0,520.8524135584012,840,9.999999747378752e-05,40.36440658569336,0.4036438763141632,1.652072787284851,0.949999988079071,19.666231155395508,20.069873809814453,361.9352111816406,0.05000000074505806,36.48051071166992,0.7709879279136658,1.6013230085372925,2.043395519256592,36.48051071166992,26.21914291381836,699.1851196289062
11413.509494313039,20.0,513.5256112320349,880,9.999999747378752e-05,40.15774154663086,0.4015771746635437,1.5534892082214355,0.949999988079071,20.197486877441406,20.59903335571289,374.4333801269531,0.05000000074505806,35.66960144042969,0.7341921329498291,1.4763858318328857,1.9946142435073853,35.66960144042969,25.94263458251953,685.3406982421875
11937.524395816028,21.0,524.0149015029892,920,7.999999797903001e-05,39.100006103515625,0.39100006222724915,1.476149320602417,0.949999988079071,118.95477294921875,119.34568786621094,2351.048583984375,0.05000000074505806,3.1465673446655273,0.7286377549171448,1.4568663835525513,0.9477692246437073,3.1465673446655273,5.111266613006592,35.250885009765625
12457.780024788342,22.0,520.2556289723143,960,7.999999797903001e-05,40.22813415527344,0.40228167176246643,1.4774525165557861,0.949999988079071,127.14627838134766,127.54855346679688,2514.85400390625,0.05000000074505806,48.585330963134766,0.7226839661598206,1.4099640846252441,2.213573694229126,48.5853271484375,30.54047393798828,944.9172973632812
12982.931033343077,23.0,525.1510085547343,1000,7.999999797903001e-05,39.29914855957031,0.39299115538597107,1.4632374048233032,0.949999988079071,112.47762298583984,112.87064361572266,2221.750732421875,0.05000000074505806,331.9964599609375,0.7629256844520569,1.498205542564392,4.786443710327148,331.9964599609375,81.2332763671875,6611.462890625
13499.032640654594,24.0,516.101607311517,1040,7.999999797903001e-05,37.79363250732422,0.37793609499931335,1.4420421123504639,0.949999988079071,109.9863052368164,110.36426544189453,2172.327392578125,0.05000000074505806,97.85992431640625,0.7104654312133789,1.3657039403915405,2.8610281944274902,97.85992431640625,43.72172164916992,1931.2501220703125
