cumulative_wall_seconds,epoch,epoch_wall_seconds,global_step,lr,train_loss_momentum,train_loss_momentum_raw,train_loss_momentum_weighted,train_loss_pbc,train_loss_pbc_raw,train_loss_pbc_weighted,train_momentum_to_supervised_ratio,train_neg_dy_mse_loss,train_physics_to_supervised_ratio,train_short_rollout_failure_rate,train_short_rollout_max_abs_drift_eV,train_short_rollout_mean_abs_drift_eV,train_short_rollout_success_count,train_total_mse_loss,train_total_with_physics,train_y_mse_loss,val_energy_mae,val_energy_rmse,val_force_mae,val_force_rmse,val_neg_dy_l1_loss,val_neg_dy_mse_loss,val_rollout_fail_energy_numerical_blowup_count,val_rollout_fail_exception_count,val_rollout_fail_force_or_energy_numerical_blowup_count,val_rollout_fail_initial_force_or_energy_numerical_blowup_count,val_rollout_fail_no_valid_start_count,val_rollout_fail_position_numerical_blowup_count,val_rollout_failure_rate,val_rollout_median_abs_final_drift_eV,val_rollout_median_max_abs_drift_eV,val_rollout_median_mean_abs_drift_eV,val_rollout_score,val_rollout_success_count,val_total_l1_loss,val_total_mse_loss,val_y_l1_loss,val_y_mse_loss
7701.316555158235,0.0,7701.316555158235,10590,9.999999747378752e-05,9.14334330470723e-10,9.14334330470723e-10,9.14335274160294e-12,0.0,0.0,0.0,1.3998346854230109e-14,663.4161376953125,1.3998346854230109e-14,0.0,10.90625,9.496874809265137,3.0,1226161536.0,1226379776.0,24523218944.0,15.231689453125,15.515822410583496,5.229747772216797,7.3059844970703125,5.117311477661133,50.7989387512207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.640625,20.875,10.215624809265137,20.653125762939453,6.0,5.6298980712890625,60.42242431640625,15.369043350219727,243.26864624023438
11576.516857352108,1.0,3875.2003021938726,15885,9.999999747378752e-05,8.350602431761445e-10,8.350602431761445e-10,8.350580643634586e-12,0.0,0.0,0.0,2.932520559392228e-14,241.03598022460938,2.932520559392228e-14,0.0,17.21875,14.053125381469727,3.0,4291.59130859375,4292.33251953125,81252.1328125,31.783935546875,32.140602111816406,7.449800491333008,10.21571159362793,7.265974521636963,98.94405364990234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196416.875,196416.875,125063.8828125,223272.3125,6.0,8.50198745727539,146.05758666992188,31.986221313476562,1041.214599609375
15449.215707425028,2.0,3872.6988500729203,21180,9.999999747378752e-05,9.084735741460293e-10,9.084735741460293e-10,9.084718220753185e-12,0.0,0.0,0.0,3.9750629410263347e-14,138.2423858642578,3.9750629410263347e-14,0.0,12.28125,8.356249809265137,3.0,2309.498046875,2309.744873046875,43563.35546875,238.346435546875,238.35118103027344,2.9399526119232178,4.228825092315674,2.8601253032684326,16.766923904418945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.90625,26.5,19.28874969482422,32.53874969482422,6.0,14.623319625854492,2851.189453125,238.12400817871094,56705.21875
19329.29864160344,3.0,3880.082934178412,26475,9.999999747378752e-05,5.017390392048071e-10,5.017390392048071e-10,5.0173923175911295e-12,0.0,0.0,0.0,4.3688563509079736e-14,51.57234573364258,4.3688563509079736e-14,0.0,8.96875,4.981249809265137,3.0,1550.13330078125,1548.89208984375,30022.791015625,269.65625,269.67034912109375,7.802586555480957,10.575114250183105,7.809642791748047,112.65491485595703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136097.28125,136097.28125,22156.185546875,90204.828125,6.0,20.8962345123291,3739.982666015625,269.54144287109375,72659.2109375
23211.92685516225,4.0,3882.6282135588117,31770,9.999999747378752e-05,5.840866679207579e-10,5.840866679207579e-10,5.840875959978176e-12,0.0,0.0,0.0,5.257382392929652e-14,68.35599517822266,5.257382392929652e-14,0.0,14.9375,12.146875381469727,3.0,1782.415771484375,1782.71142578125,34349.55078125,20.69189453125,20.718172073364258,1.8609539270401,2.6370317935943604,1.7952357530593872,6.462611675262451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.8125,39.140625,19.637500762939453,39.20781326293945,6.0,2.7334630489349365,27.324501037597656,20.559783935546875,423.700439453125
27098.03917589737,5.0,3886.1123207351193,37065,9.999999747378752e-05,4.3307077368659463e-10,4.3307077368659463e-10,4.330707233796138e-12,0.0,0.0,0.0,3.939288673905639e-14,41.7976188659668,3.939288673905639e-14,0.0,18.875,14.237500190734863,3.0,1649.4134521484375,1649.0047607421875,32194.109375,99.22900390625,99.31536102294922,11.9342622756958,17.040546417236328,11.88607120513916,289.45703125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.84375,25.109375,17.131250381469727,29.685937881469727,6.0,16.268699645996094,771.2254638671875,99.53865051269531,9924.826171875
30979.080800315365,6.0,3881.041624417994,42360,9.999999747378752e-05,4.3785974845889086e-10,4.3785974845889086e-10,4.378582565967015e-12,0.0,0.0,0.0,5.339968782913304e-14,48.39826965332031,5.339968782913304e-14,0.0,16.59375,11.990625381469727,3.0,1486.5421142578125,1486.5948486328125,28811.27734375,123.810302734375,123.82405090332031,2.405487298965454,3.3122153282165527,2.4183290004730225,11.828229904174805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.796875,59.515625,20.778749465942383,50.536563873291016,6.0,8.484282493591309,776.94873046875,123.73739624023438,15314.23828125
34861.20589682413,7.0,3882.1250965087675,47655,9.999999747378752e-05,5.084804244326335e-10,5.084804244326335e-10,5.08480280450585e-12,0.0,0.0,0.0,5.35201054210465e-14,67.37158966064453,5.35201054210465e-14,0.0,14.0625,9.928125381469727,3.0,1567.6123046875,1567.5687255859375,30072.1875,13.246826171875,13.272189140319824,1.5148210525512695,2.1883983612060547,1.479150652885437,4.7764506340026855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.78125,70.90625,40.140625,75.59375,6.0,2.072021245956421,13.466181755065918,13.336563110351562,178.57106018066406
38748.88734641438,8.0,3887.681449590251,52950,9.999999747378752e-05,3.678229942849498e-10,3.678229942849498e-10,3.678224391734375e-12,0.0,0.0,0.0,6.009289474449148e-14,26.882970809936523,6.009289474449148e-14,0.0,11.8125,9.721875190734863,3.0,1228.157470703125,1228.2275390625,24052.37109375,172.57763671875,172.58889770507812,5.319912910461426,7.291309356689453,5.295372486114502,52.93811798095703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.71875,20.0625,15.828749656677246,25.860000610351562,6.0,13.651426315307617,1536.8812255859375,172.41644287109375,29731.796875
42633.46531093633,9.0,3884.5779645219445,58245,9.999999747378752e-05,3.567876272203563e-10,3.567876272203563e-10,3.5678755956614072e-12,0.0,0.0,0.0,6.064970032269856e-14,25.926706314086914,6.064970032269856e-14,0.0,12.65625,7.721875190734863,3.0,955.9207763671875,956.07275390625,18625.806640625,73.5771484375,73.58065032958984,1.341423749923706,1.8853259086608887,1.3362901210784912,3.6980817317962646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112441.5546875,112441.5546875,11054.8544921875,67275.6328125,6.0,4.949398517608643,274.37786865234375,73.59846496582031,5417.2939453125
46516.86820816342,10.0,3883.40289722709,63540,9.999999747378752e-05,3.8345060460187597e-10,3.8345060460187597e-10,3.834509532812946e-12,0.0,0.0,0.0,5.5550941450988045e-14,22.004596710205078,5.5550941450988045e-14,0.0,15.84375,11.96875,3.0,1327.5992431640625,1327.839111328125,26133.896484375,13.59814453125,13.646754264831543,2.5185766220092773,3.4919447898864746,2.462480306625366,11.829886436462402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.703125,28.71875,16.69562530517578,31.05500030517578,6.0,3.0150485038757324,20.439085006713867,13.513842582702637,184.01382446289062
50404.27900042944,11.0,3887.4107922660187,68835,9.999999747378752e-05,5.983593620584315e-10,5.983593620584315e-10,5.9835933950702636e-12,0.0,0.0,0.0,6.754028624355798e-14,68.93742370605469,6.754028624355798e-14,0.0,15.15625,12.356249809265137,3.0,1523.8770751953125,1524.1485595703125,29167.732421875,87.642822265625,87.64539337158203,1.4385524988174438,2.0881431102752686,1.388320803642273,4.133406162261963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.21875,27.96875,18.427499771118164,32.4118766784668,6.0,5.6987199783325195,387.6053771972656,87.59629821777344,7673.57177734375
54291.359011520166,12.0,3887.0800110907294,74130,9.999999747378752e-05,4.871598124900345e-10,4.871598124900345e-10,4.871600518818742e-12,0.0,0.0,0.0,6.914553565134929e-14,51.21656036376953,6.914553565134929e-14,0.0,15.21875,8.996874809265137,3.0,1068.5438232421875,1068.720703125,20397.76171875,32.0888671875,32.09531784057617,1.1469887495040894,1.6427301168441772,1.123029112815857,2.7708044052124023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98374.859375,98377.625,19577.81640625,68766.6328125,6.0,2.6711924076080322,54.13176727294922,32.08629608154297,1029.989990234375
58173.58480368741,13.0,3882.2257921672426,79425,9.999999747378752e-05,3.399618087041034e-10,3.399618087041034e-10,3.3996202120772923e-12,0.0,0.0,0.0,7.499107265067709e-14,22.19841957092285,7.499107265067709e-14,0.0,16.9375,12.600000381469727,3.0,1239.443115234375,1239.5467529296875,24367.09375,136.229248046875,136.2305908203125,1.030765414237976,1.4906189441680908,1.02694833278656,2.3615379333496094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11832.890625,11832.890625,6052.1865234375,11968.6318359375,6.0,7.785242557525635,929.6876220703125,136.19284057617188,18548.8828125
62054.588162370026,14.0,3881.0033586826175,84720,9.999999747378752e-05,3.0555993846270724e-10,3.0555993846270724e-10,3.055595490172869e-12,0.0,0.0,0.0,1.0425492934229563e-13,12.218948364257812,1.0425492934229563e-13,0.0,15.09375,12.290624618530273,3.0,931.6666259765625,931.7691650390625,18401.171875,11.9189453125,11.935297966003418,1.307395100593567,1.8973993062973022,1.2730642557144165,3.464233875274658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.625,34.625,17.459999084472656,34.772499084472656,6.0,1.8087806701660156,10.497220993041992,11.987390518188477,144.1239776611328
65938.85117730917,15.0,3884.263014939148,90015,9.999999747378752e-05,3.069940968103424e-10,3.069940968103424e-10,3.069945556447018e-12,0.0,0.0,0.0,7.466848184678118e-14,14.76681900024414,7.466848184678118e-14,0.0,14.21875,6.671875,3.0,1082.5479736328125,1082.7342529296875,21370.388671875,1.563720703125,1.6791536808013916,1.046430230140686,1.517240047454834,1.040209412574768,2.395219564437866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160451.96875,160451.96875,38028.55859375,118254.5390625,6.0,1.0684196949005127,2.4224226474761963,1.6044155359268188,2.9392879009246826
69818.4700317122,16.0,3879.61885440303,95310,9.999999747378752e-05,2.833055456896716e-10,2.833055456896716e-10,2.8330562722167496e-12,0.0,0.0,0.0,8.828584429276462e-14,5.606235980987549,8.828584429276462e-14,0.0,15.75,12.506250381469727,3.0,1142.760009765625,1142.8070068359375,22748.681640625,0.911376953125,1.1787785291671753,3.122438669204712,4.363803386688232,3.1340832710266113,19.40925407409668,0.0,0.0,0.0,0.0,0.0,1.0,0.1666666716337204,16.3125,26.28125,14.491250038146973,35.9652099609375,5.0,3.0270822048187256,18.51557731628418,0.9940600395202637,1.5357167720794678
73697.86828414304,17.0,3879.3982524308376,100605,9.999999747378752e-05,3.277195181894399e-10,3.277195181894399e-10,3.2771992584945675e-12,0.0,0.0,0.0,8.57958384783801e-14,16.80497932434082,8.57958384783801e-14,0.0,13.9375,6.793749809265137,3.0,1012.4638671875,1012.6376953125,19929.984375,152.100830078125,152.1019287109375,0.9879512190818787,1.4372988939285278,0.9601735472679138,2.0426411628723145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19921.546875,19921.546875,1318.52001953125,11279.29296875,6.0,8.518659591674805,1159.130859375,152.1298828125,23143.806640625
77572.71005472122,18.0,3874.841770578176,105900,9.999999747378752e-05,2.871537452264761e-10,2.871537452264761e-10,2.871545015659116e-12,0.0,0.0,0.0,9.853281520777815e-14,11.541906356811523,9.853281520777815e-14,0.0,15.125,9.987500190734863,3.0,710.1348876953125,710.15673828125,13983.40234375,110.36328125,110.36454772949219,1.031611442565918,1.4892330169677734,1.0206923484802246,2.2594470977783203,0.0,0.0,0.0,0.0,0.0,1.0,0.1666666716337204,124.5625,139.15625,44.08250045776367,121.99395751953125,5.0,6.488725185394287,611.362060546875,110.38134765625,12184.3115234375
